AREA;REGIONE;PROVINCIA;2021_CodCom;NTN_2021_Depositi_Pert;NTN_2021_Box
Centro;Lazio;RM;E958;131,75;648,41
Centro;Toscana;PT;E960;6;23,77
Nord Ovest;Lombardia;BS;E961;0;2
Nord Ovest;Lombardia;MN;E962;2;74
Nord Ovest;Piemonte;CN;E963;5,59;0
Nord Ovest;Lombardia;VA;E965;16;107
Nord Ovest;Lombardia;BS;E967;10,17;24,86
Sud;Calabria;RC;E968;2;0
Nord Est;Veneto;VI;E970;51,26;196,55
Centro;Toscana;FI;E971;3,5;9,5
Isole;Sardegna;OR;E972;0;1,87
Nord Ovest;Piemonte;CN;E973;1;1
Isole;Sicilia;TP;E974;66,48;199,71
Centro;Umbria;PG;E975;39,39;95,87
Sud;Basilicata;PZ;E976;3;3
Sud;Basilicata;PZ;E977;5;18
Centro;Lazio;VT;E978;8,5;6,5
Sud;Puglia;LE;E979;3;18,17
Nord Est;Veneto;VE;E980;26,07;276,96
Nord Est;Friuli- Venezia Giulia;UD;E982;14,13;79,34
Nord Ovest;Lombardia;CR;E983;2;33,07
Sud;Puglia;LE;E984;1;1
Sud;Puglia;TA;E986;82,22;85,91
Nord Ovest;Lombardia;BG;E987;6,48;146,47
Nord Ovest;Piemonte;CN;E988;2;9
Sud;Abruzzo;TE;E989;55,41;211,15
Sud;Calabria;CZ;E991;1;2
Isole;Sardegna;SS;E992;0;0
Sud;Calabria;RC;E993;1;0,93
Nord Ovest;Lombardia;LO;E994;1;10,14
Sud;Puglia;TA;E995;9,5;11,5
Sud;Campania;AV;E997;4;5
Sud;Campania;CE;E998;7,33;0,33
Nord Ovest;Lombardia;PV;E999;2,5;23,5
Sud;Calabria;CS;F001;0;0
Nord Ovest;Lombardia;VA;F002;2;4
Nord Ovest;Lombardia;MI;F003;27;147,5
Isole;Sicilia;CT;F004;23,33;201,41
Isole;Sicilia;CT;F005;11,08;124,42
Sud;Basilicata;PZ;F006;3,5;1
Nord Ovest;Lombardia;VA;F007;0;3
Nord Est;Veneto;TV;F009;7;31,75
Nord Ovest;Piemonte;VB;F010;8;15,5
Nord Est;Veneto;PD;F011;3,5;126,18
Nord Est;Veneto;TV;F012;10;116,83
Nord Est;Veneto;PD;F013;1;10
Nord Ovest;Piemonte;AL;F015;1;6
Nord Est;Emilia-Romagna;FE;F016;2,17;18,16
Nord Ovest;Lombardia;CO;F017;5;14,17
Nord Ovest;Liguria;GE;F020;19,25;10,67
Centro;Marche;AP;F021;1;0
Sud;Abruzzo;AQ;F022;2,98;6,99
Centro;Toscana;MS;F023;137,91;291,32
Centro;Umbria;PG;F024;6,5;12
Centro;Toscana;PT;F025;10,83;48,97
Sud;Puglia;TA;F027;48,88;105,67
Nord Ovest;Lombardia;LO;F028;5,5;90,83
Nord Est;Emilia-Romagna;RA;F029;18,4;115,99
Sud;Campania;NA;F030;16,53;12,55
Centro;Toscana;GR;F032;23,96;63,61
Nord Est;Veneto;PD;F033;1,5;53,17
Centro;Toscana;LU;F035;36,34;44,5
Nord Ovest;Piemonte;BI;F037;1;2
Nord Ovest;Piemonte;TO;F041;2,5;1
Nord Ovest;Piemonte;BI;F042;12,26;12,49
Sud;Campania;CE;F043;2;18
Centro;Marche;AP;F044;1;13
Nord Ovest;Liguria;SV;F046;0;0
Nord Ovest;Piemonte;NO;F047;5;15,58
Nord Ovest;Piemonte;VB;F048;1;1
Isole;Sardegna;OR;F050;0;0
Centro;Marche;MC;F051;28,52;53,2
Sud;Basilicata;MT;F052;127,33;309,93
Nord Ovest;Piemonte;TO;F053;12,33;26,5
Sud;Puglia;LE;F054;10,99;18,56
Sud;Molise;CB;F055;1;4
Nord Ovest;Piemonte;TO;F058;10;7
Sud;Puglia;FG;F059;14,5;14,46
Isole;Sicilia;TP;F061;30,05;31,1
Nord Ovest;Lombardia;BS;F063;23,5;187,89
Centro;Lazio;RM;F064;4,33;8,5
Isole;Sicilia;CL;F065;16,54;8,66
Isole;Sicilia;ME;F066;4;0
Nord Ovest;Piemonte;TO;F067;11;51,39
Nord Ovest;Lombardia;SO;F070;2;0
Isole;Sardegna;NU;F073;0,5;0
Nord Ovest;Piemonte;TO;F074;5;9,67
Nord Ovest;Lombardia;MI;F078;92,91;396,16
Nord Ovest;Lombardia;PV;F080;9,6;46,42
Nord Est;Emilia-Romagna;PR;F082;18,83;97,01
Nord Est;Emilia-Romagna;BO;F083;38,1;265,94
Nord Ovest;Lombardia;MI;F084;35;169,28
Nord Ovest;Lombardia;BG;F085;10;43
Nord Ovest;Lombardia;MN;F086;0;38,75
Nord Est;Emilia-Romagna;MO;F087;5;77,54
Nord Est;Veneto;TV;F088;7;34,25
Nord Est;Friuli- Venezia Giulia;PN;F089;2,6;7,89
Nord Est;Veneto;PD;F092;4;8,97
Nord Ovest;Piemonte;NO;F093;23;48,81
Nord Est;Veneto;RO;F095;2,5;7,8
Nord Ovest;Piemonte;AL;F096;6;12,39
Nord Est;Emilia-Romagna;FO;F097;7,5;91,51
Nord Ovest;Liguria;GE;F098;3;10
Nord Ovest;Lombardia;MI;F100;62,47;243,49
Sud;Puglia;LE;F101;12;28
Nord Ovest;Lombardia;LO;F102;1;2,6
Sud;Basilicata;PZ;F104;31,57;37,59
Sud;Calabria;RC;F105;1;1
Sud;Calabria;RC;F106;1;3
Isole;Sicilia;SR;F107;15;40,83
Sud;Calabria;KR;F108;7;10,5
Sud;Puglia;LE;F109;0;12,02
Sud;Campania;AV;F110;1;1
Sud;Campania;NA;F111;19;91,34
Sud;Calabria;RC;F112;0;11
Sud;Campania;BN;F113;0;0
Nord Ovest;Piemonte;CN;F114;6;7
Nord Ovest;Lombardia;SO;F115;8,33;1,33
Nord Est;Veneto;TV;F116;84,75;243,65
Sud;Puglia;LE;F117;3;1,67
Nord Ovest;Lombardia;MI;F119;68,5;218,47
Nord Ovest;Lombardia;CO;F120;28,67;56
Nord Ovest;Lombardia;PV;F122;4,67;3
Nord Ovest;Liguria;IM;F123;1;4
Sud;Calabria;CS;F125;12,67;12
Isole;Sicilia;AG;F126;11,02;12,34
Centro;Lazio;RM;F127;58,84;189,8
Nord Est;Veneto;VE;F130;8;49,29
Nord Ovest;Piemonte;AL;F131;1,5;2,5
Nord Ovest;Lombardia;LC;F133;43,58;190,71
Nord Ovest;Lombardia;VA;F134;2;21,67
Centro;Marche;PS;F135;3;2
Centro;Marche;PS;F136;4,5;14
Nord Est;Emilia-Romagna;RN;F137;11;29,25
Sud;Campania;SA;F138;24,12;43
Nord Est;Emilia-Romagna;FO;F139;12;41,59
Nord Ovest;Piemonte;TO;F140;1;8
Sud;Campania;AV;F141;6,5;53,68
Nord Est;Friuli- Venezia Giulia;UD;F144;0;11,5
Centro;Marche;AN;F145;1;6
Nord Ovest;Piemonte;VB;F146;5,5;8
Isole;Sicilia;ME;F147;1;1
Nord Est;Veneto;PD;F148;2;3,72
Nord Ovest;Lombardia;LO;F149;1;28
Nord Ovest;Lombardia;CO;F151;10,25;33,16
Sud;Puglia;BR;F152;12,34;84,56
Nord Ovest;Lombardia;SO;F153;13;8
Nord Ovest;Lombardia;VA;F154;6;32
Nord Ovest;Lombardia;MI;F155;12;49,5
Nord Est;Emilia-Romagna;FE;F156;23;41,83
Sud;Calabria;KR;F157;5;4
Isole;Sicilia;ME;F158;300,95;584,03
Nord Est;Veneto;PD;F161;5,59;156,76
Sud;Campania;NA;F162;17;15,25
Nord Ovest;Lombardia;MI;F165;14;54,17
Nord Ovest;Piemonte;BI;F167;4,5;12
Nord Ovest;Lombardia;PV;F170;0;7,5
Nord Ovest;Lombardia;PV;F171;0;0
Nord Est;Veneto;VR;F172;2,33;15,78
Nord Ovest;Liguria;GE;F173;4;0,83
Nord Ovest;Lombardia;PV;F175;3;14
Nord Ovest;Piemonte;TO;F182;2;13,5
Isole;Sicilia;PA;F184;2;0,66
Nord Ovest;Lombardia;BG;F186;1;0,5
Nord Ovest;Piemonte;NO;F188;4;11
Nord Ovest;Piemonte;BI;F189;0;2
Nord Est;Veneto;TV;F190;12,66;21,34
Nord Ovest;Piemonte;NO;F191;3;3
Nord Ovest;Piemonte;VB;F192;1;20,05
Centro;Lazio;RI;F193;0,75;1
Sud;Puglia;LE;F194;3,56;4
Sud;Abruzzo;CH;F196;5;11
Sud;Calabria;CZ;F200;7;1
Sud;Basilicata;MT;F201;8;7,67
Nord Ovest;Liguria;GE;F202;10,75;14,5
Sud;Campania;CE;F203;4,5;2
Nord Ovest;Lombardia;MI;F205;10269,04;13826,67
Isole;Sicilia;ME;F206;28,76;77,93
Sud;Calabria;VV;F207;8;4
Isole;Sardegna;OR;F208;2;1
Isole;Sicilia;CT;F209;3,39;11,39
Isole;Sicilia;ME;F210;3;1
Nord Ovest;Liguria;SV;F213;11;21,5
Isole;Sicilia;CT;F214;2,5;1,67
Nord Ovest;Lombardia;BS;F216;2;8,5
Isole;Sicilia;CT;F217;6,75;12,75
Nord Est;Veneto;VR;F218;5,55;28,91
Nord Est;Emilia-Romagna;BO;F219;23;105,46
Sud;Puglia;BA;F220;17,05;13,05
Sud;Puglia;LE;F221;2;11
Sud;Campania;SA;F223;1;2,5
Centro;Lazio;LT;F224;36,06;32,67
Centro;Toscana;LU;F225;4;4,75
Nord Ovest;Liguria;SV;F226;7;8
Nord Est;Veneto;VE;F229;43,45;402,28
Sud;Campania;AV;F230;5,17;2
Isole;Sicilia;CT;F231;1;5,89
Nord Ovest;Piemonte;AL;F232;4;14,5
Sud;Molise;CB;F233;3;2
Nord Ovest;Lombardia;PV;F238;6,33;64,67
Sud;Molise;IS;F239;4;1
Nord Est;Emilia-Romagna;MO;F240;63,5;410,27
Nord Est;Veneto;VE;F241;42,08;323,96
Isole;Sicilia;ME;F242;4,17;1
Nord Ovest;Lombardia;BG;F243;4,11;37,01
Nord Est;Emilia-Romagna;RN;F244;37;227,2
Isole;Sicilia;PA;F246;22,67;12
Nord Ovest;Lombardia;MI;F247;11,5;78,33
Nord Ovest;Lombardia;LC;F248;39,27;147,8
Sud;Basilicata;PZ;F249;1;0
Isole;Sicilia;CT;F250;21,5;116,42
Isole;Sicilia;ME;F251;4;14
Nord Ovest;Piemonte;AT;F254;1;1
Nord Ovest;Liguria;GE;F256;6;6
Nord Est;Emilia-Romagna;MO;F257;1033,72;2601,07
Isole;Sicilia;RG;F258;84,23;237,74
Nord Est;Emilia-Romagna;FO;F259;9,87;18
Nord Ovest;Lombardia;LO;F260;10;64
Isole;Sardegna;NU;F261;1;0
Sud;Puglia;BA;F262;39,5;150,99
Nord Ovest;Lombardia;LC;F265;9,86;34,65
Nord Est;Friuli- Venezia Giulia;UD;F266;2;6,5
Nord Ovest;Lombardia;MN;F267;2;39
Centro;Marche;MC;F268;1;11,17
Nord Est;Veneto;TV;F269;54,34;526,74
Isole;Sardegna;OR;F270;0;0
Isole;Sardegna;OR;F271;0;0
Isole;Sardegna;OR;F272;0,86;0
Sud;Campania;BN;F274;3,5;2,75
Nord Est;Friuli- Venezia Giulia;UD;F275;2;8,44
Nord Ovest;Lombardia;BG;F276;0;5,3
Isole;Sicilia;ME;F277;2;2
Sud;Campania;SA;F278;0;0
Nord Ovest;Piemonte;CN;F279;0;2
Sud;Puglia;BA;F280;38,17;47,83
Nord Ovest;Piemonte;AL;F281;10,33;7,83
Centro;Toscana;LU;F283;1;2
Sud;Puglia;BA;F284;124,93;239,87
Sud;Campania;BN;F287;2;0
Nord Est;Emilia-Romagna;BO;F288;90;215,16
Nord Ovest;Liguria;IM;F290;8,75;0
Nord Ovest;Piemonte;AL;F293;2;1
Sud;Molise;CB;F294;0;0
Sud;Basilicata;PZ;F295;7,75;3
Nord Ovest;Piemonte;VC;F297;3;6
Isole;Sicilia;AG;F299;14;22,89
Sud;Calabria;RC;F301;3;1,33
Nord Ovest;Lombardia;LC;F304;19,67;34
Nord Ovest;Lombardia;CO;F305;9;17,37
Nord Ovest;Piemonte;AT;F308;0;0
Nord Ovest;Piemonte;CN;F309;3;7
Centro;Marche;PS;F310;6;19
Nord Ovest;Piemonte;AT;F311;1;2,39
Nord Ovest;Piemonte;CN;F312;3;2
Nord Ovest;Piemonte;AL;F313;1;9
Nord Ovest;Piemonte;TO;F315;1;1
Nord Ovest;Piemonte;AT;F316;10;9,33
Nord Ovest;Piemonte;NO;F317;1;17,17
Nord Ovest;Piemonte;TO;F318;1;3
Centro;Lazio;RI;F319;5;1,5
Nord Ovest;Piemonte;AL;F320;1,11;0
Sud;Molise;CB;F322;3;0
Nord Ovest;Piemonte;AT;F323;0;3,66
Sud;Calabria;RC;F324;4,5;2
Nord Ovest;Piemonte;AT;F325;3;3
Nord Ovest;Piemonte;CN;F326;2;5
Nord Ovest;Piemonte;TO;F327;0;6
Nord Ovest;Lombardia;BG;F328;2;20,5
Nord Ovest;Piemonte;CN;F329;4;0
Nord Ovest;Piemonte;CN;F330;1,5;16
Nord Est;Veneto;TV;F332;10;44,75
Isole;Sardegna;CA;F333;3;6
Nord Ovest;Piemonte;TO;F335;229,41;664,92
Nord Ovest;Piemonte;AT;F336;9;9
Nord Ovest;Piemonte;AL;F337;0;1
Nord Ovest;Piemonte;CN;F338;1;9
Nord Est;Emilia-Romagna;PR;F340;4;9,5
Nord Ovest;Piemonte;VC;F342;1;3
Nord Ovest;Piemonte;AT;F343;0;6,5
Nord Est;Emilia-Romagna;RN;F346;0;7,08
Centro;Marche;PS;F347;3;4
Centro;Marche;PS;F348;25,41;158,42
Nord Ovest;Piemonte;CN;F351;137,93;236,87
Sud;Campania;CE;F352;22,39;33,83
Nord Ovest;Liguria;GE;F354;22,5;67
Nord Ovest;Piemonte;CN;F355;1;2
Nord Est;Emilia-Romagna;MO;F357;19,4;103,47
Nord Ovest;Piemonte;CN;F358;2,07;17,17
Isole;Sicilia;ME;F359;5;0
Nord Est;Veneto;TV;F360;3;14
Nord Ovest;Piemonte;AT;F361;1;2
Nord Est;Emilia-Romagna;BO;F363;13,51;35,63
Sud;Calabria;VV;F364;0;0
Nord Ovest;Piemonte;AL;F365;2,28;2,6
Nord Ovest;Valle d'Aosta;AO;F367;8;1
Isole;Sicilia;ME;F368;2;0
Nord Ovest;Piemonte;BI;F369;10,42;19,71
Sud;Calabria;CS;F370;0;0
Nord Ovest;Lombardia;CO;F372;5;25,66
Nord Ovest;Lombardia;BS;F373;14,5;103,5
Nord Ovest;Piemonte;AL;F374;5;5,75
Nord Ovest;Lombardia;BS;F375;5;20
Sud;Puglia;BA;F376;76,7;396,02
Isole;Sicilia;PA;F377;56,01;41,66
Centro;Marche;AP;F379;3;0
Centro;Marche;AP;F380;5,5;24,5
Centro;Marche;AN;F381;1;24
Nord Est;Veneto;PD;F382;16,55;208,97
Isole;Sardegna;CA;F383;7;75,23
Centro;Toscana;PT;F384;12,5;129,76
Nord Ovest;Piemonte;CN;F385;9,75;23,33
Nord Ovest;Piemonte;AT;F386;0;1
Nord Ovest;Piemonte;AL;F387;0;0
Nord Ovest;Piemonte;AT;F390;1;5
Sud;Molise;CB;F391;3;1
Nord Ovest;Lombardia;SO;F393;19,5;7,67
Nord Est;Veneto;PD;F394;9,33;61,83
Isole;Sicilia;ME;F395;3,28;1
Sud;Campania;AV;F397;2;0
Centro;Toscana;FI;F398;6,51;19,5
Sud;Basilicata;MT;F399;18,49;4
Isole;Sicilia;ME;F400;3;2
Centro;Marche;AN;F401;12,67;24,9
Nord Ovest;Piemonte;AL;F403;0;0
Nord Ovest;Piemonte;AL;F404;0;3,67
Nord Ovest;Piemonte;CN;F405;9;16,52
Nord Ovest;Piemonte;TO;F407;0,52;4,33
Nord Ovest;Piemonte;CN;F408;4;9
Nord Ovest;Piemonte;AT;F409;2;2
Centro;Toscana;PT;F410;6;75,74
Nord Ovest;Piemonte;TO;F411;4;9
Isole;Sicilia;AG;F414;3;3
Centro;Marche;AP;F415;2,34;3,17
Sud;Calabria;CS;F416;32;56,5
Nord Ovest;Lombardia;PV;F417;0;8
Centro;Lazio;VT;F419;36,33;53,34
Nord Ovest;Piemonte;TO;F420;8;30,5
Nord Ovest;Piemonte;TO;F422;9;40,5
Nord Ovest;Lombardia;LO;F423;1,5;25,67
Nord Ovest;Piemonte;CN;F424;1;4
Sud;Campania;SA;F426;5;2
Nord Ovest;Lombardia;CO;F427;13;83,98
Centro;Marche;AP;F428;0;3,5
Sud;Molise;IS;F429;4;5,5
Centro;Lazio;RI;F430;3;4,5
Sud;Calabria;CZ;F432;2,33;5,28
Sud;Abruzzo;CH;F433;2;0,33
Nord Ovest;Lombardia;CR;F434;2,67;20,84
Centro;Toscana;GR;F437;36,15;189,28
Nord Ovest;Lombardia;PV;F440;1;9,5
Sud;Abruzzo;PE;F441;1;0
Nord Est;Veneto;VI;F442;7;56,73
Nord Est;Veneto;TV;F443;48,35;366,29
Nord Ovest;Liguria;GE;F445;6,75;2
Centro;Lazio;RI;F446;3;5
Sud;Campania;AV;F448;8;4
Nord Ovest;Lombardia;PV;F449;0,08;4,08
Centro;Marche;PS;F450;0;8,66
Centro;Toscana;LU;F452;5;9
Centro;Marche;AN;F453;4;7
Centro;Marche;MC;F454;7,67;34,51
Nord Ovest;Piemonte;AL;F455;0;0
Centro;Umbria;PG;F456;6;13
Centro;Umbria;TR;F457;3,08;21,92
Centro;Toscana;PI;F458;15,67;8,59
Centro;Marche;MC;F460;5;0
Nord Est;Veneto;VR;F461;3,67;34,84
Centro;Umbria;TR;F462;3,5;6
Nord Est;Emilia-Romagna;RE;F463;25;101,09
Nord Est;Veneto;VI;F464;25,43;321,2
Nord Est;Veneto;VI;F465;1;33,5
Centro;Marche;PS;F467;1;0
Nord Ovest;Piemonte;AT;F468;11;10
Nord Ovest;Piemonte;AL;F469;2;1,66
Nord Ovest;Lombardia;BS;F471;20,26;322,69
Nord Est;Emilia-Romagna;PR;F473;34,24;155,83
Sud;Molise;CB;F475;3;3,75
Centro;Lazio;RM;F477;9,5;70,27
Nord Est;Emilia-Romagna;RN;F478;1;4
Sud;Campania;SA;F479;5;5,92
Sud;Campania;SA;F480;7,17;162,83
Sud;Campania;SA;F481;21,75;25,92
Centro;Marche;MC;F482;11,67;52,17
Nord Ovest;Piemonte;VB;F483;11;4
Nord Est;Emilia-Romagna;MO;F484;1,4;24
Nord Est;Veneto;VI;F486;3;23,25
Centro;Marche;AP;F487;1;0
Sud;Campania;NA;F488;8,13;3,84
Isole;Sicilia;CL;F489;2;0
Sud;Campania;AV;F491;2;4
Centro;Umbria;PG;F492;8,83;20,66
Centro;Marche;AP;F493;0;5
Sud;Campania;BN;F494;2,25;1
Sud;Molise;CB;F495;6;5
Centro;Marche;MC;F496;11;11
Centro;Marche;PS;F497;2;7
Sud;Abruzzo;CH;F498;0;0
Centro;Lazio;VT;F499;40,42;39,17
Sud;Abruzzo;TE;F500;3;7
Centro;Marche;AP;F501;7,66;10,33
Nord Est;Emilia-Romagna;RN;F502;2,2;19,53
Nord Est;Emilia-Romagna;MO;F503;15,78;19,25
Centro;Lazio;RM;F504;2,67;1
Sud;Campania;AV;F506;5;60,5
Sud;Campania;SA;F507;0;0
Nord Est;Veneto;VR;F508;13,17;88,83
Centro;Marche;AP;F509;7;4
Centro;Umbria;TR;F510;4;5
Sud;Campania;AV;F511;6;5
Sud;Campania;AV;F512;1;1
Centro;Umbria;TR;F513;6,42;0,75
Nord Est;Veneto;VI;F514;2;35
Nord Est;Veneto;VI;F515;1;16,22
Centro;Marche;AP;F516;2,34;1,5
Centro;Marche;AP;F517;0;1
Nord Ovest;Piemonte;AL;F518;0;3
Sud;Calabria;CS;F519;7;6
Centro;Marche;AP;F520;1,83;20,83
Centro;Marche;AP;F522;10,49;35,42
Nord Est;Emilia-Romagna;RN;F523;0;1
Centro;Marche;PS;F524;0;3,5
Nord Ovest;Lombardia;VA;F526;5,58;24,5
Nord Ovest;Piemonte;AT;F527;14;21,51
Nord Ovest;Liguria;IM;F528;1;0
Nord Est;Veneto;PD;F529;10,33;154,91
Sud;Puglia;TA;F531;1;12
Nord Ovest;Lombardia;BS;F532;8,07;0,41
Centro;Marche;PS;F533;8,39;67
Centro;Lazio;RM;F534;4;8
Sud;Abruzzo;CH;F535;2;0
Centro;Marche;AP;F536;0;0
Sud;Calabria;VV;F537;42,16;57
Sud;Puglia;FG;F538;0;2
Centro;Umbria;PG;F540;20;4
Centro;Lazio;RI;F541;3;5,33
Isole;Sardegna;SS;F542;0;0
Centro;Umbria;TR;F543;27,99;12
Isole;Sicilia;PA;F544;5,33;1
Centro;Lazio;RM;F545;12;4
Sud;Campania;AV;F546;12,19;13,89
Nord Ovest;Lombardia;BG;F547;5;67,09
Sud;Molise;CB;F548;0;0,67
Centro;Marche;AP;F549;2;1,17
Nord Ovest;Piemonte;CN;F550;1;4
Centro;Toscana;FI;F551;25,63;148,47
Centro;Marche;MC;F552;4;12,8
Isole;Sicilia;PA;F553;7;1
Nord Ovest;Piemonte;AT;F556;5;2
Sud;Campania;BN;F557;0;0
Nord Ovest;Piemonte;CN;F558;4;2
Sud;Campania;AV;F559;8;4,17
Centro;Marche;AN;F560;22,43;78,79
Nord Ovest;Lombardia;LC;F561;0;4,31
Nord Ovest;Piemonte;AL;F562;2;2
Sud;Puglia;TA;F563;6;3
Nord Ovest;Lombardia;CO;F564;0;2
Centro;Toscana;AR;F565;1;3
Sud;Campania;AV;F566;5,5;11,04
Centro;Marche;MC;F567;13,03;40,83
Sud;Basilicata;PZ;F568;1,83;1,83
Sud;Molise;CB;F569;0;0
Centro;Marche;AP;F570;2;3,5
Centro;Toscana;PO;F572;26,28;187,37
Sud;Basilicata;PZ;F573;1;0
Nord Est;Friuli- Venezia Giulia;UD;F574;0;2
Sud;Molise;CB;F576;15,42;34
Sud;Abruzzo;CH;F578;0;3,34
Centro;Lazio;RI;F579;2;2
Sud;Molise;IS;F580;1,5;0
Centro;Marche;AN;F581;2,67;7
Sud;Abruzzo;CH;F582;3;11
Sud;Abruzzo;TE;F585;80,85;166,81
Sud;Calabria;CZ;F586;12;25
Sud;Puglia;TA;F587;2;2
Centro;Marche;PS;F589;0;9
Centro;Lazio;RM;F590;23,89;67,52
Centro;Marche;AP;F591;17;111,06
Centro;Toscana;SI;F592;38,39;84,92
Centro;Toscana;AR;F594;3,17;5,17
Sud;Abruzzo;AQ;F595;3;9,17
Nord Est;Friuli- Venezia Giulia;PN;F596;6,5;19,44
Nord Est;Emilia-Romagna;BO;F597;17;87,92
Centro;Toscana;SI;F598;16,32;148,5
Centro;Marche;AP;F599;1;0
Centro;Marche;AN;F600;3,5;19,75
Sud;Molise;IS;F601;1;3
Centro;Lazio;VT;F603;3;1
Sud;Puglia;LE;F604;9,5;25,22
Centro;Toscana;SI;F605;25,86;80,34
Centro;Lazio;VT;F606;5;14
Sud;Calabria;VV;F607;0,17;1
Nord Ovest;Piemonte;CN;F608;4;11
Nord Ovest;Liguria;SP;F609;14;4
Isole;Sicilia;RG;F610;2,5;6
Centro;Lazio;RM;F611;182,3;516,84
Centro;Toscana;GR;F612;4;7
Centro;Marche;AP;F614;7;6
Centro;Lazio;LT;F616;4;0
Sud;Campania;SA;F618;2,11;0
Centro;Lazio;RI;F619;2,5;4
Centro;Lazio;FR;F620;8,33;10,5
Centro;Marche;MC;F621;7;14
Centro;Marche;MC;F622;4;2
Sud;Puglia;LE;F623;2;1
Sud;Campania;SA;F625;4,95;4
Centro;Marche;AP;F626;0,5;1,83
Nord Est;Emilia-Romagna;BO;F627;43,5;160,01
Centro;Toscana;AR;F628;10,17;57,83
Centro;Umbria;PG;F629;4;1
Sud;Puglia;FG;F631;34,45;52,67
Centro;Marche;MC;F632;51,16;109,42
Centro;Marche;AN;F634;18,99;47,61
Sud;Campania;BN;F636;16,08;22,67
Sud;Basilicata;MT;F637;22;13,7
Nord Ovest;Lombardia;PV;F638;0;0
Nord Ovest;Piemonte;VB;F639;20,75;0
Centro;Toscana;PI;F640;15,17;28,67
Nord Est;Emilia-Romagna;MO;F642;8,79;48,48
Nord Ovest;Lombardia;PV;F644;2;0
Sud;Abruzzo;PE;F646;88,66;542,26
Centro;Toscana;FI;F648;40;106,04
Nord Ovest;Piemonte;TO;F651;1;9
Centro;Marche;AP;F653;8,33;24,25
Nord Ovest;Piemonte;CN;F654;3;7
Isole;Sicilia;AG;F655;0;8,6
Centro;Toscana;AR;F656;55,66;146,09
Nord Ovest;Lombardia;LC;F657;12;35,02
Sud;Campania;AV;F660;0;0
Centro;Toscana;PI;F661;9,66;1
Nord Est;Veneto;VI;F662;2,5;31,17
Centro;Marche;AP;F664;2;0
Centro;Marche;AP;F665;1;1
Nord Ovest;Piemonte;CN;F666;0;1
Isole;Sardegna;SS;F667;0;1
Nord Est;Emilia-Romagna;FO;F668;2,25;15,84
Nord Ovest;Piemonte;CN;F669;2;10
Nord Ovest;Lombardia;PV;F670;0;5
Nord Est;Emilia-Romagna;PC;F671;4,5;44,31
Nord Ovest;Lombardia;BS;F672;4,5;57,7
Nord Ovest;Lombardia;LC;F674;10;44,9
Nord Est;Veneto;VI;F675;2,67;121,92
Centro;Toscana;SI;F676;10;10
Centro;Toscana;GR;F677;10,67;8,55
Centro;Toscana;MS;F679;15,5;72,55
Nord Ovest;Lombardia;BS;F680;3;52,83
Nord Ovest;Lombardia;CR;F681;0;23
Nord Ovest;Liguria;GE;F682;6;8
Centro;Umbria;PG;F685;4;5
Centro;Toscana;PI;F686;14;94,95
Centro;Lazio;RI;F687;12,5;16,33
Nord Ovest;Lombardia;CO;F688;3;16,5
Sud;Molise;CB;F689;0;0
Sud;Abruzzo;TE;F690;9,5;8
Centro;Lazio;RM;F692;1;1
Nord Est;Veneto;VI;F696;4;16,51
Centro;Marche;AP;F697;0;2,67
Isole;Sardegna;NU;F698;0;2
Nord Ovest;Lombardia;PV;F701;3;12,5
Nord Ovest;Lombardia;VA;F703;0,5;22,5
Nord Ovest;Lombardia;MI;F704;737,47;1990,66
Nord Ovest;Lombardia;MN;F705;8;38,5
Nord Est;Emilia-Romagna;BO;F706;23,25;82,83
Nord Ovest;Piemonte;AL;F707;2;14,5
Sud;Calabria;CS;F708;2;2
Nord Ovest;Piemonte;AT;F709;1;1
Nord Ovest;Lombardia;VA;F711;10,5;67,69
Nord Ovest;Lombardia;SO;F712;63,78;146,75
Nord Ovest;Piemonte;AL;F713;1;2
Nord Est;Emilia-Romagna;RN;F715;6,25;58,17
Sud;Puglia;LE;F716;3;3
Sud;Campania;BN;F717;6;7,66
Nord Est;Emilia-Romagna;BO;F718;5;29,5
Nord Ovest;Lombardia;BG;F720;1;19
Isole;Sardegna;SS;F721;2;3
Centro;Marche;AP;F722;0;2
Nord Ovest;Piemonte;CN;F723;13,5;31,17
Nord Est;Emilia-Romagna;PC;F724;5,67;5,92
Nord Est;Veneto;TV;F725;3;49,95
Nord Ovest;Valle d'Aosta;AO;F726;21,83;59
Isole;Sardegna;OR;F727;0;0
Nord Est;Veneto;TV;F729;1,5;9,5
Centro;Lazio;RM;F730;7,33;2
Sud;Campania;SA;F731;2;0
Sud;Abruzzo;AQ;F732;0;0
Nord Ovest;Piemonte;TO;F733;0;14
Centro;Lazio;RM;F734;12;40
Sud;Calabria;CS;F735;9;2
Nord Ovest;Lombardia;VA;F736;5,62;31,5
Nord Ovest;Piemonte;AL;F737;1,13;4,5
Nord Ovest;Lombardia;BG;F738;6;23,8
Nord Ovest;Lombardia;PV;F739;0;3
Centro;Lazio;FR;F740;10;4
Nord Ovest;Piemonte;CN;F743;8;14
Sud;Campania;AV;F744;2;0
Centro;Marche;AN;F745;9;13
Centro;Lazio;RI;F746;1;1
Sud;Abruzzo;TE;F747;9;19
Sud;Molise;CB;F748;1,17;2
Centro;Marche;MC;F749;24,91;43
Nord Est;Friuli- Venezia Giulia;PN;F750;5;17,33
