AREA;Regione;prov;2014_CodFitt;NTN_2014_Box;NTN_2014_Depositi_Pert
Nord Ovest;Lombardia;BS;D434;17,89;4,5
Nord Ovest;Lombardia;BS;D576;12,5;3,83
Nord Ovest;Lombardia;BS;D634;61,42;1
Nord Ovest;Lombardia;BS;D891;8,51;1,34
Nord Ovest;Lombardia;BS;D917;36,08;5,33
Nord Ovest;Lombardia;BS;D918;37,02;3,3
Nord Ovest;Lombardia;BS;D924;9,33;7
Nord Ovest;Lombardia;BS;D940;54,33;3
Nord Ovest;Lombardia;BS;D999;88,99;4
Nord Ovest;Lombardia;BS;E010;9,5;0
Nord Ovest;Lombardia;BS;E116;24,24;2,92
Nord Ovest;Lombardia;BS;E271;88,83;4,06
Nord Ovest;Lombardia;BS;E280;13,5;2
Nord Ovest;Lombardia;BS;E297;1;0
Nord Ovest;Lombardia;BS;E325;1;0
Nord Ovest;Lombardia;BS;E333;67,21;4,6
Nord Ovest;Lombardia;BS;E364;12,67;0
Nord Ovest;Lombardia;BS;E497;0;0
Nord Ovest;Lombardia;BS;E526;42,97;2
Nord Ovest;Lombardia;BS;E596;15,5;0
Nord Ovest;Lombardia;BS;E652;11,78;0
Nord Ovest;Lombardia;BS;E654;20,56;2
Nord Ovest;Lombardia;BS;E673;0;0
Nord Ovest;Lombardia;BS;E698;0;2
Nord Ovest;Lombardia;BS;E706;4;2
Nord Ovest;Lombardia;BS;E738;65,61;12,77
Nord Ovest;Lombardia;BS;E787;5;0
Nord Ovest;Lombardia;BS;E841;16;2
Nord Ovest;Lombardia;BS;E851;2,5;2
Nord Ovest;Lombardia;BS;E865;5;2
Nord Ovest;Lombardia;BS;E883;128,02;1,06
Nord Ovest;Lombardia;BS;E884;60,91;9,09
Nord Ovest;Lombardia;BS;E928;17,17;2,33
Nord Ovest;Lombardia;BS;E961;3,5;1
Nord Ovest;Lombardia;BS;E967;21;0
Nord Ovest;Lombardia;BS;F063;97,31;1,6
Nord Ovest;Lombardia;BS;F216;5;1
Nord Ovest;Lombardia;BS;F373;68,33;5
Nord Ovest;Lombardia;BS;F375;16;0
Nord Ovest;Lombardia;BS;F471;194,71;2,5
Nord Ovest;Lombardia;BS;F532;3;2
Nord Ovest;Lombardia;BS;F672;23;7,98
Nord Ovest;Lombardia;BS;F680;33;0
Nord Ovest;Lombardia;BS;F806;2,27;2
Nord Ovest;Lombardia;BS;F820;11,5;0
Nord Ovest;Lombardia;BS;F851;37,37;8,38
Nord Ovest;Lombardia;BS;F884;3,5;0,5
Nord Ovest;Lombardia;BS;F989;23,5;1
Nord Ovest;Lombardia;BS;F990;38,66;4,14
Nord Ovest;Lombardia;BS;G001;6;0
Nord Ovest;Lombardia;BS;G006;29,96;1
Nord Ovest;Lombardia;BS;G061;9,64;2,33
Nord Ovest;Lombardia;BS;G074;1;0
Nord Ovest;Lombardia;BS;G149;46,44;6,67
Nord Ovest;Lombardia;BS;G150;11;2
Nord Ovest;Lombardia;BS;G170;86,54;1
Nord Ovest;Lombardia;BS;G179;4;0
Nord Ovest;Lombardia;BS;G213;92,06;1,5
Nord Ovest;Lombardia;BS;G217;16;0
Nord Ovest;Lombardia;BS;G247;0;0
Nord Ovest;Lombardia;BS;G248;12,5;1,5
Nord Ovest;Lombardia;BS;G264;128,05;6,12
Nord Ovest;Lombardia;BS;G327;45,39;1
Nord Ovest;Lombardia;BS;G354;0;0
Nord Ovest;Lombardia;BS;G361;49,5;1
Nord Ovest;Lombardia;BS;G391;6,16;0
Nord Ovest;Lombardia;BS;G407;18,1;1
Nord Ovest;Lombardia;BS;G474;2,83;0
Nord Ovest;Lombardia;BS;G475;0;0,2
Nord Ovest;Lombardia;BS;G529;14;4,04
Nord Ovest;Lombardia;BS;G546;36,8;6
Nord Ovest;Lombardia;BS;G549;15,5;0
Nord Ovest;Lombardia;BS;G710;48,38;6,5
Nord Ovest;Lombardia;BS;G779;10,5;2,34
Nord Ovest;Lombardia;BS;G801;35;2
Nord Ovest;Lombardia;BS;G815;9,03;0,5
Nord Ovest;Lombardia;BS;G818;27,34;0
Nord Ovest;Lombardia;BS;G844;50,73;10,09
Nord Ovest;Lombardia;BS;G859;28,17;4
Nord Ovest;Lombardia;BS;G869;30;5,71
Nord Ovest;Lombardia;BS;G959;19,08;1
Nord Ovest;Lombardia;BS;G977;6,17;0
Nord Ovest;Lombardia;BS;H043;0,1;0
Nord Ovest;Lombardia;BS;H050;0;0
Nord Ovest;Lombardia;BS;H055;20,5;0
Nord Ovest;Lombardia;BS;H077;0;2
Nord Ovest;Lombardia;BS;H078;46,39;1
Nord Ovest;Lombardia;BS;H086;17,78;0
Nord Ovest;Lombardia;BS;H140;22,67;1
Nord Ovest;Lombardia;BS;H230;7;1
Nord Ovest;Lombardia;BS;H256;83,68;5
Nord Ovest;Lombardia;BS;H410;26;1
Nord Ovest;Lombardia;BS;H477;87,13;9
Nord Ovest;Lombardia;BS;H484;45,5;3
Nord Ovest;Lombardia;BS;H525;71,58;4
Nord Ovest;Lombardia;BS;H598;100,43;2
Nord Ovest;Lombardia;BS;H630;18,17;3
Nord Ovest;Lombardia;BS;H650;14,5;0
Nord Ovest;Lombardia;BS;H699;14,25;4,33
Nord Ovest;Lombardia;BS;H717;98,17;11,04
Nord Ovest;Lombardia;BS;H838;26,3;0,5
Nord Ovest;Lombardia;BS;H865;16,83;0
Nord Ovest;Lombardia;BS;I412;47,17;4
Nord Ovest;Lombardia;BS;I433;49,83;1
Nord Ovest;Lombardia;BS;I476;3,5;2
Nord Ovest;Lombardia;BS;I588;0,42;0
Nord Ovest;Lombardia;BS;I607;1;0
Nord Ovest;Lombardia;BS;I631;2;1,78
Nord Ovest;Lombardia;BS;I633;144,74;9,64
Nord Ovest;Lombardia;BS;I782;27;2
Nord Ovest;Lombardia;BS;I831;3;0,5
Nord Ovest;Lombardia;BS;L002;22,25;0,67
Nord Ovest;Lombardia;BS;L094;30,67;1
Nord Ovest;Lombardia;BS;L169;16,5;4
Nord Ovest;Lombardia;BS;L210;25,75;1
Nord Ovest;Lombardia;BS;L312;121,69;6
Nord Ovest;Lombardia;BS;L339;73,47;1
Nord Ovest;Lombardia;BS;L372;25;9
Nord Ovest;Lombardia;BS;L380;6,04;0
Nord Ovest;Lombardia;BS;L406;0;0
Nord Ovest;Lombardia;BS;L494;9,5;1
Nord Ovest;Lombardia;BS;L626;10,5;0
Nord Ovest;Lombardia;BS;L777;28,89;3,17
Nord Ovest;Lombardia;BS;L778;14;1
Nord Ovest;Lombardia;BS;L812;6,5;1,5
Nord Ovest;Lombardia;BS;L816;30,6;1,01
Nord Ovest;Lombardia;BS;L919;56,05;7
Nord Ovest;Lombardia;BS;L923;7;0
Nord Ovest;Lombardia;BS;L995;25,24;1
Nord Ovest;Lombardia;BS;M065;8,5;0
Nord Ovest;Lombardia;BS;M070;6;1
Nord Ovest;Lombardia;BS;M104;30,2;3,07
Nord Ovest;Lombardia;BS;M188;5;0
Nord Ovest;Lombardia;BS;M312;128,31;7,68
Nord Ovest;Lombardia;CO;A143;15,32;3
Nord Ovest;Lombardia;CO;A153;31,33;0,33
Nord Ovest;Lombardia;CO;A164;21,33;1
Nord Ovest;Lombardia;CO;A224;2,17;1
Nord Ovest;Lombardia;CO;A249;22,7;3,33
Nord Ovest;Lombardia;CO;A319;16,5;0
Nord Ovest;Lombardia;CO;A333;37,63;4
Nord Ovest;Lombardia;CO;A391;13,4;1,88
Nord Ovest;Lombardia;CO;A430;33;2
Nord Ovest;Lombardia;CO;A476;15,5;5
Nord Ovest;Lombardia;CO;A670;2;0
Nord Ovest;Lombardia;CO;A778;0;1
Nord Ovest;Lombardia;CO;A791;17;2,5
Nord Ovest;Lombardia;CO;A870;32,5;0
Nord Ovest;Lombardia;CO;A898;19;1
Nord Ovest;Lombardia;CO;A904;2;0
Nord Ovest;Lombardia;CO;A905;11;1,17
Nord Ovest;Lombardia;CO;B134;36,5;0
Nord Ovest;Lombardia;CO;B144;13,5;0
Nord Ovest;Lombardia;CO;B172;1;0
Nord Ovest;Lombardia;CO;B218;7,94;1,61
Nord Ovest;Lombardia;CO;B262;16,63;1
Nord Ovest;Lombardia;CO;B313;35,29;3,5
Nord Ovest;Lombardia;CO;B346;60,73;2
Nord Ovest;Lombardia;CO;B355;0;0
Nord Ovest;Lombardia;CO;B359;12,01;4
Nord Ovest;Lombardia;CO;B513;49;7,75
Nord Ovest;Lombardia;CO;B639;174,41;17
Nord Ovest;Lombardia;CO;B641;17;3,28
Nord Ovest;Lombardia;CO;B653;26,02;3
Nord Ovest;Lombardia;CO;B730;13;3
Nord Ovest;Lombardia;CO;B742;15;1
Nord Ovest;Lombardia;CO;B778;35,33;3
Nord Ovest;Lombardia;CO;B785;13;3
Nord Ovest;Lombardia;CO;B851;45,16;1,33
Nord Ovest;Lombardia;CO;B942;7;0
Nord Ovest;Lombardia;CO;B974;5;2
Nord Ovest;Lombardia;CO;B977;36,7;2
Nord Ovest;Lombardia;CO;C020;45;3,13
Nord Ovest;Lombardia;CO;C206;14;2
Nord Ovest;Lombardia;CO;C220;7,28;0
Nord Ovest;Lombardia;CO;C299;5;1
Nord Ovest;Lombardia;CO;C374;30,5;1
Nord Ovest;Lombardia;CO;C381;0;0
Nord Ovest;Lombardia;CO;C482;3;0
Nord Ovest;Lombardia;CO;C516;50,5;8,5
Nord Ovest;Lombardia;CO;C520;55,68;10
Nord Ovest;Lombardia;CO;C724;23;0,66
Nord Ovest;Lombardia;CO;C787;1;1,33
Nord Ovest;Lombardia;CO;C902;5;4
Nord Ovest;Lombardia;CO;C933;563,84;84,5
Nord Ovest;Lombardia;CO;C936;21;4,71
Nord Ovest;Lombardia;CO;D041;3,33;1
Nord Ovest;Lombardia;CO;D147;0;1
Nord Ovest;Lombardia;CO;D196;13;3
Nord Ovest;Lombardia;CO;D232;0;0
Nord Ovest;Lombardia;CO;D310;2;1
Nord Ovest;Lombardia;CO;D329;14,01;3
Nord Ovest;Lombardia;CO;D341;11,5;5,5
Nord Ovest;Lombardia;CO;D355;2;1
Nord Ovest;Lombardia;CO;D416;101,19;9,56
Nord Ovest;Lombardia;CO;D445;6,5;2,5
Nord Ovest;Lombardia;CO;D462;10;1
Nord Ovest;Lombardia;CO;D482;40,79;4,94
Nord Ovest;Lombardia;CO;D531;27;1
Nord Ovest;Lombardia;CO;D579;26,25;3,56
Nord Ovest;Lombardia;CO;D605;103,08;8,93
Nord Ovest;Lombardia;CO;D930;2;1
Nord Ovest;Lombardia;CO;D974;6;1
Nord Ovest;Lombardia;CO;E139;15,72;0,77
Nord Ovest;Lombardia;CO;E141;3;6
Nord Ovest;Lombardia;CO;E172;1;0
Nord Ovest;Lombardia;CO;E235;28;4
Nord Ovest;Lombardia;CO;E309;36,5;2,1
Nord Ovest;Lombardia;CO;E405;7;2
Nord Ovest;Lombardia;CO;E416;0;0
Nord Ovest;Lombardia;CO;E428;17;2
Nord Ovest;Lombardia;CO;E444;19;2,01
Nord Ovest;Lombardia;CO;E462;0;0,66
Nord Ovest;Lombardia;CO;E569;8,14;1,64
Nord Ovest;Lombardia;CO;E593;30,31;3
Nord Ovest;Lombardia;CO;E607;36,25;2
Nord Ovest;Lombardia;CO;E623;0,5;2
Nord Ovest;Lombardia;CO;E638;22;3
Nord Ovest;Lombardia;CO;E659;83,98;10,5
Nord Ovest;Lombardia;CO;E679;12,5;1
Nord Ovest;Lombardia;CO;E735;21,3;0
Nord Ovest;Lombardia;CO;E749;19,5;2
Nord Ovest;Lombardia;CO;E750;23,5;4
Nord Ovest;Lombardia;CO;E753;60,16;2,99
Nord Ovest;Lombardia;CO;E830;6;2
Nord Ovest;Lombardia;CO;E951;164,92;17
Nord Ovest;Lombardia;CO;F017;25,51;0
Nord Ovest;Lombardia;CO;F120;25,33;2,5
Nord Ovest;Lombardia;CO;F151;22;3
Nord Ovest;Lombardia;CO;F305;5;3,55
Nord Ovest;Lombardia;CO;F372;8,7;2
Nord Ovest;Lombardia;CO;F427;51,25;1
Nord Ovest;Lombardia;CO;F564;1;1
Nord Ovest;Lombardia;CO;F688;8,39;1
Nord Ovest;Lombardia;CO;F788;81,67;3,5
Nord Ovest;Lombardia;CO;F828;9;2
Nord Ovest;Lombardia;CO;F877;6;3,5
Nord Ovest;Lombardia;CO;F958;6;0
Nord Ovest;Lombardia;CO;G025;83,94;9,33
Nord Ovest;Lombardia;CO;G056;10,1;1
Nord Ovest;Lombardia;CO;G126;24;3
Nord Ovest;Lombardia;CO;G415;0;0
Nord Ovest;Lombardia;CO;G427;5;0
Nord Ovest;Lombardia;CO;G556;10,2;5,67
Nord Ovest;Lombardia;CO;G665;0;0
Nord Ovest;Lombardia;CO;G737;9;3
Nord Ovest;Lombardia;CO;G773;2;1
Nord Ovest;Lombardia;CO;G821;1;0
Nord Ovest;Lombardia;CO;G847;22;2
Nord Ovest;Lombardia;CO;G889;24,67;8
Nord Ovest;Lombardia;CO;H074;5;0
Nord Ovest;Lombardia;CO;H094;8;0
Nord Ovest;Lombardia;CO;H171;1,3;0
Nord Ovest;Lombardia;CO;H255;0,5;2
Nord Ovest;Lombardia;CO;H259;1;2
Nord Ovest;Lombardia;CO;H478;11,67;0
Nord Ovest;Lombardia;CO;H521;9,5;0
Nord Ovest;Lombardia;CO;H601;43;0
Nord Ovest;Lombardia;CO;H602;27;7,25
Nord Ovest;Lombardia;CO;H679;4;1
Nord Ovest;Lombardia;CO;H760;0;1
Nord Ovest;Lombardia;CO;H830;13;2
Nord Ovest;Lombardia;CO;H840;44,5;6
Nord Ovest;Lombardia;CO;I051;0;0
Nord Ovest;Lombardia;CO;I162;41,08;6
Nord Ovest;Lombardia;CO;I529;3;2
Nord Ovest;Lombardia;CO;I611;12;0
Nord Ovest;Lombardia;CO;I792;20,73;0
Nord Ovest;Lombardia;CO;I856;6;1
Nord Ovest;Lombardia;CO;I860;3,5;1
Nord Ovest;Lombardia;CO;I943;0;2
Nord Ovest;Lombardia;CO;L071;53,5;2
Nord Ovest;Lombardia;CO;L228;3,5;0
Nord Ovest;Lombardia;CO;L413;2;2
Nord Ovest;Lombardia;CO;L470;68,41;18,67
Nord Ovest;Lombardia;CO;L487;50,1;9
Nord Ovest;Lombardia;CO;L547;5,5;0,5
Nord Ovest;Lombardia;CO;L640;11,5;2
Nord Ovest;Lombardia;CO;L715;1;0
Nord Ovest;Lombardia;CO;L737;23,33;3,67
Nord Ovest;Lombardia;CO;L748;3;3
Nord Ovest;Lombardia;CO;L792;36,5;3
Nord Ovest;Lombardia;CO;L956;51,5;5,08
Nord Ovest;Lombardia;CO;M156;0;0
Nord Ovest;Lombardia;CO;M315;24;7
Nord Ovest;Lombardia;CO;M335;17,16;7
Nord Ovest;Lombardia;CO;M336;33,29;5,28
Nord Ovest;Lombardia;CO;M341;31,67;6,7
Nord Ovest;Lombardia;CR;A039;6,25;0
Nord Ovest;Lombardia;CR;A076;28,25;0
Nord Ovest;Lombardia;CR;A299;5;2
Nord Ovest;Lombardia;CR;A526;0;0
Nord Ovest;Lombardia;CR;A570;16,84;1
Nord Ovest;Lombardia;CR;A972;5;1
Nord Ovest;Lombardia;CR;A986;1,67;0
Nord Ovest;Lombardia;CR;B129;33;3,56
Nord Ovest;Lombardia;CR;B320;2;0
Nord Ovest;Lombardia;CR;B439;1,83;0
Nord Ovest;Lombardia;CR;B484;5;0
Nord Ovest;Lombardia;CR;B498;1,5;0
Nord Ovest;Lombardia;CR;B650;18,5;0
Nord Ovest;Lombardia;CR;B679;21;0
Nord Ovest;Lombardia;CR;B680;1;0
Nord Ovest;Lombardia;CR;B686;11,67;0
Nord Ovest;Lombardia;CR;B869;16,33;1
Nord Ovest;Lombardia;CR;B881;8,75;1
Nord Ovest;Lombardia;CR;B889;6;0
Nord Ovest;Lombardia;CR;B890;3;0
Nord Ovest;Lombardia;CR;B891;2,5;0
Nord Ovest;Lombardia;CR;B898;84,19;8
Nord Ovest;Lombardia;CR;B900;6,33;2
Nord Ovest;Lombardia;CR;B914;4,17;0
Nord Ovest;Lombardia;CR;C089;0;0
Nord Ovest;Lombardia;CR;C115;1;0,1
Nord Ovest;Lombardia;CR;C153;64,58;1
Nord Ovest;Lombardia;CR;C290;0,67;1,5
Nord Ovest;Lombardia;CR;C435;0;0
Nord Ovest;Lombardia;CR;C634;19,1;1
Nord Ovest;Lombardia;CR;C678;4;0
Nord Ovest;Lombardia;CR;C703;3,5;0
Nord Ovest;Lombardia;CR;D056;2,34;0,5
Nord Ovest;Lombardia;CR;D057;3,34;0
Nord Ovest;Lombardia;CR;D141;4,5;0
Nord Ovest;Lombardia;CR;D142;288,79;28,06
Nord Ovest;Lombardia;CR;D150;557,75;32,12
Nord Ovest;Lombardia;CR;D151;22;1
Nord Ovest;Lombardia;CR;D186;3,5;1
Nord Ovest;Lombardia;CR;D203;2;0
Nord Ovest;Lombardia;CR;D278;0;0
Nord Ovest;Lombardia;CR;D358;19,83;0
Nord Ovest;Lombardia;CR;D370;5,5;0
Nord Ovest;Lombardia;CR;D574;10;1
Nord Ovest;Lombardia;CR;D710;0;1
Nord Ovest;Lombardia;CR;D834;2;0
Nord Ovest;Lombardia;CR;D841;7;0
Nord Ovest;Lombardia;CR;D966;6;0
Nord Ovest;Lombardia;CR;D993;8,5;0
Nord Ovest;Lombardia;CR;E082;1;0
Nord Ovest;Lombardia;CR;E193;9,67;0
Nord Ovest;Lombardia;CR;E217;10,63;0,89
Nord Ovest;Lombardia;CR;E272;7,16;0
Nord Ovest;Lombardia;CR;E356;2;0
Nord Ovest;Lombardia;CR;E380;14,33;0
Nord Ovest;Lombardia;CR;E793;24;0
Nord Ovest;Lombardia;CR;E843;10;0
Nord Ovest;Lombardia;CR;E983;16;0
Nord Ovest;Lombardia;CR;F434;14,56;1
Nord Ovest;Lombardia;CR;F681;19,9;1
Nord Ovest;Lombardia;CR;F761;0;0
Nord Ovest;Lombardia;CR;F771;0;0
Nord Ovest;Lombardia;CR;G004;41,67;3,5
Nord Ovest;Lombardia;CR;G047;3;0
Nord Ovest;Lombardia;CR;G185;10,06;1
Nord Ovest;Lombardia;CR;G222;4,5;0
Nord Ovest;Lombardia;CR;G260;18,73;1
Nord Ovest;Lombardia;CR;G306;60,17;2
Nord Ovest;Lombardia;CR;G469;21,5;1
Nord Ovest;Lombardia;CR;G483;6,42;0
Nord Ovest;Lombardia;CR;G504;0,5;0
Nord Ovest;Lombardia;CR;G536;14,29;1
Nord Ovest;Lombardia;CR;G558;18,75;0
Nord Ovest;Lombardia;CR;G603;10,5;0
Nord Ovest;Lombardia;CR;G647;4,67;1
Nord Ovest;Lombardia;CR;G651;4;0
Nord Ovest;Lombardia;CR;G721;36,2;2
Nord Ovest;Lombardia;CR;H130;1;0
Nord Ovest;Lombardia;CR;H276;11,5;0,5
Nord Ovest;Lombardia;CR;H314;5;0
Nord Ovest;Lombardia;CR;H315;25,68;0
Nord Ovest;Lombardia;CR;H316;7;0
Nord Ovest;Lombardia;CR;H341;4,83;1
Nord Ovest;Lombardia;CR;H357;55,99;6
Nord Ovest;Lombardia;CR;H372;1;0
Nord Ovest;Lombardia;CR;H508;19,06;0,5
Nord Ovest;Lombardia;CR;H731;6,5;0
Nord Ovest;Lombardia;CR;H767;5,08;0
Nord Ovest;Lombardia;CR;H815;5,56;0
Nord Ovest;Lombardia;CR;H918;7;0
Nord Ovest;Lombardia;CR;I007;0,5;0
Nord Ovest;Lombardia;CR;I497;0,67;0
Nord Ovest;Lombardia;CR;I498;0;0
Nord Ovest;Lombardia;CR;I627;17,5;0
Nord Ovest;Lombardia;CR;I683;34;0
Nord Ovest;Lombardia;CR;I790;3;0
Nord Ovest;Lombardia;CR;I827;34,11;1
Nord Ovest;Lombardia;CR;I849;48,75;2,25
Nord Ovest;Lombardia;CR;I865;13;0,75
Nord Ovest;Lombardia;CR;I906;3;0
Nord Ovest;Lombardia;CR;I909;1,5;0
Nord Ovest;Lombardia;CR;I914;47,95;0
Nord Ovest;Lombardia;CR;I935;5,31;0,5
Nord Ovest;Lombardia;CR;L164;1;0
Nord Ovest;Lombardia;CR;L221;4,5;0
Nord Ovest;Lombardia;CR;L225;2;0
Nord Ovest;Lombardia;CR;L258;3;0
Nord Ovest;Lombardia;CR;L296;0;0
Nord Ovest;Lombardia;CR;L389;13;0
Nord Ovest;Lombardia;CR;L426;8,17;0
Nord Ovest;Lombardia;CR;L535;10,92;0,5
Nord Ovest;Lombardia;CR;L539;35,6;0
Nord Ovest;Lombardia;CR;L806;16,22;2
Nord Ovest;Lombardia;CR;M116;0;0
Nord Ovest;Lombardia;CR;M127;0;0
Nord Ovest;Lombardia;LC;A005;13,11;5
Nord Ovest;Lombardia;LC;A112;9,61;0
Nord Ovest;Lombardia;LC;A301;6,81;1
Nord Ovest;Lombardia;LC;A594;13;0
Nord Ovest;Lombardia;LC;A683;17,33;0,66
Nord Ovest;Lombardia;LC;A686;34,07;5
Nord Ovest;Lombardia;LC;A687;14;4
Nord Ovest;Lombardia;LC;A745;43,49;6,96
Nord Ovest;Lombardia;LC;B081;16;2
Nord Ovest;Lombardia;LC;B194;19,96;1,5
Nord Ovest;Lombardia;LC;B261;12;0
Nord Ovest;Lombardia;LC;B396;53,5;4,5
Nord Ovest;Lombardia;LC;B423;56,5;9,25
Nord Ovest;Lombardia;LC;B763;4;0
Nord Ovest;Lombardia;LC;B937;6;4,55
Nord Ovest;Lombardia;LC;B943;103,38;10,83
Nord Ovest;Lombardia;LC;B996;23,67;2,57
Nord Ovest;Lombardia;LC;C024;5,34;3,08
Nord Ovest;Lombardia;LC;C187;24;0
Nord Ovest;Lombardia;LC;C521;29,5;1
Nord Ovest;Lombardia;LC;C563;2;1,67
Nord Ovest;Lombardia;LC;C752;13,5;1,83
Nord Ovest;Lombardia;LC;C839;99,91;8,1
Nord Ovest;Lombardia;LC;C851;11,5;1
Nord Ovest;Lombardia;LC;D065;1,5;1
Nord Ovest;Lombardia;LC;D112;30,87;1,51
Nord Ovest;Lombardia;LC;D131;0,17;0
Nord Ovest;Lombardia;LC;D143;11;3
Nord Ovest;Lombardia;LC;D145;16,25;2,26
Nord Ovest;Lombardia;LC;D280;17,76;2
Nord Ovest;Lombardia;LC;D327;16;6
Nord Ovest;Lombardia;LC;D346;7;3
Nord Ovest;Lombardia;LC;D398;4;0,2
Nord Ovest;Lombardia;LC;D428;0,5;1,5
Nord Ovest;Lombardia;LC;D436;1,25;2
Nord Ovest;Lombardia;LC;D865;33,83;6,17
Nord Ovest;Lombardia;LC;D913;12,5;2,75
Nord Ovest;Lombardia;LC;D926;11,26;1
Nord Ovest;Lombardia;LC;E287;23,22;2
Nord Ovest;Lombardia;LC;E305;13;4,02
Nord Ovest;Lombardia;LC;E308;0;0
Nord Ovest;Lombardia;LC;E507;352,05;49,17
Nord Ovest;Lombardia;LC;E581;20;2
Nord Ovest;Lombardia;LC;E656;33;4,17
Nord Ovest;Lombardia;LC;E858;24,5;1
Nord Ovest;Lombardia;LC;E879;71,2;15,12
Nord Ovest;Lombardia;LC;E947;7;0
Nord Ovest;Lombardia;LC;F133;110,1;9,5
Nord Ovest;Lombardia;LC;F248;59,94;17,38
Nord Ovest;Lombardia;LC;F265;9;9
Nord Ovest;Lombardia;LC;F304;10;1
Nord Ovest;Lombardia;LC;F561;6,14;2,5
Nord Ovest;Lombardia;LC;F657;27,25;1
Nord Ovest;Lombardia;LC;F674;21,25;1,25
Nord Ovest;Lombardia;LC;F758;0;0
Nord Ovest;Lombardia;LC;F887;20,83;1
Nord Ovest;Lombardia;LC;G009;66,17;4,75
Nord Ovest;Lombardia;LC;G026;36,73;3,5
Nord Ovest;Lombardia;LC;G030;34,5;4,23
Nord Ovest;Lombardia;LC;G040;23,35;0
Nord Ovest;Lombardia;LC;G161;28,74;2,5
Nord Ovest;Lombardia;LC;G218;22,17;2
Nord Ovest;Lombardia;LC;G223;53,5;7,67
Nord Ovest;Lombardia;LC;G241;0;0
Nord Ovest;Lombardia;LC;G336;1;0
Nord Ovest;Lombardia;LC;G368;8,79;0,5
Nord Ovest;Lombardia;LC;G448;1;2,67
Nord Ovest;Lombardia;LC;G456;13,5;3
Nord Ovest;Lombardia;LC;G485;31,5;3
Nord Ovest;Lombardia;LC;H028;5;3,94
Nord Ovest;Lombardia;LC;H063;10,81;3
Nord Ovest;Lombardia;LC;H486;12,5;1
Nord Ovest;Lombardia;LC;H596;14,67;2,55
Nord Ovest;Lombardia;LC;I243;7,33;1
Nord Ovest;Lombardia;LC;I759;10,5;1,67
Nord Ovest;Lombardia;LC;I761;6,34;1,67
Nord Ovest;Lombardia;LC;I994;1;2
Nord Ovest;Lombardia;LC;I996;4,9;0
Nord Ovest;Lombardia;LC;L022;4;0
Nord Ovest;Lombardia;LC;L257;13;3
Nord Ovest;Lombardia;LC;L368;0;0
Nord Ovest;Lombardia;LC;L581;14,5;3,5
Nord Ovest;Lombardia;LC;L634;98,46;7,16
Nord Ovest;Lombardia;LC;L680;6;1
Nord Ovest;Lombardia;LC;L731;2;1,5
Nord Ovest;Lombardia;LC;L751;12,59;0
Nord Ovest;Lombardia;LC;L813;5;3
Nord Ovest;Lombardia;LC;L866;21;1
Nord Ovest;Lombardia;LC;M337;47,78;2,33
Nord Ovest;Lombardia;LO;A004;8;0
Nord Ovest;Lombardia;LO;A811;3;1
Nord Ovest;Lombardia;LO;A919;10;0
Nord Ovest;Lombardia;LO;A995;20,5;1
Nord Ovest;Lombardia;LO;B017;13;1
Nord Ovest;Lombardia;LO;B141;11,5;1
Nord Ovest;Lombardia;LO;B456;9,5;0
Nord Ovest;Lombardia;LO;B887;37;0
Nord Ovest;Lombardia;LO;B899;24;0
Nord Ovest;Lombardia;LO;B910;89,17;4
Nord Ovest;Lombardia;LO;B958;15;0
Nord Ovest;Lombardia;LO;B961;3,33;0
Nord Ovest;Lombardia;LO;C228;3,5;0
Nord Ovest;Lombardia;LO;C304;21,17;3
Nord Ovest;Lombardia;LO;C329;39,84;0
Nord Ovest;Lombardia;LO;C362;5,5;0,5
Nord Ovest;Lombardia;LO;C394;9;2
Nord Ovest;Lombardia;LO;C555;20,5;0
Nord Ovest;Lombardia;LO;C816;98,64;6,5
Nord Ovest;Lombardia;LO;C917;18,5;0
Nord Ovest;Lombardia;LO;D021;16,33;0
Nord Ovest;Lombardia;LO;D028;6,25;0,5
Nord Ovest;Lombardia;LO;D029;2;0
Nord Ovest;Lombardia;LO;D068;7,11;0
Nord Ovest;Lombardia;LO;D159;10,75;0
Nord Ovest;Lombardia;LO;D660;26,05;4
Nord Ovest;Lombardia;LO;D868;8;1
Nord Ovest;Lombardia;LO;E127;16,67;1
Nord Ovest;Lombardia;LO;E238;9,9;3
Nord Ovest;Lombardia;LO;E627;10,07;1
Nord Ovest;Lombardia;LO;E648;323,47;29,47
Nord Ovest;Lombardia;LO;E651;31,8;3
Nord Ovest;Lombardia;LO;E777;0;0
Nord Ovest;Lombardia;LO;E840;4,39;3
Nord Ovest;Lombardia;LO;E852;16,69;1
Nord Ovest;Lombardia;LO;E994;19;0
Nord Ovest;Lombardia;LO;F028;38,58;0
Nord Ovest;Lombardia;LO;F102;0;0
Nord Ovest;Lombardia;LO;F149;12;0
Nord Ovest;Lombardia;LO;F260;43,5;0,5
Nord Ovest;Lombardia;LO;F423;19,5;1
Nord Ovest;Lombardia;LO;F801;46,94;3
Nord Ovest;Lombardia;LO;G096;3,5;0
Nord Ovest;Lombardia;LO;G107;12;0
Nord Ovest;Lombardia;LO;G166;9,5;2
Nord Ovest;Lombardia;LO;G171;8,5;0
Nord Ovest;Lombardia;LO;H701;22,17;0,08
Nord Ovest;Lombardia;LO;H844;6;1
Nord Ovest;Lombardia;LO;I012;32,5;2
