Area;Regione;Provincia;2024_CodCom;NTN_2024_Depositi_Pert;NTN_2024_Box
Nord Ovest;Valle d'Aosta;AO;H671;5,5;5,5
Nord Ovest;Valle d'Aosta;AO;H672;2,5;3,5
Nord Ovest;Valle d'Aosta;AO;H673;0;1
Nord Ovest;Valle d'Aosta;AO;H674;27,11;26
Nord Ovest;Valle d'Aosta;AO;H675;7;2
Nord Ovest;Valle d'Aosta;AO;H676;25,5;42,5
Nord Ovest;Piemonte;AL;H677;0;1
Nord Est;Emilia-Romagna;BO;H678;10;113,53
Nord Ovest;Lombardia;CO;H679;3,5;6
Nord Ovest;Piemonte;BI;H681;4;7
Nord Est;Emilia-Romagna;PR;H682;7;103,5
Sud;Campania;SA;H683;9;13,43
Nord Ovest;Piemonte;TO;H684;3;4
Sud;Campania;SA;H686;2;1
Sud;Basilicata;MT;H687;2,19;0
Isole;Sicilia;TP;H688;0;4,5
Nord Est;Veneto;RO;H689;2;6
Nord Ovest;Piemonte;VC;H690;1;1
Nord Ovest;Piemonte;TO;H691;3;12
Sud;Molise;CB;H693;2;2
Nord Ovest;Piemonte;AL;H694;9;25
Nord Ovest;Piemonte;CN;H695;9;3
Nord Ovest;Lombardia;BS;H699;18,17;27,72
Isole;Sicilia;TP;H700;16;16,22
Nord Ovest;Lombardia;LO;H701;3,67;39,5
Nord Ovest;Piemonte;TO;H702;0;0
Sud;Campania;SA;H703;179,1;525,9
Nord Ovest;Piemonte;CN;H704;0;2
Nord Est;Veneto;TV;H706;5;47,95
Nord Ovest;Piemonte;VC;H707;0;1
Sud;Puglia;LE;H708;2;10,25
Nord Ovest;Piemonte;CN;H710;8;5
Nord Est;Veneto;VR;H712;1,17;2
Centro;Lazio;RI;H713;8,25;1
Nord Est;Veneto;VR;H714;1;23,28
Sud;Abruzzo;PE;H715;0;0
Nord Ovest;Piemonte;CN;H716;0;2
Nord Ovest;Lombardia;BS;H717;27,57;150,08
Nord Est;Emilia-Romagna;PR;H720;81,45;252,75
Nord Ovest;Lombardia;VA;H723;13,3;24,52
Nord Est;Emilia-Romagna;RN;H724;6,9;38,45
Nord Ovest;Piemonte;VC;H725;8,88;35,08
Nord Ovest;Piemonte;BI;H726;9;31
Nord Ovest;Piemonte;CN;H727;108,29;155,88
Sud;Puglia;LE;H729;12,21;9,78
Sud;Basilicata;PZ;H730;4;2
Nord Ovest;Lombardia;CR;H731;0;8,75
Sud;Campania;SA;H732;1;0
Sud;Campania;AV;H733;1;5
Nord Ovest;Piemonte;TO;H734;1;0
Nord Est;Veneto;VE;H735;12,51;173,25
Nord Ovest;Lombardia;VA;H736;56,5;188,16
Isole;Sardegna;CA;H738;5;0
Isole;Sardegna;CA;H739;1;0
Isole;Sicilia;AG;H743;17,5;18,25
Centro;Toscana;PT;H744;11,66;16,99
Centro;Lazio;RM;H745;5;2,44
Nord Ovest;Piemonte;CN;H746;0;0
Sud;Puglia;BA;H749;13;27,47
Nord Ovest;Lombardia;SO;H752;15,5;7,61
Nord Ovest;Piemonte;TO;H753;1;12
Nord Ovest;Piemonte;CN;H755;24,57;30,07
Isole;Sardegna;OR;H756;6;2
Sud;Puglia;LE;H757;2;2
Nord Ovest;Lombardia;CO;H760;6;2
Nord Ovest;Liguria;IM;H763;36,35;71,75
Sud;Campania;BN;H764;1;0
Sud;Calabria;CS;H765;2,5;0
Isole;Sardegna;CA;H766;0;0
Nord Ovest;Lombardia;CR;H767;2;10,84
Nord Est;Veneto;RO;H768;2;9,44
Centro;Marche;AP;H769;181,5;569,56
Nord Ovest;Piemonte;CN;H770;3;3
Nord Ovest;Lombardia;MN;H771;4,5;59,53
Sud;Abruzzo;AQ;H772;6;3
Sud;Abruzzo;AQ;H773;0;0
Sud;Calabria;CS;H774;0;0
Nord Ovest;Piemonte;TO;H775;12;81,4
Nord Ovest;Piemonte;VB;H777;4;9
Isole;Sicilia;AG;H778;3;2
Centro;Lazio;FR;H779;1;0
Nord Ovest;Liguria;IM;H780;2;3
Nord Est;Veneto;TV;H781;40,42;120,62
Sud;Molise;CB;H782;1;0
Nord Est;Veneto;VR;H783;28,83;247,3
Sud;Abruzzo;CH;H784;5;4
Sud;Calabria;VV;H785;1;2
Nord Ovest;Piemonte;TO;H789;6;12,2
Centro;Toscana;SI;H790;14;5,5
Centro;Toscana;FI;H791;38,76;79,29
Isole;Sicilia;CL;H792;22,72;67,75
Sud;Puglia;LE;H793;6,27;39,33
Nord Est;Emilia-Romagna;MO;H794;16;99,92
Sud;Basilicata;PZ;H795;0;0
Sud;Basilicata;PZ;H796;8,5;2
Isole;Sicilia;PA;H797;2;1
Sud;Campania;CE;H798;2;1
Nord Ovest;Lombardia;PV;H799;2;4
Sud;Campania;SA;H800;12,5;32,11
Nord Est;Emilia-Romagna;RN;H801;5;58
Nord Ovest;Liguria;GE;H802;6;12
Nord Ovest;Lombardia;MI;H803;31,84;75,5
Nord Ovest;Piemonte;TO;H804;0;3
Isole;Sicilia;CT;H805;1,07;2,25
Sud;Calabria;CS;H806;0;0
Sud;Calabria;VV;H807;2;2
Sud;Basilicata;PZ;H808;4;0
Centro;Marche;PS;H809;3,99;33
Nord Ovest;Piemonte;AL;H810;1;0
Nord Ovest;Piemonte;AT;H811;17,33;45,75
Nord Ovest;Piemonte;CN;H812;4;2,34
Nord Ovest;Lombardia;PV;H814;1;1,25
Nord Ovest;Lombardia;CR;H815;4;9
Nord Est;Friuli- Venezia Giulia;UD;H816;10,17;62,75
Sud;Calabria;CS;H818;5,98;1,28
Sud;Abruzzo;AQ;H819;7,83;7
Nord Ovest;Piemonte;TO;H820;0;3
Nord Ovest;Piemonte;BI;H821;3,5;18
Sud;Puglia;BR;H822;4;11,5
Nord Est;Veneto;VE;H823;67,75;763,76
Centro;Lazio;FR;H824;6,2;4,5
Sud;Calabria;CS;H825;5;2
Sud;Puglia;LE;H826;4,09;10
Nord Ovest;Lombardia;MI;H827;114,18;297,19
Nord Est;Veneto;VI;H829;10;74,88
Sud;Basilicata;PZ;H831;2,01;2
Sud;Molise;CB;H833;2;0
Sud;Campania;CE;H834;16;31
Nord Est;Emilia-Romagna;MO;H835;12,34;146,71
Centro;Lazio;LT;H836;13,92;16,08
Nord Ovest;Lombardia;BS;H838;6;37,5
Sud;Puglia;FG;H839;5,5;39,51
Nord Ovest;Lombardia;CO;H840;18;84,83
Sud;Calabria;CS;H841;1,22;1,33
Isole;Sicilia;ME;H842;8,5;12
Nord Est;Veneto;TV;H843;11;61,69
Nord Ovest;Lombardia;LO;H844;10;28,5
Sud;Calabria;CZ;H846;3;0
Nord Ovest;Piemonte;TO;H847;21;48,43
Isole;Sardegna;SS;H848;2;15
Isole;Sicilia;ME;H850;5;2
Nord Ovest;Piemonte;CN;H851;9,66;15,96
Nord Ovest;Piemonte;CN;H852;4;7,5
Nord Ovest;Piemonte;TO;H855;21;38,5
Isole;Sardegna;CA;H856;3;1
Centro;Umbria;TR;H857;5;33
Nord Ovest;Lombardia;PV;H859;8;46,08
Sud;Campania;NA;H860;0,25;8
Nord Ovest;Piemonte;VC;H861;3;12
Nord Ovest;Piemonte;TO;H862;11;12
Nord Ovest;Lombardia;BS;H865;2,5;26,5
Sud;Molise;CB;H867;2;9
Nord Ovest;Lombardia;SO;H868;4,5;0
Nord Ovest;Lombardia;MN;H870;5;15
Nord Ovest;Lombardia;VA;H872;3;22,5
Nord Ovest;Piemonte;TO;H873;13,25;39
Centro;Toscana;SI;H875;21,5;31,75
Centro;Marche;MC;H876;1,56;9
Sud;Calabria;CS;H877;3;2
Nord Ovest;Piemonte;AL;H878;1;1
Centro;Lazio;FR;H880;8;0
Sud;Calabria;CS;H881;2;0
Sud;Puglia;TA;H882;7,67;57,18
Nord Ovest;Lombardia;MN;H883;11,5;160,75
Nord Ovest;Lombardia;MI;H884;27,25;94,88
Nord Ovest;Lombardia;PV;H885;1;13,63
Nord Est;Emilia-Romagna;PC;H887;11,78;71,38
Sud;Basilicata;MT;H888;2;0
Sud;Calabria;RC;H889;3;1
Nord Ovest;Piemonte;TO;H890;2;23
Nord Est;Friuli- Venezia Giulia;PN;H891;5;11,6
Sud;Campania;NA;H892;36,81;191,42
Nord Est;Veneto;PD;H893;1;83,74
Sud;Campania;BN;H894;8;31,97
Nord Est;Friuli- Venezia Giulia;UD;H895;14,5;54,48
Nord Est;Emilia-Romagna;BO;H896;37,7;186,1
Nord Est;Veneto;PD;H897;4;26,33
Sud;Campania;BN;H898;2,86;1,17
Nord Ovest;Piemonte;AT;H899;0;0
Nord Ovest;Piemonte;TO;H900;8;10
Centro;Toscana;AR;H901;54,82;91,48
Sud;Calabria;RC;H903;2;0
Nord Est;Friuli- Venezia Giulia;UD;H906;14;69,88
Sud;Campania;SA;H907;12,5;8
Nord Ovest;Lombardia;BG;H910;11,02;31,92
Nord Ovest;Lombardia;MN;H912;0,5;5
Centro;Lazio;VT;H913;1;4
Isole;Sicilia;AG;H914;9,53;3,5
Nord Est;Veneto;VR;H916;6,42;20,58
Centro;Lazio;FR;H917;0;4
Nord Ovest;Lombardia;CR;H918;2;13,52
Sud;Calabria;CS;H919;15,5;17
Sud;Molise;CB;H920;2;1
Nord Est;Emilia-Romagna;RN;H921;9;54,08
Isole;Sicilia;CT;H922;15,28;112,16
Sud;Abruzzo;CH;H923;0;0
Nord Est;Veneto;VR;H924;53,94;268,47
Sud;Puglia;FG;H926;29,88;108,06
Sud;Molise;CB;H928;2;1,5
Sud;Molise;CB;H929;1;0
Nord Ovest;Lombardia;MI;H930;169,34;433,83
Sud;Campania;NA;H931;24,83;13
Isole;Sicilia;PA;H933;4;3
Centro;Umbria;PG;H935;19,66;57
Nord Ovest;Piemonte;TO;H936;6,5;20,1
Centro;Toscana;FI;H937;2,5;4,67
Nord Est;Veneto;BL;H938;5;7
Sud;Campania;CE;H939;1;0
Isole;Sicilia;CT;H940;10;74,83
Sud;Calabria;VV;H941;2;1
Centro;Lazio;RM;H942;3,25;1
Sud;Campania;SA;H943;7,2;5
Nord Est;Veneto;VR;H944;6;52,72
Nord Est;Emilia-Romagna;BO;H945;125,91;421,33
Nord Est;Emilia-Romagna;RN;H949;2;20,67
Nord Est;Friuli- Venezia Giulia;UD;H951;0;2
Sud;Campania;BN;H953;2;1
Sud;Campania;BN;H955;2,08;0
Nord Ovest;Liguria;IM;H957;15;31
Centro;Marche;PS;H958;6;11
Sud;Calabria;RC;H959;1,2;0
Sud;Calabria;CS;H961;0;0
Sud;Calabria;CS;H962;1;2
Sud;Campania;BN;H967;3,67;0
Centro;Lazio;VT;H969;7,5;8,5
Sud;Calabria;RC;H970;0;2
Sud;Calabria;CS;H971;10,5;6
Sud;Campania;BN;H973;0;0
Isole;Sardegna;CA;H974;1,67;9,95
Sud;Campania;AV;H975;1;9,5
Sud;Calabria;CZ;H976;2,5;2
Sud;Campania;SA;H977;3,5;5
Sud;Campania;CE;H978;9;54,33
Centro;Marche;AN;H979;1;7
Sud;Calabria;CS;H981;5;1
Isole;Sicilia;ME;H982;3;0
Sud;Campania;BN;H984;1;2
Sud;Puglia;FG;H985;11,3;37
Sud;Puglia;FG;H986;2;1
Nord Ovest;Piemonte;AT;H987;0;2
Sud;Molise;CB;H990;5;10
Sud;Abruzzo;CH;H991;1;4
Sud;Calabria;CS;H992;1,66;0
Sud;Basilicata;PZ;H994;2,15;0
Nord Est;Veneto;RO;H996;2;17,75
Nord Ovest;Piemonte;TO;H997;0;8,67
Nord Est;Friuli- Venezia Giulia;PN;H999;1;4,97
Sud;Campania;BN;I002;3;6
Nord Est;Veneto;VR;I003;52,2;248,93
Nord Ovest;Lombardia;MN;I005;1;10
Nord Ovest;Lombardia;CR;I007;0;3,5
Nord Est;Veneto;PD;I008;15;85,83
Nord Est;Emilia-Romagna;RE;I011;11,67;93,01
Nord Ovest;Lombardia;LO;I012;10,67;43,27
Nord Ovest;Lombardia;PV;I014;21;102,17
Sud;Campania;AV;I016;8,34;2
Nord Ovest;Piemonte;AT;I017;0;1
Sud;Puglia;TA;I018;4;7
Sud;Campania;SA;I019;8;17
Sud;Molise;CB;I023;0;19,04
Nord Ovest;Piemonte;TO;I024;13;107,6
Nord Ovest;Piemonte;NO;I025;1,5;11,5
Sud;Calabria;KR;I026;1;0
Nord Est;Emilia-Romagna;FO;I027;13;141,76
Isole;Sicilia;PA;I028;13,66;3
Sud;Basilicata;MT;I029;3;2,78
Nord Ovest;Piemonte;TO;I030;57,99;194,89
Sud;Campania;SA;I031;3;7,34
Sud;Campania;SA;I032;0;0
Sud;Campania;AV;I034;1;9
Isole;Sicilia;CT;I035;4;6,75
Nord Ovest;Piemonte;CN;I037;4;15
Nord Est;Veneto;VE;I040;21,77;310,43
Sud;Puglia;BR;I045;3;10,67
Centro;Toscana;PI;I046;39,08;127,57
Nord Ovest;Lombardia;PV;I048;12,17;64,67
Sud;Campania;BN;I049;1;1,5
Nord Ovest;Lombardia;CO;I051;1,44;0,5
Nord Ovest;Piemonte;NO;I052;2;7
Sud;Puglia;BA;I053;20,17;28,8
Sud;Puglia;FG;I054;16,58;54,62
Sud;Campania;CE;I056;24,5;203,18
Sud;Calabria;KR;I057;0;1
Sud;Calabria;VV;I058;3;0
Sud;Puglia;LE;I059;10,66;27,75
Sud;Calabria;CS;I060;10;7,67
Sud;Campania;AV;I061;1;5,5
Sud;Campania;BN;I062;6,45;5
Nord Est;Veneto;BL;I063;0;6
Sud;Puglia;BR;I066;1;15,67
Centro;Marche;AN;I071;0;1,5
Sud;Puglia;FG;I072;4,31;18
Sud;Campania;NA;I073;4,22;16,22
Nord Ovest;Piemonte;AT;I076;0;2
Nord Ovest;Lombardia;BG;I079;10,67;33,36
Isole;Sicilia;ME;I084;2,78;0
Isole;Sicilia;ME;I086;11;1
Nord Est;Veneto;BL;I088;6,45;6
Sud;Campania;SA;I089;1;2
Nord Ovest;Piemonte;TO;I090;5;13,33
Nord Est;Friuli- Venezia Giulia;UD;I092;2;6,9
Sud;Calabria;CZ;I093;7;5
Sud;Calabria;CZ;I095;1;0
Sud;Molise;IS;I096;3,67;3
Isole;Sicilia;CT;I098;4;45,17
Sud;Calabria;RC;I102;2;0
Nord Est;Veneto;TV;I103;3;34,67
Nord Est;Veneto;VR;I105;11;26,67
Nord Est;Veneto;PD;I107;0;18
Sud;Calabria;CS;I108;3;0
Nord Est;Veneto;VR;I109;16,84;123,72
Nord Est;Emilia-Romagna;BO;I110;16;143,91
Sud;Campania;CE;I113;0;0
Sud;Calabria;CS;I114;7;1
Sud;Puglia;LE;I115;1;7
Nord Ovest;Piemonte;NO;I116;6;23
Nord Est;Veneto;VI;I117;4;7
Isole;Sardegna;CA;I118;0;1
Sud;Puglia;BR;I119;5;32,92
Nord Est;Veneto;PD;I120;0;11,5
Sud;Abruzzo;AQ;I121;1;2
Sud;Molise;CB;I122;0;1
Nord Est;Emilia-Romagna;RE;I123;12,33;57,86
Nord Est;Veneto;TV;I124;7,7;36,58
Centro;Lazio;RM;I125;5;8
Nord Ovest;Piemonte;TO;I126;1;2
Nord Est;Emilia-Romagna;MO;I128;8;26,89
Sud;Campania;AV;I129;2;6
Sud;Campania;CE;I130;2;1
Sud;Campania;CE;I131;15;80
Sud;Calabria;RC;I132;1;1
Nord Est;Emilia-Romagna;MO;I133;7;88
Centro;Toscana;SI;I135;7;15
Nord Est;Friuli- Venezia Giulia;PN;I136;7,17;33,33
Nord Ovest;Piemonte;TO;I137;11;34,33
Nord Ovest;Liguria;IM;I138;386,93;545,38
Sud;Calabria;RC;I139;0;0
Nord Ovest;Lombardia;LO;I140;3;45,92
Centro;Toscana;LU;I142;4;4
Sud;Campania;SA;I143;3;0
Nord Ovest;Piemonte;AL;I144;4,5;22,51
Sud;Campania;BN;I145;2;13
Isole;Sicilia;ME;I147;2;0
Sud;Abruzzo;CH;I148;49,19;243,4
Nord Ovest;Piemonte;AL;I150;0;2
Sud;Campania;NA;I151;15;18,34
Nord Ovest;Piemonte;TO;I152;3;14,35
Nord Est;Emilia-Romagna;PR;I153;9;52,7
Nord Ovest;Piemonte;TO;I154;10;23
Centro;Toscana;AR;I155;31,23;68
Centro;Marche;MC;I156;38;66,5
Sud;Basilicata;PZ;I157;0,75;0
Sud;Puglia;FG;I158;59,32;264,03
Nord Ovest;Lombardia;CO;I162;32,67;23,57
Sud;Campania;AV;I163;1;3
Sud;Calabria;CZ;I164;5,62;0
Sud;Calabria;CS;I165;6;2
Isole;Sardegna;CA;I166;5;32,99
Nord Ovest;Lombardia;BG;I168;8;8,5
Isole;Sicilia;CL;I169;8,89;7,78
Sud;Calabria;CZ;I170;6;2
Sud;Calabria;CS;I171;2,25;1
Sud;Puglia;LE;I172;2;10
Isole;Sicilia;PA;I174;0;0
Nord Ovest;Lombardia;PV;I175;9;22
Sud;Calabria;RC;I176;0;0
Centro;Toscana;PI;I177;20,13;82,01
Isole;Sicilia;RG;I178;14,84;80,25
Sud;Campania;BN;I179;0;0
Sud;Molise;CB;I181;0;1
Isole;Sardegna;CA;I182;3,58;0
Sud;Calabria;CS;I183;3;0
Isole;Sicilia;ME;I184;2;2
Isole;Sicilia;AG;I185;3;1
Centro;Toscana;GR;I187;11,33;25,86
Isole;Sicilia;PA;I188;14;18,83
Sud;Molise;IS;I189;2;1
Nord Ovest;Piemonte;AL;I190;1;3
Nord Est;Emilia-Romagna;BO;I191;25,14;112,45
Sud;Calabria;CS;I192;4;2
Sud;Puglia;FG;I193;7,27;16
Nord Est;Emilia-Romagna;RA;I196;1;18,07
Sud;Campania;BN;I197;13,05;5,67
Sud;Calabria;RC;I198;0;0
Isole;Sicilia;ME;I199;17;42
Nord Est;Emilia-Romagna;RN;I201;2;7
Isole;Sicilia;CT;I202;4;60,89
Nord Ovest;Lombardia;PV;I203;19;13,75
Isole;Sardegna;OR;I205;1;8,33
Nord Est;Veneto;BL;I206;6,5;28,92
Nord Est;Veneto;PD;I207;4,25;58,13
Sud;Campania;NA;I208;14,54;17,74
Nord Ovest;Piemonte;CN;I210;3;11,8
Nord Ovest;Lombardia;PV;I213;0;13
Sud;Calabria;RC;I214;0;0
Isole;Sicilia;ME;I215;6;13,13
Isole;Sicilia;CT;I216;6;5
Centro;Toscana;PI;I217;10,25;17
Sud;Campania;AV;I219;4;4,03
Isole;Sicilia;ME;I220;8,5;0
Nord Est;Veneto;TV;I221;13,71;78,68
Isole;Sicilia;AG;I224;5,83;19,04
Nord Ovest;Liguria;GE;I225;58,29;134,75
Nord Ovest;Lombardia;PV;I230;4;2,5
Centro;Toscana;PI;I232;25,52;120,33
Sud;Campania;CE;I233;13,5;49
Sud;Campania;CE;I234;41,91;148,82
Nord Ovest;Lombardia;PV;I236;11;72,67
Nord Ovest;Lombardia;PV;I237;3,5;10
Sud;Molise;IS;I238;2;3
Isole;Sicilia;CT;I240;14;11,83
Nord Est;Veneto;VE;I242;15,75;182,5
Nord Ovest;Lombardia;LC;I243;5,3;8,25
Sud;Abruzzo;CH;I244;3;6
Sud;Campania;CE;I247;2,5;5
Nord Est;Friuli- Venezia Giulia;UD;I248;3;12
Nord Ovest;Piemonte;VB;I249;16,33;37,16
Centro;Marche;AN;I251;9,5;28,33
Sud;Campania;SA;I253;7,34;5,34
Isole;Sicilia;ME;I254;2,75;0
Centro;Lazio;RM;I255;62,43;242,88
Centro;Lazio;FR;I256;0;0
Nord Ovest;Piemonte;TO;I258;11,5;42,75
Nord Est;Veneto;VR;I259;42,57;139,09
Sud;Campania;SA;I260;2,67;0,67
Sud;Campania;CE;I261;6,38;27
Sud;Campania;NA;I262;27,36;40,34
Centro;Umbria;PG;I263;5;3
Sud;Campania;AV;I264;3;1,5
Centro;Lazio;FR;I265;1;0
Sud;Calabria;CZ;I266;19,67;2
Isole;Sardegna;CA;I271;0;0
Sud;Campania;CE;I273;0;0
Nord Ovest;Lombardia;LO;I274;29,25;134,03
Nord Est;Veneto;PD;I275;2,58;42,63
Nord Ovest;Lombardia;PV;I276;1,66;15,5
Sud;Campania;BN;I277;5;5
Sud;Campania;SA;I278;0;0
Sud;Campania;AV;I279;2;1
Sud;Campania;AV;I280;1;0
Sud;Campania;AV;I281;6,17;6,42
Sud;Molise;IS;I282;0;1
Isole;Sicilia;ME;I283;7,5;0,66
Centro;Lazio;RM;I284;5;23
Centro;Marche;MC;I286;2;0
Centro;Marche;PS;I287;6,4;5,8
Sud;Basilicata;PZ;I288;0;1
Sud;Molise;CB;I289;1;1
Isole;Sicilia;AG;I290;2;0
Isole;Sicilia;TP;I291;2;6,83
Nord Est;Veneto;VR;I292;13,56;6
Sud;Campania;NA;I293;33;91,5
Isole;Sardegna;CA;I294;5,16;15
Nord Ovest;Piemonte;TO;I296;12,31;48,5
Isole;Sardegna;OR;I298;0;0
Sud;Campania;NA;I300;11;8,13
Sud;Campania;AV;I301;0;2
Centro;Lazio;FR;I302;0;1
Nord Est;Emilia-Romagna;RN;I304;27;156,32
Sud;Basilicata;PZ;I305;13,25;10,5
Sud;Campania;CE;I306;21,88;73,05
Sud;Campania;SA;I307;8;3
Sud;Calabria;KR;I308;1;1
Sud;Calabria;CS;I309;10;3
Nord Est;Emilia-Romagna;FO;I310;8,5;17,64
Isole;Sicilia;ME;I311;7,44;31,5
Isole;Sardegna;SS;I312;18,84;94
Isole;Sicilia;CT;I314;3,8;12,83
Centro;Marche;AP;I315;2,2;2
Nord Ovest;Piemonte;CN;I316;13,14;23
Sud;Campania;SA;I317;10,92;6,5
Sud;Abruzzo;TE;I318;20;32,11
Nord Est;Veneto;PD;I319;1;15,5
Sud;Molise;CB;I320;1,5;2
Centro;Lazio;FR;I321;5;5,33
Sud;Calabria;CZ;I322;1;0
Centro;Marche;AP;I324;26,41;66,81
Sud;Abruzzo;AQ;I326;5,5;4
Nord Ovest;Piemonte;TO;I327;29,07;102,69
Isole;Sicilia;ME;I328;6,83;3,94
Isole;Sardegna;NU;I329;9,33;93
Sud;Puglia;BA;I330;20,75;117,72
Sud;Abruzzo;PE;I332;1;0
Sud;Calabria;RC;I333;3;0
Sud;Abruzzo;CH;I335;2;3
Sud;Abruzzo;AQ;I336;0;0
Nord Ovest;Piemonte;VC;I337;14,3;75,33
Centro;Lazio;LT;I339;4,99;8
Sud;Calabria;RC;I341;4;1
Nord Est;Emilia-Romagna;RE;I342;37,83;149,53
Centro;Marche;PS;I344;0;2
Nord Ovest;Liguria;GE;I346;25,5;25,5
Nord Est;Veneto;BL;I347;9,57;6,25
Sud;Abruzzo;TE;I348;3;16,5
Sud;Calabria;VV;I350;0;0
Centro;Lazio;FR;I351;5;2
Centro;Lazio;RM;I352;9,6;9,3
Nord Est;Veneto;VI;I353;4,33;38
Isole;Sicilia;AG;I356;9;2
Sud;Campania;AV;I357;1;1
Sud;Calabria;CS;I359;2;4
Sud;Abruzzo;AQ;I360;0;0
Nord Ovest;Lombardia;MI;I361;15,16;47,24
Nord Ovest;Lombardia;LO;I362;7;16
Nord Ovest;Liguria;SP;I363;19,77;67,97
Centro;Lazio;FR;I364;4;1,62
Nord Ovest;Liguria;IM;I365;18,75;57,96
Nord Ovest;Piemonte;CN;I367;2;12
Nord Ovest;Liguria;GE;I368;19;17
Isole;Sicilia;ME;I370;12,17;6
Sud;Calabria;RC;I371;0;0
Nord Ovest;Piemonte;CN;I372;1;5,5
Nord Est;Veneto;VE;I373;11,66;104,66
Isole;Sardegna;OR;I374;0;2
Nord Est;Veneto;PD;I375;0;5,67
Sud;Abruzzo;PE;I376;3,5;3,5
Sud;Campania;SA;I377;12;10,5
Centro;Umbria;TR;I381;3;4
Nord Est;Veneto;TV;I382;15,5;127,13
Isole;Sardegna;OR;I384;1;1
Sud;Calabria;CS;I388;2;3
Sud;Abruzzo;AQ;I389;5,5;3
Centro;Toscana;LI;I390;27,73;192,8
Sud;Campania;NA;I391;14;49
Nord Est;Veneto;BL;I392;29,5;76,29
Sud;Calabria;CZ;I393;4;1
Sud;Abruzzo;CH;I394;9,4;26,85
Sud;Puglia;BR;I396;28,02;52,27
Centro;Lazio;RM;I400;10,67;6,67
Nord Est;Veneto;VI;I401;8,97;36,81
Isole;Sardegna;CA;I402;1;1
Nord Est;Friuli- Venezia Giulia;PN;I403;53,54;181,81
Nord Est;Friuli- Venezia Giulia;UD;I405;2;8,5
Isole;Sicilia;TP;I407;3,2;53,61
Centro;Lazio;FR;I408;0;0
Nord Ovest;Lombardia;MI;I409;50,13;172,19
Sud;Campania;SA;I410;7;3
Nord Ovest;Lombardia;BS;I412;7,22;45
Nord Est;Veneto;VR;I414;2,58;39,29
Nord Ovest;Lombardia;MI;I415;11;74,52
Nord Ovest;Lombardia;PV;I416;0;2
Nord Est;Veneto;TV;I417;4,11;58,41
Nord Est;Veneto;PD;I418;5;170,79
Isole;Sicilia;ME;I420;9,3;4
Nord Est;Friuli- Venezia Giulia;UD;I421;34,91;170,5
Sud;Campania;SA;I422;11;8,67
Sud;Calabria;CS;I423;8;0
Centro;Lazio;RM;I424;0;0
Nord Est;Veneto;VI;I425;4;28,17
Sud;Basilicata;PZ;I426;5;2
Isole;Sardegna;CA;I428;1;0
Nord Ovest;Piemonte;AL;I429;0;1
Nord Est;Veneto;VI;I430;6,5;55,39
Nord Ovest;Piemonte;AL;I432;0;0,5
Nord Ovest;Lombardia;BS;I433;22,27;102,04
Nord Est;Emilia-Romagna;PC;I434;7;19
Nord Est;Veneto;TV;I435;4,05;11,5
Centro;Marche;MC;I436;28,27;20
Nord Ovest;Lombardia;BG;I437;11,33;124,11
Sud;Campania;SA;I438;52,08;68,08
Nord Ovest;Lombardia;VA;I441;206,17;481,9
Nord Ovest;Valle d'Aosta;AO;I442;25,58;45
Isole;Sardegna;CA;I443;1;2
Nord Est;Emilia-Romagna;FO;I444;7;10
Centro;Toscana;SI;I445;9,92;33,58
Nord Ovest;Lombardia;PV;I447;2;12
Isole;Sardegna;NU;I448;0;1
Nord Ovest;Liguria;SP;I449;52,68;135,63
Sud;Campania;SA;I451;4,67;4
Isole;Sardegna;SS;I452;124,11;710,95
Nord Ovest;Liguria;SV;I453;21;17,17
Centro;Toscana;LI;I454;2;4,49
Sud;Campania;BN;I455;2;0
Sud;Basilicata;PZ;I457;3;0
Nord Est;Emilia-Romagna;RN;I460;2,33;4
Centro;Marche;AN;I461;16,67;24,75
Nord Est;Emilia-Romagna;MO;I462;265,35;642,98
Sud;Calabria;CZ;I463;5;11
Nord Est;Friuli- Venezia Giulia;UD;I464;1;3
Nord Ovest;Piemonte;TO;I465;12;35,13
Nord Ovest;Piemonte;TO;I466;41,23;116,26
Sud;Puglia;TA;I467;3;16,67
Sud;Calabria;KR;I468;0;2
Sud;Campania;NA;I469;13,5;51,45
Nord Ovest;Piemonte;CN;I470;114,85;227,89
Sud;Campania;AV;I471;3,5;2
Nord Est;Emilia-Romagna;FO;I472;27;191,13
Nord Est;Emilia-Romagna;MO;I473;14,75;96,04
Nord Ovest;Liguria;GE;I475;22;12
Nord Ovest;Lombardia;BS;I476;3,5;12,22
Isole;Sicilia;ME;I477;0;1
Nord Est;Friuli- Venezia Giulia;UD;I478;1;1
Nord Ovest;Liguria;SV;I480;236,53;339,41
Sud;Abruzzo;PE;I482;9;12
Sud;Campania;SA;I483;36,35;116,73
Nord Ovest;Piemonte;CN;I484;0;0
Sud;Calabria;CS;I485;1;0
Sud;Campania;SA;I486;6;0
Nord Ovest;Lombardia;PV;I487;0;3
Sud;Calabria;CS;I489;95,86;51
Nord Ovest;Piemonte;TO;I490;11;26,5
Isole;Sicilia;ME;I492;4;1
Sud;Campania;AV;I493;2;0,5
Sud;Calabria;KR;I494;1;0
Nord Est;Emilia-Romagna;RE;I496;74,29;253,89
Nord Ovest;Lombardia;CR;I497;0;6,33
Nord Ovest;Lombardia;CR;I498;1;4
Centro;Lazio;RI;I499;13;10
