Area;Regione;Provincia;2024_CodCom;NTN_2024_Uffici;NTN_2024_Negozi_Lab;NTN_2024_Depositi_Comm_Autorimesse;NTN_2024_TCO_B04;NTN_2024_TCO_D02;NTN_2024_TCO_D05;NTN_2024_TCO_D08;NTN_2024_PRO;NTN_2024_AGR
Sud;Calabria;KR;I982;1;6,5;16,64;0;0;0;0;0;2
Nord Ovest;Piemonte;VC;I984;0;1;5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;I985;0;1;3;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;I986;0;0,5;2;0;0;0;0;0;0
Sud;Campania;AV;I990;0;0;2,11;0;0;0;0;0;0
Centro;Toscana;AR;I991;2;5;11;0;0;0;0;0;0
Centro;Lazio;RM;I992;1;5;16,5;0;1;0;0;0;0
Sud;Campania;CE;I993;0;2;19,24;0;0;0;0;0,01;0
Nord Ovest;Lombardia;LC;I994;0;0;5;0;0;0;0;0;0
Isole;Sardegna;CA;I995;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;I996;0;0;2;0;0;0;0;0,09;0
Nord Ovest;Lombardia;BG;I997;2;1;12,14;0;0;0;1;5;0
Nord Ovest;Lombardia;MI;I998;0;2;11;0;0;0;0;1;0
Nord Ovest;Lombardia;BS;L002;0;1,58;4;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;L003;2;2,5;6,1;0;0;0;0;6;0
Sud;Campania;AV;L004;0;0;1;0;0;0;0;0;0
Isole;Sardegna;NU;L006;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;L007;0;0;10,5;0;0;0;0;1,5;0
Sud;Puglia;LE;L008;0;2;12;0;0;0;0;0;0
Centro;Lazio;FR;L009;0;2,5;6;0;0;0;0;0;0
Sud;Puglia;LE;L010;0;0;3,08;0;0;0;3;2;0
Sud;Puglia;LE;L011;0;6,89;6,67;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;L013;0;3;13,39;0;2;0;1;1;0
Nord Est;Veneto;TV;L014;1;17;17,17;0;0;0;0;4;0
Nord Ovest;Lombardia;MN;L015;0;2;3;0;0;0;0;1;3
Isole;Sicilia;CL;L016;0;1;1;0;0;0;0;0;0
Centro;Lazio;VT;L017;0;3,5;24,75;0;4;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L018;0;0;3,5;0;2;0;0;0;0
Centro;Toscana;LI;L019;0;2;11,92;0;0;0;0;1;6
Nord Ovest;Lombardia;MN;L020;7;16;19,26;0;0;0;3;10,95;2
Nord Ovest;Lombardia;LC;L022;0;2;1,19;0;0;0;0;2,19;0
Isole;Sardegna;OR;L023;0;0,08;0;0;0;0;0;0;0
Nord Ovest;Liguria;IM;L024;1;4;24,5;0;0;0;0;1;0
Sud;Abruzzo;AQ;L025;0;4;12,18;0;0;0;0;1;0
Nord Est;Veneto;RO;L026;2;8;7,5;0;0;0;0;2;2
Nord Ovest;Piemonte;AL;L027;0;2;5;0;0;0;0;0;0
Nord Est;Veneto;BL;L030;0;0;7,5;0;0;0;1;1;0
Nord Ovest;Lombardia;VA;L032;1;0;7,17;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RN;L034;0;0;0;0;0;0;0;1;0
Nord Ovest;Lombardia;SO;L035;0;1;9,16;0;0;0;0;1;0
Isole;Sardegna;NU;L036;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;L037;0;1;4;0;0;0;0;0;0
Centro;Toscana;AR;L038;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L039;0;1;5,5;0;0;1;0;1;0
Nord Est;Veneto;BL;L040;0;1;15;0;0;0;0;0;0
Isole;Sicilia;ME;L042;3;12,17;16,5;0;5;0;0;2;0
Centro;Lazio;RI;L046;0;1;10,67;0;0;0;0;0;0
Sud;Abruzzo;CH;L047;0;0;0;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;L048;0;1;10,75;0;0;0;0;1;0
Sud;Puglia;TA;L049;25,7;155,13;82,11;0;3;1;13,24;13,86;6
Nord Est;Friuli- Venezia Giulia;UD;L050;6;9;19,33;0;1;0;0;2;0
Sud;Calabria;CS;L055;0;0;5;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;L056;0;0;5,5;0;0;0;0;0;0
Nord Est;Veneto;TV;L058;0;2;9,99;0;0;0;1;1;0
Nord Ovest;Piemonte;AL;L059;0;0;2,01;0;0;0;0;2;0
Sud;Campania;AV;L061;0;1;1;0;0;0;0;0;0
Sud;Campania;AV;L062;0;0;3;0;0;0;0;0;0
Sud;Calabria;RC;L063;2;4;15,23;0;0;0;0;1;0
Sud;Puglia;LE;L064;0;3,5;12;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L065;13;8;10,07;0;0;0;16;17,86;1
Nord Ovest;Piemonte;TO;L066;0;1;4;0;0;0;0;0;0
Sud;Molise;CB;L069;0;1;3;0;0;0;0;0;0
Sud;Calabria;CZ;L070;1;5;6;0;1;0;0;0;0
Nord Ovest;Lombardia;CO;L071;0;7;6,83;0;1;0;0;6,15;0
Nord Ovest;Lombardia;BG;L073;0;2;1;0;0;0;0;0;0
Sud;Puglia;LE;L074;0;1;18,42;0;0;0;0;3,34;0
Nord Ovest;Piemonte;BI;L075;0;1;4;0;0;0;0;0;0
Centro;Marche;PS;L078;0;0;4;0;0;0;0;0;0
Centro;Marche;PS;L081;0;1;12,75;0;0;0;1;8;0
Sud;Basilicata;PZ;L082;0;0;5,33;0;0;0;0;0;0
Sud;Campania;CE;L083;0;7;18,58;0;0;0;0;0;1
Nord Ovest;Lombardia;SO;L084;0;1;34,64;0;0;0;0;3;0
Nord Est;Veneto;VE;L085;0;0;3;0;0;0;0;0;0
Sud;Campania;BN;L086;2;5;3,5;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;L087;2;1,5;5,19;0;0;0;5;21;0,13
Isole;Sardegna;SS;L088;0;0;1;0;0;0;0;0;0
Isole;Sardegna;SS;L093;2;13;16;0;0;0;0;5;2
Nord Ovest;Lombardia;BS;L094;0;0;6,06;0;0;0;0;0,21;0
Nord Est;Veneto;PD;L100;3;4;5;0;0;0;0;2;0
Sud;Campania;AV;L102;0;1;6,04;0;0;0;0;0;0
Sud;Abruzzo;TE;L103;16,06;37,18;66,81;0;0;0;1;16;1
Nord Ovest;Piemonte;NO;L104;0;0;1;0;0;0;0;0;0
Centro;Lazio;FR;L105;0;0;0;0;0;0;0;0;0
Sud;Puglia;BA;L109;6;14,67;66,78;0;0;0;2;10;1
Isole;Sicilia;PA;L112;1;14;18,29;0;0;0;0;4;0
Sud;Molise;CB;L113;5;24,84;36,11;0;2;1;8;8;3
Nord Ovest;Lombardia;VA;L115;0;0;5;0;0;0;0;6,16;0
Nord Ovest;Piemonte;BI;L116;0;0;7;0;0;0;0;0;0
Centro;Umbria;TR;L117;44;82,63;96,85;0;0;0;3;20;1,5
Nord Ovest;Lombardia;BG;L118;0;2;5;0;0;0;0;1;0
Centro;Lazio;LT;L120;1;38;54,57;0;1,38;0;2,9;0,02;2
Isole;Sardegna;OR;L122;2;10,63;6,8;0;0;0;0;3;2
Centro;Toscana;AR;L123;11,99;8;18,12;0;0;0;0;5;1
Sud;Calabria;CS;L124;1;3;9,56;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;L125;0;0;0;0;0;0;0;3;0
Sud;Basilicata;PZ;L126;0;1;1;0;0;0;0;0;0
Sud;Calabria;RC;L127;0;0;5,33;0;0;0;0;1;0
Isole;Sicilia;PA;L131;0;15;15,52;0;1;0;0;0;0
Nord Est;Veneto;PD;L132;0;0;8;0;0;0;0;3;1,83
Sud;Calabria;CS;L134;0;0;3,5;0;0;0;0;0;0
Nord Est;Veneto;VR;L136;0;0;7,31;0;0;0;0;1;2
Centro;Toscana;PI;L138;0,99;7,99;23,82;0;1;0;0;11;0
Nord Ovest;Piemonte;AL;L139;0;1;1;0;0;0;0;2;0
Isole;Sardegna;NU;L140;0;0,5;5,52;0;0;0;0;0;0
Sud;Campania;NA;L142;0;7;15,48;0;0;0;1,5;0;0
Nord Ovest;Piemonte;AL;L143;0;0;5;0;0;0;0;0;0
Nord Ovest;Liguria;IM;L146;0;0;2;0;0;0;0;0;0
Centro;Lazio;VT;L150;0;0;6,6;0;0;0;0;0;0,4
Nord Ovest;Liguria;SV;L152;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;L153;0;0;1;0;0;0;0;0;2
Isole;Sardegna;CA;L154;0;0,67;1,13;0;0;0;0;0;1
Sud;Campania;CE;L155;2;4,26;15,18;0;0;0;11;12;0
Nord Est;Veneto;VI;L156;3,5;4,45;11,3;0;0;0;0;10;0
Nord Est;Veneto;VI;L157;9,5;22,5;35,16;0;0;0;1;10,4;0
Isole;Sardegna;SS;L158;0;1;0;0;0;0;0;0;0
Isole;Sardegna;NU;L160;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;L164;0;0;1;0;0;0;0;1;0
Nord Ovest;Piemonte;AL;L165;0;0;1;0;0;0;0;3;0
Sud;Puglia;LE;L166;0;1;4;0;0;0;0;0;0
Nord Ovest;Liguria;GE;L167;0;0;4,11;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L168;0;1;4;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;L169;0;2;8,16;0;0;0;0,08;1,05;0
Isole;Sardegna;NU;L172;0;0;0;0;0;0;0;1;0
Sud;Abruzzo;AQ;L173;0;1;1;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;L175;3;4;31,44;0;0;0;1;3;0
Sud;Calabria;CZ;L177;0;1;9,99;0;0;0;0;1;0
Isole;Sardegna;SS;L180;0;0;2;0;0;0;0;0;0
Sud;Basilicata;PZ;L181;10;4;15,25;0;0;0;3;3;0
Centro;Lazio;RM;L182;4,5;46,34;34,12;0;1;0;1;3;1
Nord Est;Emilia-Romagna;PR;L183;0;1;11,5;0;0;0;0;0;6
Nord Est;Emilia-Romagna;RE;L184;0;1;13,3;0;0;0;1;4;3,35
Sud;Campania;BN;L185;0;0;1;0;0;0;0;0;0
Sud;Abruzzo;PE;L186;0;3;2;0;0;0;0;2;0
Nord Ovest;Piemonte;VB;L187;0;1;2,11;0;0;0;0;0;0
Centro;Umbria;PG;L188;2;10;64,82;0;0;1;0;6;1
Centro;Lazio;RI;L189;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Liguria;SV;L190;0;2;8;0;1;0;1;1;0
Centro;Marche;MC;L191;3;12;33,26;0;2;0;7;8;0
Centro;Lazio;RM;L192;0;1;8;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L193;1;2;5;0;0;0;0;0;0
Sud;Abruzzo;CH;L194;0;0,07;5;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L195;5;9,33;17;0;0;0;1;3;0
Sud;Basilicata;PZ;L197;0;0;4;0;0;0;0;0;0
Nord Est;Veneto;PD;L199;1;5;12,25;0;0;0;1;3,02;0
Isole;Sardegna;NU;L202;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L203;0;0;0;0;0;0;0;2;1
Sud;Campania;CE;L205;0;1;0,22;0;0;0;0;0;0
Sud;Calabria;CS;L206;0;3;1;0;0;0;0;0;0
Sud;Abruzzo;TE;L207;0;1;3;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;L210;2;4;5;0;0;0;0;9,13;1
Sud;Campania;SA;L212;0;0;3;0;0;0;0;0;0
Sud;Puglia;BR;L213;0;4;3;0;0;0;0;0;0
Sud;Campania;AV;L214;0;0;11;0;0;0;0;0;0
Sud;Molise;CB;L215;0;0;0;0;0;0;0;0;0
Centro;Umbria;PG;L216;0;1,5;18,67;0;0;0;1;1;0
Nord Ovest;Valle d'Aosta;AO;L217;0;0;7;0;0;0;0;0;3
Sud;Abruzzo;CH;L218;0;2;3;0;0;0;1;0;0,5
Nord Ovest;Piemonte;TO;L219;254,43;1285,06;527,33;2;5;12;94,14;123,26;2
Sud;Puglia;BA;L220;0;3;7,42;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;L221;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;L223;0;1;1;0;0;0;0;0;0
Sud;Abruzzo;CH;L224;0;0;5;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;L225;0;0;4;0;0;0;0;0;2
Sud;Abruzzo;AQ;L227;0;0;3;0;0;0;0;1;0
Nord Ovest;Lombardia;CO;L228;0;0;3,83;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PR;L229;0;1;4,17;0;0;0;0;3;0
Sud;Molise;CB;L230;0;1;3,64;0;0;0;0;0;0
Isole;Sardegna;NU;L231;0;0;0;0;0;0;0;0;0
Sud;Campania;SA;L233;0;1;1;0;0;0;0;1;0
Isole;Sardegna;SS;L235;0;0;0,22;0;0;0;0;0;1
Nord Ovest;Lombardia;PV;L237;0;0;5,55;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;L238;0;2;3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L239;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;L240;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;L241;0;0;1;0;0;0;0;0;0
Centro;Lazio;FR;L243;0;0;1,33;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;L244;0;0;5,08;0;0;0;0;0;0
Sud;Campania;NA;L245;6;26,24;34,79;0;0;0;3;1;0
Nord Est;Friuli- Venezia Giulia;UD;L246;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;L247;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;VI;L248;0;0;15;0;0;0;0,5;9;0
Nord Ovest;Lombardia;PV;L250;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;L251;3;3;6,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;L252;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;CH;L253;0;1;1;0;0;0;0;0;0
Sud;Campania;BN;L254;1;5;6;0;0;0;2;4;0
Nord Ovest;Lombardia;PV;L256;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;L257;0;1;2,25;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;L258;0;2;8;0;0;0;0;0;0
Sud;Campania;NA;L259;0,25;46,36;56,17;0;0;0;1;0;0
Nord Ovest;Lombardia;PV;L262;0;0;0;0;0;0;0;1;0
Sud;Abruzzo;PE;L263;0;3;2;0;0;1;0;1;0
Nord Ovest;Lombardia;BG;L265;0;5;4;0;0;0;0;3;1
Nord Est;Veneto;VE;L267;2;3;3;0;0;0;0;1;2
Nord Ovest;Lombardia;PV;L269;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;PD;L270;0;4;2;0;0;0;0;1;0
Isole;Sicilia;ME;L271;0;5;9,83;0;0;0;0;3;0
Sud;Campania;AV;L272;0;0;3,58;0;0;0;0;7;0
Sud;Puglia;FG;L273;0;8;45,07;0;0;0;1,33;16;0
Sud;Campania;SA;L274;0;0;3,08;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;L276;0;1;2;0;0;0;0;2;1
Nord Ovest;Piemonte;TO;L277;1;5,22;16,67;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;L278;0;0;5;0;0;0;0;1;0
Centro;Marche;AP;L279;0;2;5,5;0;0;0;0;0;0
Sud;Puglia;BR;L280;0;0;10;0;0;0;0;4;0
Nord Ovest;Piemonte;CN;L281;0;0;1;0;0;0;0;0;0
Isole;Sicilia;PA;L282;1;2;8,67;0;0;0;0;0;0
Sud;Abruzzo;CH;L284;0;0;4;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;L285;0;2;7,33;0;0;0;0;2,33;2
Centro;Lazio;RI;L286;0;0;6;0;0;0;0;0;0
Nord Est;Veneto;VR;L287;0;4,06;18,83;0;1;0;0;0,08;0
Centro;Lazio;FR;L290;0;0;3;0;0;0;0;0;0
Sud;Abruzzo;CH;L291;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;L292;0;0;3;0;0;0;0;0;0
Centro;Lazio;RI;L293;0;4;2;0;0;0;0;1;0
Sud;Puglia;TA;L294;0;1;5;0;0;0;0;2;0
Sud;Abruzzo;TE;L295;0;0;0,25;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;L296;0;0;3;0;0;0;0;0;1
Nord Est;Veneto;VI;L297;3;8,43;10,43;0;0;0;3;5;0
Nord Ovest;Liguria;GE;L298;0;0;9,33;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PR;L299;0;2;8;0;0;0;0;4;1,11
Sud;Campania;AV;L301;0;0;0;0;0;0;0;0;0
Centro;Lazio;RM;L302;0;0;0;0;0;0;0;0;0
Centro;Toscana;SI;L303;2;3;12,17;0;1;0;1;6;3,17
Nord Ovest;Piemonte;AL;L304;7;25;21,73;0;0;2;0;21;0
Sud;Calabria;CS;L305;0;6;13,85;0;1;0;0;0;0
Sud;Campania;SA;L306;0;1;2;0;0;0;0;0;0
Sud;Abruzzo;TE;L307;2;16,03;22,56;0;1;0;5;7,48;0
Isole;Sicilia;ME;L308;0;1;2;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L309;0;2;5;0;1;0;0;6;0
Centro;Lazio;VT;L310;0;4;21,55;0;0;0;0;2;5
Nord Ovest;Lombardia;BS;L312;1;5;15,56;0;0;0;1;1,12;0
Sud;Abruzzo;TE;L314;0;2;1,5;0;0;0;0;0;0
Nord Ovest;Liguria;SV;L315;0;0;6;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;L316;0;0;1,5;0;0;0;0;0;0
Isole;Sicilia;PA;L317;0;5,04;12,5;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;L319;7,4;13;20,32;0;0;1;2;5,62;0
Isole;Sardegna;OR;L321;0;0;1;0;0;0;0;0;0
Sud;Campania;SA;L323;0;2;7,17;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;PN;L324;0;0;2;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;PN;L325;0;0;5;0;0;0;0;0;0
Sud;Basilicata;PZ;L326;0;0;9;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;L327;0;4;12,6;0;0;0;0;1;0
Sud;Puglia;BA;L328;5;38,8;73,48;0;1;0;0;15;2
Nord Ovest;Lombardia;SO;L330;0;0;12;0;0;0;0;0;0
Isole;Sicilia;TP;L331;6;66,58;67,02;0;0;1;0;6;0
Isole;Sicilia;PA;L332;0;5;5,9;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;L333;0;1;4;0;0;0;0;0;0
Sud;Abruzzo;AQ;L334;0;3;10;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L335;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;L336;0;0;5;0;0;0;0;0;0
Isole;Sardegna;CA;L337;0;0;0,14;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;L339;2;18;14,5;0;0;0;0;8,28;0
Nord Ovest;Piemonte;TO;L340;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;L342;0;0;3,58;0;0;0;0;2;0
Nord Ovest;Piemonte;TO;L345;0;0;6;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PR;L346;2;4;14,01;0;0;0;2;8;0
Nord Est;Friuli- Venezia Giulia;PN;L347;0;0;5;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;L348;1;0;21,06;0;0;0;0;1;2,83
Nord Est;Veneto;PD;L349;2;4,67;10;0;0;0;1;12,03;0
Sud;Calabria;CS;L353;0;9;18;0;0;0;0;1;0
Isole;Sicilia;CT;L355;0;7;26,03;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;L356;4;16;34;0;0;0;2;9;1
Sud;Basilicata;PZ;L357;0;2;4;0;0;0;0;0;0
Nord Est;Veneto;RO;L359;0;1;3;0;0;0;0;0;2
Nord Est;Emilia-Romagna;FO;L361;0;0;1;0;0;0;0;0;0
Sud;Abruzzo;CH;L363;0;0;4;0;0;0;0;1;0
Nord Est;Veneto;VR;L364;2;5;24,65;0;0;1;0;0;0
Centro;Marche;MC;L366;1;5;32,71;0;0;0;0;9;0
Nord Ovest;Piemonte;CN;L367;0;1;4;0;0;0;0;0;2
Isole;Sicilia;CT;L369;11,5;4,5;18,33;0;0;0;0;1;0
Nord Ovest;Lombardia;BS;L372;0;0;7;0;1;0;0;0;1
Sud;Campania;SA;L377;0;1;5;0;0;0;0;0;0
Sud;Campania;CE;L379;1;2;14,36;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;L380;0;2;4,1;0;0;0;1;4,2;1
Nord Est;Friuli- Venezia Giulia;UD;L382;1;0;7;0;0;1;0;0;0
Sud;Puglia;LE;L383;0;6;14;0;0;0;0;0;0
Centro;Toscana;SI;L384;0;3;9;0;0;0;0;0;0
Centro;Toscana;MS;L386;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;L388;0;3;15,4;0;0;0;0;5;0
Nord Ovest;Lombardia;CR;L389;0;1;4;0;0;0;0;5;0
Nord Ovest;Lombardia;SO;L392;0;1;7;0;0;0;0;0;0
Isole;Sardegna;OR;L393;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;VR;L396;0;1;9;0;0;0;0;1;3
Centro;Umbria;PG;L397;1;9;17,83;0;0;0;2;10;1
Centro;Lazio;FR;L398;0;4;3,46;0;0;0;0;1;0
Sud;Campania;AV;L399;0;0;1,87;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;L400;16;24;35,87;0;0;0;5;26,21;0,9
Centro;Lazio;RM;L401;0;6,67;10;0;0;0;0;0;0
Nord Est;Veneto;TV;L402;0;3,8;9,01;0;0;0;2;0;1
Nord Ovest;Piemonte;AL;L403;0;0;3,5;0;0;0;0;0;1
Nord Ovest;Lombardia;BG;L404;4;6,25;28,06;0;0;0;5;16,39;0
Nord Ovest;Lombardia;BS;L406;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;TV;L407;55;71,76;56,17;3;1;0;3;7,22;0
Nord Ovest;Lombardia;MI;L408;1;2,5;5;0;0;0;0;3;0
Nord Ovest;Lombardia;MI;L409;9;25,5;10;0;1;0;4;13;0
Nord Ovest;Piemonte;CN;L410;0;0;5;0;0;0;0;0;1
Nord Ovest;Lombardia;MI;L411;2;12;14,5;1;0;1;0,05;11;0
Nord Ovest;Lombardia;CO;L413;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;PD;L414;1;2;10,5;0;0;0;1;3;0
Nord Ovest;Lombardia;MI;L415;1;0;0,5;0;0;0;1;10;0
Nord Ovest;Liguria;GE;L416;0;0;0;0;0;0;0;1;0
Sud;Basilicata;MT;L418;0;1,67;12,83;0;0;0;0;0;1,88
Sud;Puglia;LE;L419;1;9;18,08;0;0;0;0;1;0
Nord Ovest;Piemonte;VC;L420;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L421;2;9;5,41;0;0;0;2;1;0
Isole;Sardegna;NU;L423;0;0;0;0;0;0;0;0;0
Sud;Puglia;BA;L425;0;9,02;30,99;0;0;0;1;2;0
Nord Ovest;Lombardia;CR;L426;0;1;1;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;L427;0;1;16,4;0;0;0;1;2;2
Isole;Sardegna;SS;L428;0;3;4;0;1;0;0;0;1
Nord Ovest;Piemonte;VC;L429;0;5;13,33;0;0;0;0;5;0
Nord Ovest;Liguria;IM;L430;0;1;3,02;0;0;0;0;0;0
Isole;Sicilia;ME;L431;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L432;0;0;3,59;0;0;0;0;0;0
Nord Est;Veneto;VI;L433;1;5;21,35;0;0;0;0;3;0
Nord Ovest;Lombardia;MI;L434;0;6;12,47;0;0;0;0;1;0
Sud;Molise;CB;L435;0;1;4;0;0;0;0;1;0
Centro;Lazio;FR;L437;0;0;5;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L438;0;0;1;0;0;0;0,19;2;0
Sud;Basilicata;PZ;L439;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;L440;2;0;4;0;0;0;0;3;0
Nord Ovest;Piemonte;TO;L445;2;1;15,5;0;0;0;2;14;1
Sud;Puglia;FG;L447;0;5;4,67;0;0;0;0;1,5;0
Isole;Sicilia;EN;L448;0;2,33;15,94;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;L449;0;3;11;0;0;0;0;2;1
Nord Ovest;Piemonte;VB;L450;0;0;1;0;0;0;1;1;0
Nord Ovest;Piemonte;VC;L451;0;0;13,17;0;0;0;0;0;1,5
Sud;Calabria;VV;L452;1;7,83;13,19;1;0;0;0;1;0
Nord Ovest;Lombardia;PV;L453;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;L454;0;7;21,54;0;0;0;0;2;1
Sud;Molise;CB;L458;0;0;3;0;0;0;0;0;0
Sud;Abruzzo;CH;L459;0;0;0;0;0;0;0;0;0
Sud;Campania;NA;L460;0;0;8,75;0;0;0;1;0;0
Sud;Campania;AV;L461;0;0;5;0;0;0;0;0;0
Sud;Puglia;LE;L462;0;3;18,67;0;0;0;0;2;0
Isole;Sardegna;CA;L463;0;0;0;0;0;0;0;0;0
Isole;Sardegna;SS;L464;0;0;0;0;0;0;0;0;6
Centro;Umbria;PG;L466;0;3;11,13;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;L469;0;1;0;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;L470;1;4;23,03;0;0;0;4;6,01;0
Nord Ovest;Lombardia;MI;L471;1;11;15,83;0;0;0;1;3,28;0
Sud;Puglia;BA;L472;2;11;19,58;0;0;0;0;2,36;0
Isole;Sardegna;CA;L473;0;0;1;0;0;0;0;0;0
Sud;Abruzzo;PE;L475;0;0;0;0;0;0;0;0;0
Sud;Basilicata;MT;L477;0;1;13,5;0;0;0;0;1;2
Isole;Sicilia;ME;L478;1;2;8,5;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;L480;0;6;25,02;0;0;0;1;0;0
Isole;Sicilia;ME;L482;0;0;0;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L483;87,08;90;74,33;0;0,01;1;26;15,32;2
Sud;Puglia;LE;L484;0;10,75;27,5;0;1,04;0;0;1;1
Sud;Puglia;LE;L485;0;2;9;0;0;0;0;0;0
Isole;Sardegna;OR;L488;0;1;1;0;0;0;0;0;0
Isole;Sardegna;NU;L489;0;0;2;0;0;0;0;0;0
Sud;Calabria;KR;L492;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;L494;0;4;5,67;0;0;0;0;3;1
Isole;Sardegna;OR;L496;0;1;1;0;0;0;0;0;3
Nord Est;Veneto;PD;L497;1;3;4;0;0;0;0;1;2,5
Centro;Marche;PS;L498;6;9;11;0;0;0;0;5,04;0
Nord Ovest;Liguria;SV;L499;0;0;2,17;0;0;0;0;4;0
Centro;Marche;PS;L500;5;12,62;19,43;1;0;0;0;7,17;0,5
Centro;Marche;MC;L501;1;3;4,83;0;0;0;0;3;0
Nord Ovest;Lombardia;BG;L502;2;5;20,75;0;0;0;0;11;0
Isole;Sardegna;SS;L503;0;0;3,08;0;0;0;0;0;1
Sud;Molise;CB;L505;0;1;1,61;0;0;0;0;0;0
Isole;Sardegna;NU;L506;0;0;1;0;0;0;0;0;0
Nord Ovest;Liguria;GE;L507;0;1;5;0;0;0;0;0;0
Isole;Sardegna;OR;L508;0;0;0;0;0;0;0;0;0,25
Isole;Sardegna;SS;L509;0;3;2,5;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;L511;1;3;24,52;0;0;0;0;1,01;1
Isole;Sardegna;CA;L512;0;0;3;0;0;0;0;0;3
