Area;Regione;Provincia;2025_CodCom;NTN_2025_Depositi_Pert;NTN_2025_Box
Nord Est;Veneto;BL;I206;12,27;46,34
Nord Est;Veneto;PD;I207;2,78;48,34
Sud;Campania;NA;I208;9,83;25,8
Nord Ovest;Piemonte;CN;I210;7;15,66
Nord Ovest;Lombardia;PV;I213;0;9,5
Sud;Calabria;RC;I214;0;0
Isole;Sicilia;ME;I215;5,37;16
Isole;Sicilia;CT;I216;6,25;6
Centro;Toscana;PI;I217;13;10
Sud;Campania;AV;I219;1;3
Isole;Sicilia;ME;I220;14,75;5
Nord Est;Veneto;TV;I221;21,38;85,05
Isole;Sicilia;AG;I224;15,26;17,97
Nord Ovest;Liguria;GE;I225;46;122,42
Nord Ovest;Lombardia;PV;I230;9,17;5
Centro;Toscana;PI;I232;32;149,68
Sud;Campania;CE;I233;6;55,13
Sud;Campania;CE;I234;55,67;155,26
Nord Ovest;Lombardia;PV;I236;7;50
Nord Ovest;Lombardia;PV;I237;10;5,1
Sud;Molise;IS;I238;3;0
Isole;Sicilia;CT;I240;15,79;9
Nord Est;Veneto;VE;I242;18,5;198,17
Nord Ovest;Lombardia;LC;I243;1;18
Sud;Abruzzo;CH;I244;1;7
Sud;Campania;CE;I247;0;1
Nord Est;Friuli- Venezia Giulia;UD;I248;0;22
Nord Ovest;Piemonte;VB;I249;16,63;45,19
Centro;Marche;AN;I251;4;22
Sud;Campania;SA;I253;10,09;12,09
Isole;Sicilia;ME;I254;2;0
Centro;Lazio;RM;I255;45,03;273,94
Centro;Lazio;FR;I256;0;0
Nord Ovest;Piemonte;TO;I258;14;59,25
Nord Est;Veneto;VR;I259;26,75;98,52
Sud;Campania;SA;I260;1,75;4,75
Sud;Campania;CE;I261;4;33,34
Sud;Campania;NA;I262;14,51;35,96
Centro;Umbria;PG;I263;5;0
Sud;Campania;AV;I264;4;2
Centro;Lazio;FR;I265;1;0
Sud;Calabria;CZ;I266;20,25;1,5
Isole;Sardegna;CA;I271;0;0
Sud;Campania;CE;I273;5;0
Nord Ovest;Lombardia;LO;I274;29,83;169,99
Nord Est;Veneto;PD;I275;1;121,31
Nord Ovest;Lombardia;PV;I276;1,33;9
Sud;Campania;BN;I277;1;3,33
Sud;Campania;SA;I278;0;0
Sud;Campania;AV;I279;1;2,1
Sud;Campania;AV;I280;4;0,5
Sud;Campania;AV;I281;5,44;14
Sud;Molise;IS;I282;1;3
Isole;Sicilia;ME;I283;1,5;0
Centro;Lazio;RM;I284;14;22,72
Centro;Marche;MC;I286;3;0
Centro;Marche;PS;I287;13;10
Sud;Basilicata;PZ;I288;6;0,66
Sud;Molise;CB;I289;0;2
Isole;Sicilia;AG;I290;3,5;0
Isole;Sicilia;TP;I291;10,5;11
Nord Est;Veneto;VR;I292;15,5;9,67
Sud;Campania;NA;I293;25,51;60
Isole;Sardegna;CA;I294;6;16
Nord Ovest;Piemonte;TO;I296;16;32,25
Isole;Sardegna;OR;I298;0;0
Sud;Campania;NA;I300;14,94;16
Sud;Campania;AV;I301;2;1
Centro;Lazio;FR;I302;1;0
Nord Est;Emilia-Romagna;RN;I304;41,84;223,05
Sud;Basilicata;PZ;I305;8;13
Sud;Campania;CE;I306;14,25;89
Sud;Campania;SA;I307;3;3
Sud;Calabria;KR;I308;6;0
Sud;Calabria;CS;I309;7;0
Nord Est;Emilia-Romagna;FO;I310;7,93;30
Isole;Sicilia;ME;I311;13,5;34,63
Isole;Sardegna;SS;I312;30;144
Isole;Sicilia;CT;I314;13,37;34,93
Centro;Marche;AP;I315;4;7,5
Nord Ovest;Piemonte;CN;I316;13,02;25
Sud;Campania;SA;I317;11,75;5
Sud;Abruzzo;TE;I318;11,77;26,17
Nord Est;Veneto;PD;I319;0;12,5
Sud;Molise;CB;I320;3,5;1
Centro;Lazio;FR;I321;1;8
Sud;Calabria;CZ;I322;2;0
Centro;Marche;AP;I324;22,92;70,42
Sud;Abruzzo;AQ;I326;7;4,84
Nord Ovest;Piemonte;TO;I327;32,17;100,8
Isole;Sicilia;ME;I328;1,75;4,5
Isole;Sardegna;NU;I329;11;79,44
Sud;Puglia;BA;I330;52,09;102,71
Sud;Abruzzo;PE;I332;1;1
Sud;Calabria;RC;I333;1;2
Sud;Abruzzo;CH;I335;2;1
Sud;Abruzzo;AQ;I336;0,92;2,42
Nord Ovest;Piemonte;VC;I337;11,83;77,65
Centro;Lazio;LT;I339;10;4
Sud;Calabria;RC;I341;4;5
Nord Est;Emilia-Romagna;RE;I342;30,1;143,99
Centro;Marche;PS;I344;0;6
Nord Ovest;Liguria;GE;I346;43,5;22,5
Nord Est;Veneto;BL;I347;9;8
Sud;Abruzzo;TE;I348;11;19
Sud;Calabria;VV;I350;3;1
Centro;Lazio;FR;I351;1,25;0,25
Centro;Lazio;RM;I352;19,5;9,67
Nord Est;Veneto;VI;I353;7;35,5
Isole;Sicilia;AG;I356;8;4
Sud;Campania;AV;I357;1;0
Sud;Calabria;CS;I359;1;2,5
Sud;Abruzzo;AQ;I360;7,34;0
Nord Ovest;Lombardia;MI;I361;17,1;57,28
Nord Ovest;Lombardia;LO;I362;1;15
Nord Ovest;Liguria;SP;I363;44,83;77,09
Centro;Lazio;FR;I364;2;1
Nord Ovest;Liguria;IM;I365;27,17;94,99
Nord Ovest;Piemonte;CN;I367;17;17,5
Nord Ovest;Liguria;GE;I368;2;7
Isole;Sicilia;ME;I370;7,2;5
Sud;Calabria;RC;I371;0;0,5
Nord Ovest;Piemonte;CN;I372;5;5
Nord Est;Veneto;VE;I373;10;95,82
Isole;Sardegna;OR;I374;0;2
Nord Est;Veneto;PD;I375;0;9
Sud;Abruzzo;PE;I376;3,5;3
Sud;Campania;SA;I377;10,33;9,5
Centro;Umbria;TR;I381;8,5;8,5
Nord Est;Veneto;TV;I382;28,5;135,64
Isole;Sardegna;OR;I384;1;3
Sud;Calabria;CS;I388;6;5
Sud;Abruzzo;AQ;I389;5;1
Centro;Toscana;LI;I390;28,2;111,2
Sud;Campania;NA;I391;15,2;57
Nord Est;Veneto;BL;I392;15,5;32,67
Sud;Calabria;CZ;I393;1;1,5
Sud;Abruzzo;CH;I394;15,17;21
Sud;Puglia;BR;I396;24;42,8
Centro;Lazio;RM;I400;9;4
Nord Est;Veneto;VI;I401;2;12,34
Isole;Sardegna;CA;I402;4;1
Nord Est;Friuli- Venezia Giulia;PN;I403;36,04;114,45
Nord Est;Friuli- Venezia Giulia;UD;I405;3;8
Isole;Sicilia;TP;I407;7;48,84
Centro;Lazio;FR;I408;0;1
Nord Ovest;Lombardia;MI;I409;40,75;157,92
Sud;Campania;SA;I410;1;1
Nord Ovest;Lombardia;BS;I412;10;50,5
Nord Est;Veneto;VR;I414;8;21,08
Nord Ovest;Lombardia;MI;I415;13,36;73,92
Nord Ovest;Lombardia;PV;I416;4;4
Nord Est;Veneto;TV;I417;14;43,02
Nord Est;Veneto;PD;I418;10,5;248
Isole;Sicilia;ME;I420;7;2,1
Nord Est;Friuli- Venezia Giulia;UD;I421;26,05;48,45
Sud;Campania;SA;I422;6;8,33
Sud;Calabria;CS;I423;5;1
Centro;Lazio;RM;I424;3;1,5
Nord Est;Veneto;VI;I425;4,11;30,38
Sud;Basilicata;PZ;I426;2;0
Isole;Sardegna;CA;I428;3;0
Nord Ovest;Piemonte;AL;I429;2;4,5
Nord Est;Veneto;VI;I430;11;74,17
Nord Ovest;Piemonte;AL;I432;3;4
Nord Ovest;Lombardia;BS;I433;24,93;114,67
Nord Est;Emilia-Romagna;PC;I434;11,5;20,17
Nord Est;Veneto;TV;I435;4,06;18,5
Centro;Marche;MC;I436;27,4;18,5
Nord Ovest;Lombardia;BG;I437;16,83;114,95
Sud;Campania;SA;I438;51,28;54,67
Nord Ovest;Lombardia;VA;I441;209,37;489,1
Nord Ovest;Valle d'Aosta;AO;I442;22,83;51,13
Isole;Sardegna;CA;I443;5,83;2
Nord Est;Emilia-Romagna;FO;I444;7;18,84
Centro;Toscana;SI;I445;7,09;28,59
Nord Ovest;Lombardia;PV;I447;2;10,78
Isole;Sardegna;NU;I448;0;0,5
Nord Ovest;Liguria;SP;I449;59,59;143,37
Sud;Campania;SA;I451;0;1
Isole;Sardegna;SS;I452;158,45;725,5
Nord Ovest;Liguria;SV;I453;10,75;22,33
Centro;Toscana;LI;I454;3;3
Sud;Campania;BN;I455;1;1
Sud;Basilicata;PZ;I457;0;0
Nord Est;Emilia-Romagna;RN;I460;7;11
Centro;Marche;AN;I461;19,49;35,16
Nord Est;Emilia-Romagna;MO;I462;234,92;530,82
Sud;Calabria;CZ;I463;12,27;5
Nord Est;Friuli- Venezia Giulia;UD;I464;0;2
Nord Ovest;Piemonte;TO;I465;7;38,99
Nord Ovest;Piemonte;TO;I466;17;87,7
Sud;Puglia;TA;I467;2;19,78
Sud;Calabria;KR;I468;1;3
Sud;Campania;NA;I469;8,25;34,67
Nord Ovest;Piemonte;CN;I470;95,81;222
Sud;Campania;AV;I471;7;2
Nord Est;Emilia-Romagna;FO;I472;23,67;198,22
Nord Est;Emilia-Romagna;MO;I473;23,33;100,1
Nord Ovest;Liguria;GE;I475;18,81;16
Nord Ovest;Lombardia;BS;I476;3;9,67
Isole;Sicilia;ME;I477;0;4
Nord Est;Friuli- Venezia Giulia;UD;I478;2,75;1
Nord Ovest;Liguria;SV;I480;272,59;344,95
Sud;Abruzzo;PE;I482;2;9
Sud;Campania;SA;I483;46,67;143,17
Nord Ovest;Piemonte;CN;I484;3;1
Sud;Calabria;CS;I485;1;2
Sud;Campania;SA;I486;2,5;1
Nord Ovest;Lombardia;PV;I487;1;7,92
Sud;Calabria;CS;I489;102,93;63,05
Nord Ovest;Piemonte;TO;I490;6,5;25,17
Isole;Sicilia;ME;I492;3,66;2
Sud;Campania;AV;I493;1;0
Sud;Calabria;KR;I494;3;2
Nord Est;Emilia-Romagna;RE;I496;65,58;291,07
Nord Ovest;Lombardia;CR;I497;0;6
Nord Ovest;Lombardia;CR;I498;0;2,06
Centro;Lazio;RI;I499;11,5;9,5
Sud;Abruzzo;AQ;I501;15;12
Isole;Sardegna;OR;I503;6;0
Centro;Toscana;GR;I504;23,02;33,33
Nord Ovest;Lombardia;BG;I506;24,33;160,13
Sud;Molise;IS;I507;7,5;3
Centro;Toscana;GR;I510;19,5;127,5
Nord Ovest;Piemonte;TO;I511;2,38;8,76
Nord Ovest;Piemonte;CN;I512;5,33;18
Sud;Abruzzo;CH;I520;4;10
Centro;Umbria;PG;I522;7,3;10,82
Centro;Umbria;PG;I523;5,64;1,5
Sud;Abruzzo;CH;I526;2;1,5
Nord Est;Veneto;VI;I527;0;11
Nord Ovest;Lombardia;CO;I529;8,98;3,5
Nord Ovest;Lombardia;BG;I530;7,8;31,67
Nord Est;Veneto;VI;I531;51,32;374,45
Nord Ovest;Lombardia;MN;I532;2;9,83
Isole;Sicilia;AG;I533;56,18;28,67
Isole;Sicilia;PA;I534;1;1
Isole;Sicilia;RG;I535;29,33;84,92
Sud;Calabria;RC;I536;3;0
Sud;Calabria;RC;I537;4;6
Isole;Sicilia;PA;I538;3;0
Nord Ovest;Piemonte;TO;I539;5;16
Sud;Campania;NA;I540;3,5;20
Isole;Sicilia;PA;I541;4,5;0
Sud;Abruzzo;AQ;I543;1;2
Nord Ovest;Piemonte;VC;I544;1;7,62
Nord Ovest;Piemonte;VC;I545;4;33,83
Sud;Abruzzo;AQ;I546;3;15
Isole;Sicilia;CT;I548;7;38,22
Sud;Puglia;LE;I549;2;14
Nord Est;Veneto;VE;I551;16,16;199,57
Sud;Abruzzo;AQ;I553;3;4,67
Nord Ovest;Piemonte;AT;I555;0;1
Nord Ovest;Liguria;IM;I556;4;2
Sud;Abruzzo;AQ;I558;1;1
Sud;Puglia;LE;I559;0;1,67
Nord Ovest;Lombardia;LO;I561;1;22,96
Nord Est;Friuli- Venezia Giulia;UD;I562;2;10
Nord Est;Veneto;BL;I563;19,33;72,76
Isole;Sardegna;OR;I564;1;1
Isole;Sardegna;SS;I565;2;0,67
Nord Ovest;Lombardia;MI;I566;45,65;177,86
Nord Ovest;Lombardia;BG;I567;5;18,5
Centro;Marche;MC;I569;1,58;1
Isole;Sardegna;CA;I570;7;0
Centro;Toscana;GR;I571;9;20
Centro;Lazio;RM;I573;34,66;21,16
Nord Ovest;Lombardia;MI;I577;339,84;782,59
Nord Est;Veneto;TV;I578;3,39;7,89
Isole;Sardegna;CA;I580;93,21;256,28
Centro;Lazio;RI;I581;4;5
Isole;Sardegna;CA;I582;0;0
Centro;Umbria;PG;I585;4;1
Nord Ovest;Lombardia;BS;I588;5;2
Sud;Calabria;CZ;I589;0;1
Sud;Calabria;CZ;I590;10,95;6
Nord Est;Veneto;BL;I592;3,2;11,91
Nord Est;Veneto;VR;I594;6;2
Nord Est;Veneto;PD;I595;19;343,1
Nord Ovest;Lombardia;BG;I597;12,33;56,16
Isole;Sardegna;SS;I598;1;0
Nord Ovest;Lombardia;PV;I599;0;2
Sud;Calabria;RC;I600;2;5
Centro;Toscana;GR;I601;5;6
Nord Ovest;Lombardia;MI;I602;113,85;262,61
Isole;Sardegna;OR;I605;0,8;1
Sud;Campania;AV;I606;1;4,5
Nord Ovest;Lombardia;BS;I607;2,8;17,8
Centro;Marche;AN;I608;131,62;424,24
Isole;Sardegna;OR;I609;0,86;0
Sud;Basilicata;PZ;I610;14;4
Nord Ovest;Lombardia;CO;I611;2;20,62
Nord Ovest;Lombardia;LO;I612;9;21,11
Isole;Sardegna;OR;I613;0;0
Isole;Sardegna;SS;I614;9;13,32
Isole;Sardegna;CA;I615;7;12
Sud;Molise;CB;I618;1;4,66
Nord Est;Friuli- Venezia Giulia;PN;I621;2;18,5
Centro;Toscana;LU;I622;28;50,2
Isole;Sardegna;CA;I624;2;4
Nord Ovest;Lombardia;MI;I625;263,62;611,9
Nord Est;Veneto;BL;I626;4;10,66
Nord Ovest;Lombardia;CR;I627;5;52,6
Nord Ovest;Lombardia;BG;I628;62,34;377,31
Nord Ovest;Lombardia;BG;I629;6,4;57,51
Sud;Campania;AV;I630;3,5;7
Nord Ovest;Lombardia;BS;I631;11,83;14,5
Nord Ovest;Lombardia;MN;I632;21;73,75
Nord Ovest;Lombardia;BS;I633;47,38;234,75
Centro;Lazio;LT;I634;14;55,5
Nord Est;Veneto;TV;I635;7,33;39,76
Nord Ovest;Lombardia;SO;I636;3;1,83
Nord Ovest;Piemonte;AT;I637;0;0,5
Sud;Calabria;VV;I639;10;7,5
Nord Ovest;Liguria;GE;I640;26,68;29,69
Sud;Puglia;FG;I641;5;17,33
Sud;Calabria;CS;I642;2;0
Centro;Marche;AN;I643;5,68;21,5
Isole;Sicilia;CL;I644;5,5;6,33
Nord Ovest;Piemonte;AL;I645;2;4,5
Nord Ovest;Piemonte;CN;I646;2;1
Isole;Sardegna;CA;I647;1;6
Sud;Campania;SA;I648;1;0
Sud;Abruzzo;PE;I649;1,5;2
Centro;Marche;MC;I651;6;3
Sud;Campania;NA;I652;5;1
Centro;Marche;AN;I653;9,33;8,75
Centro;Marche;PS;I654;0;1
Sud;Calabria;CZ;I655;4;4
Sud;Calabria;RC;I656;1,8;0
Nord Ovest;Piemonte;AL;I657;19;81
Nord Ovest;Piemonte;CN;I659;2;3
Centro;Toscana;PT;I660;11,87;79,72
Centro;Marche;MC;I661;9,31;4,22
Nord Ovest;Lombardia;MN;I662;0;10
Nord Ovest;Piemonte;VC;I663;14,7;26,83
Sud;Campania;SA;I666;3;3
Isole;Sardegna;CA;I667;0;1
Isole;Sardegna;NU;I668;0;0
Centro;Lazio;FR;I669;1;5
Sud;Calabria;CZ;I671;8;0
Nord Est;Veneto;BL;I673;2;7,5
Sud;Campania;CE;I676;27,84;98,46
Sud;Campania;SA;I677;0;0
Nord Ovest;Piemonte;AT;I678;2;2
Sud;Molise;IS;I679;2;1
Centro;Toscana;AR;I681;3,5;2
Sud;Molise;IS;I682;6,5;5,25
Nord Ovest;Lombardia;CR;I683;0;26,67
Centro;Toscana;FI;I684;101,66;364,54
Nord Est;Friuli- Venezia Giulia;PN;I686;8;49,5
Nord Ovest;Lombardia;VA;I688;44,5;167,17
Nord Est;Emilia-Romagna;MO;I689;20,23;68,43
Nord Ovest;Lombardia;MI;I690;545,94;1008,27
Nord Ovest;Piemonte;TO;I692;56,83;137,84
Nord Ovest;Liguria;GE;I693;98,15;205,83
Isole;Sardegna;CA;I695;17,5;98,5
Nord Ovest;Lombardia;MI;I696;10;77,72
Centro;Lazio;FR;I697;0;0
Nord Ovest;Piemonte;AT;I698;1;2,5
Isole;Sardegna;CA;I699;14;24,2
Nord Ovest;Lombardia;MI;I700;162,93;326,26
Nord Ovest;Piemonte;TO;I701;0;6
Nord Ovest;Piemonte;TO;I702;6,98;8
Nord Ovest;Piemonte;TO;I703;253,07;531,57
Sud;Calabria;CZ;I704;6;2
Isole;Sardegna;CA;I705;0;0
Isole;Sardegna;NU;I706;2;2
Isole;Sardegna;NU;I707;2;1
Nord Ovest;Lombardia;MI;I709;91,34;372,33
Nord Ovest;Piemonte;AL;I711;1;7
Centro;Lazio;LT;I712;22,62;21,21
Centro;Lazio;FR;I716;18,84;3
Isole;Sardegna;OR;I717;0;0
Isole;Sardegna;OR;I718;0;0
Sud;Campania;SA;I720;9,25;43,5
Isole;Sardegna;OR;I721;0;0
Isole;Sicilia;AG;I723;11;3
Isole;Sardegna;CA;I724;0;0
Sud;Calabria;RC;I725;5;15
Centro;Toscana;SI;I726;161,81;396,57
Centro;Umbria;PG;I727;4;9,5
Centro;Toscana;FI;I728;21,73;130,9
Isole;Sardegna;NU;I730;2;2,85
Isole;Sardegna;SS;I732;1;1
Isole;Sardegna;CA;I734;0;1
Isole;Sardegna;CA;I735;0;0
Nord Ovest;Piemonte;NO;I736;0;5
Nord Ovest;Piemonte;AL;I738;5,25;5,17
Nord Ovest;Lombardia;PV;I739;1;2
Sud;Abruzzo;TE;I741;46,72;161,47
Isole;Sardegna;OR;I742;0;0
Isole;Sardegna;OR;I743;0;0
Sud;Calabria;VV;I744;4;0
Sud;Calabria;CZ;I745;7;1
Isole;Sicilia;ME;I747;6;0
Isole;Sardegna;NU;I748;1;3
Isole;Sardegna;OR;I749;0;0
Nord Ovest;Piemonte;CN;I750;3;1
Isole;Sardegna;NU;I751;8,42;8,5
Isole;Sardegna;CA;I752;10,42;61,33
Sud;Calabria;RC;I753;0;0
Isole;Sicilia;SR;I754;74,03;456
Sud;Campania;AV;I756;4;19
Isole;Sardegna;OR;I757;0;0
Centro;Marche;AN;I758;4,78;76
Nord Ovest;Lombardia;LC;I759;13,89;20
Nord Ovest;Lombardia;LC;I761;6,14;26
Isole;Sardegna;CA;I765;0;0
Nord Ovest;Piemonte;NO;I767;1,5;3,5
Centro;Marche;AP;I774;1;0
Nord Est;Veneto;VR;I775;6,33;83,01
Nord Est;Friuli- Venezia Giulia;UD;I777;0;3
Isole;Sardegna;OR;I778;0;0
Nord Est;Emilia-Romagna;FO;I779;5;23,5
Sud;Puglia;LE;I780;3,83;4,83
Nord Ovest;Piemonte;AT;I781;1;0
Nord Ovest;Lombardia;BS;I782;0,03;44,28
Nord Est;Veneto;VI;I783;6;10
Isole;Sicilia;SR;I785;1;10,5
Nord Ovest;Lombardia;MI;I786;83,5;180,69
Nord Est;Emilia-Romagna;RA;I787;3;32
Nord Ovest;Lombardia;CR;I790;0;7
Isole;Sardegna;OR;I791;0;1
Nord Ovest;Lombardia;VA;I793;16,5;53,46
Nord Ovest;Lombardia;VA;I794;31;81,21
Nord Ovest;Liguria;IM;I796;1,5;1
Isole;Sardegna;CA;I797;1;1
Nord Ovest;Piemonte;AL;I798;3;4,5
Nord Est;Veneto;PD;I799;3,33;48,33
Sud;Puglia;LE;I800;1;9
Nord Ovest;Lombardia;MN;I801;11,25;28
Nord Est;Emilia-Romagna;MO;I802;16,25;268,6
Nord Est;Emilia-Romagna;PR;I803;7;25,85
Sud;Abruzzo;AQ;I804;63,51;87,19
Sud;Campania;AV;I805;12,4;41
Nord Ovest;Piemonte;AL;I808;0;5
Sud;Campania;BN;I809;8,95;1
Nord Ovest;Lombardia;BG;I812;0,5;38,22
Nord Ovest;Lombardia;BG;I813;3;23,83
Nord Ovest;Lombardia;LO;I815;8,1;44,6
Nord Ovest;Piemonte;CN;I817;1;0
Nord Ovest;Lombardia;VA;I819;57,5;236,27
Sud;Campania;NA;I820;26,94;38,71
Nord Est;Veneto;VR;I821;37;134,5
Nord Ovest;Piemonte;CN;I822;20;63,5
Nord Ovest;Piemonte;CN;I823;11;29
Isole;Sicilia;CL;I824;12,89;18,83
Nord Ovest;Lombardia;PV;I825;1;9,5
Nord Est;Veneto;VR;I826;54,41;189,37
Nord Ovest;Lombardia;CR;I827;11,99;64,96
Nord Ovest;Lombardia;SO;I828;23,71;27,63
Nord Ovest;Lombardia;SO;I829;170,64;270,34
Nord Ovest;Lombardia;BG;I830;4;28,75
Nord Ovest;Lombardia;BS;I831;2;5
Centro;Lazio;LT;I832;19,8;13,5
Centro;Lazio;FR;I838;19,5;36,51
Nord Est;Emilia-Romagna;PR;I840;7;50,5
Centro;Toscana;GR;I841;23,5;6,5
Sud;Campania;AV;I843;0;1
Sud;Calabria;CZ;I844;2;2
Nord Ovest;Piemonte;BI;I847;1;5,4
Nord Ovest;Lombardia;LO;I848;14;62,5
Nord Ovest;Lombardia;CR;I849;20,5;110,2
Nord Est;Veneto;VR;I850;3,17;17,8
Isole;Sardegna;NU;I851;0;0
Nord Ovest;Liguria;GE;I852;23,53;26,82
Sud;Calabria;VV;I853;0;0
Sud;Calabria;VV;I854;1;2
Centro;Lazio;VT;I855;35;42,91
Nord Ovest;Lombardia;CO;I856;15;6,67
Nord Ovest;Piemonte;NO;I857;1;0
Nord Ovest;Lombardia;BG;I858;25,5;88,95
Nord Ovest;Lombardia;CO;I860;4,84;12,75
Isole;Sardegna;OR;I861;0;0
Sud;Campania;NA;I862;16,29;32,21
Isole;Sardegna;SS;I863;15;17,22
Isole;Sicilia;SR;I864;9;40,52
Nord Ovest;Lombardia;CR;I865;2;19,5
Nord Est;Veneto;BL;I866;11;23
Nord Est;Veneto;VI;I867;7;32,06
Nord Ovest;Piemonte;BI;I868;2;3,33
Nord Ovest;Lombardia;BG;I869;2;51
Sud;Calabria;CZ;I872;18,47;8
Nord Ovest;Lombardia;BG;I873;11,25;64,25
Sud;Calabria;CZ;I874;1,5;2
Sud;Calabria;CZ;I875;5;0
Nord Est;Veneto;BL;I876;0;6,5
Centro;Toscana;SI;I877;5,5;84,17
Nord Ovest;Lombardia;MI;I878;33,51;107,83
Nord Ovest;Piemonte;NO;I880;2;10,5
Isole;Sicilia;ME;I881;12,25;8,42
Sud;Calabria;VV;I884;1;1
Sud;Campania;CE;I885;7;17
Nord Ovest;Piemonte;TO;I886;5,33;8
Sud;Puglia;LE;I887;8,25;5,6
Centro;Umbria;PG;I888;13,16;40,95
Isole;Sicilia;EN;I891;3;1
Centro;Lazio;LT;I892;10,92;12
Sud;Campania;AV;I893;1,25;15
Nord Ovest;Lombardia;PV;I894;1;9
Sud;Calabria;CS;I895;3,25;4
Sud;Calabria;CS;I896;17,5;13
Nord Ovest;Piemonte;AL;I901;3;5
Centro;Lazio;LT;I902;6;3
Nord Est;Emilia-Romagna;MO;I903;27,43;142,28
Nord Est;Friuli- Venezia Giulia;PN;I904;30;90,83
Sud;Calabria;VV;I905;0;0
Nord Ovest;Lombardia;CR;I906;1,5;28,5
Sud;Puglia;BA;I907;12,33;8,93
Nord Est;Veneto;VE;I908;29,67;385,43
Nord Ovest;Lombardia;CR;I909;0;3
Sud;Molise;CB;I910;1;0,5
Nord Ovest;Piemonte;AL;I911;0;1
Centro;Marche;AP;I912;28,7;67,5
Nord Ovest;Lombardia;CR;I914;12;97,75
Nord Ovest;Lombardia;BG;I916;6;9
Sud;Basilicata;PZ;I917;15;1
Nord Ovest;Lombardia;BG;I919;14,1;48
Centro;Umbria;PG;I921;124,97;249,39
Sud;Abruzzo;PE;I922;35,23;173,77
Sud;Puglia;LE;I923;2;2
Nord Ovest;Liguria;SV;I926;33,66;67,17
Nord Est;Veneto;TV;I927;24,75;150
Nord Ovest;Lombardia;SO;I928;0,5;0
Sud;Calabria;CZ;I929;9;5,47
Sud;Puglia;LE;I930;4;31,4
Centro;Marche;AN;I932;11;8,75
Nord Ovest;Lombardia;CR;I935;2;6,33
Sud;Calabria;RC;I936;0;0
Sud;Calabria;CZ;I937;3,17;6
Nord Est;Veneto;PD;I938;5;28,36
Nord Ovest;Piemonte;AL;I941;10;21
Centro;Toscana;LU;I942;15,84;7,5
Nord Ovest;Lombardia;CO;I943;4,5;9
Sud;Calabria;VV;I945;1;2
Nord Ovest;Liguria;SV;I946;15;19
Nord Ovest;Liguria;SV;I947;4,33;4
Sud;Puglia;LE;I950;2;2
Nord Ovest;Lombardia;BG;I951;62,66;207,47
Nord Est;Veneto;RO;I953;10;28
Sud;Basilicata;MT;I954;11,5;4
Sud;Calabria;RC;I955;0;1
Sud;Calabria;RC;I956;2;3
Centro;Lazio;RI;I959;2;13
Sud;Campania;SA;I960;1;0
Sud;Puglia;FG;I962;4;20,83
Sud;Puglia;FG;I963;3;19
Nord Est;Veneto;VE;I965;5,25;128,16
Nord Ovest;Lombardia;PV;I968;38,96;121,35
Nord Ovest;Piemonte;TO;I969;1;0
Nord Ovest;Piemonte;TO;I970;24,31;74,72
Centro;Lazio;FR;I973;1;1
Nord Est;Friuli- Venezia Giulia;UD;I974;2,03;0
Nord Ovest;Piemonte;VB;I976;20,5;59
Nord Ovest;Piemonte;AL;I977;10;21,5
Sud;Campania;NA;I978;5;3
Nord Ovest;Piemonte;BI;I980;3,5;13
Centro;Umbria;TR;I981;11,82;22,64
Sud;Calabria;KR;I982;4,33;6
Nord Ovest;Piemonte;VC;I984;3;15,33
Nord Ovest;Piemonte;CN;I985;5,5;2
Nord Ovest;Lombardia;BG;I986;1;10
Sud;Campania;AV;I990;4;2
Centro;Toscana;AR;I991;11,5;37,5
Centro;Lazio;RM;I992;33,51;37,33
Sud;Campania;CE;I993;17,18;37,71
Nord Ovest;Lombardia;LC;I994;0;3
Isole;Sardegna;CA;I995;0;0
Nord Ovest;Lombardia;LC;I996;1;6
Nord Ovest;Lombardia;BG;I997;10,67;57,91
Nord Ovest;Lombardia;MI;I998;24,5;114,61
Nord Ovest;Lombardia;BS;L002;5;21,02
Nord Ovest;Lombardia;VA;L003;13;59,01
Sud;Campania;AV;L004;1,2;5,7
Isole;Sardegna;NU;L006;1;3
Nord Ovest;Piemonte;NO;L007;2;19,5
Sud;Puglia;LE;L008;4;9,44
Centro;Lazio;FR;L009;4;4,5
Sud;Puglia;LE;L010;0;2
Sud;Puglia;LE;L011;5,5;68,89
Nord Ovest;Piemonte;TO;L013;29,5;38,75
Nord Est;Veneto;TV;L014;16,8;97,75
Nord Ovest;Lombardia;MN;L015;2;17,1
Isole;Sicilia;CL;L016;5;3
Centro;Lazio;VT;L017;21,83;55
Nord Est;Friuli- Venezia Giulia;UD;L018;8;6
Centro;Toscana;LI;L019;11,5;26
Nord Ovest;Lombardia;MN;L020;19,17;207,93
Nord Ovest;Lombardia;LC;L022;3,34;8,34
Isole;Sardegna;OR;L023;0;3
Nord Ovest;Liguria;IM;L024;95,91;106,67
Sud;Abruzzo;AQ;L025;35,56;47,25
Nord Est;Veneto;RO;L026;3,5;56,88
Nord Ovest;Piemonte;AL;L027;5;18
Nord Est;Veneto;BL;L030;4,22;3,5
Nord Ovest;Lombardia;VA;L032;8;48,59
Nord Est;Emilia-Romagna;RN;L034;2;6
Nord Ovest;Lombardia;SO;L035;18,32;18,3
Isole;Sardegna;NU;L036;0,5;0
Nord Ovest;Lombardia;BG;L037;4,22;15
