Area;Regione;Provincia;2023_CodCom;NTN_2023_Depositi_Pert;NTN_2023_Box
Sud;Calabria;CS;H881;0;0
Sud;Puglia;TA;H882;14,5;49,78
Nord Ovest;Lombardia;MN;H883;8,33;136,41
Nord Ovest;Lombardia;MI;H884;18,67;106,14
Nord Ovest;Lombardia;PV;H885;2;7
Nord Est;Emilia-Romagna;PC;H887;10;57,84
Sud;Basilicata;MT;H888;0;0
Sud;Calabria;RC;H889;3;1
Nord Ovest;Piemonte;TO;H890;2,5;17,5
Nord Est;Friuli- Venezia Giulia;PN;H891;12,5;15,5
Sud;Campania;NA;H892;55;88,06
Nord Est;Veneto;PD;H893;2;99,06
Sud;Campania;BN;H894;11;48,33
Nord Est;Friuli- Venezia Giulia;UD;H895;14,1;60,17
Nord Est;Emilia-Romagna;BO;H896;18,9;152,4
Nord Est;Veneto;PD;H897;4;37
Sud;Campania;BN;H898;2;3
Nord Ovest;Piemonte;AT;H899;0;1
Nord Ovest;Piemonte;TO;H900;2,5;9
Centro;Toscana;AR;H901;45,04;71,78
Sud;Calabria;RC;H903;0;2
Nord Est;Friuli- Venezia Giulia;UD;H906;15;49,61
Sud;Campania;SA;H907;5,22;7,22
Nord Ovest;Lombardia;BG;H910;15,06;38,43
Nord Ovest;Lombardia;MN;H912;0;6
Centro;Lazio;VT;H913;4,5;6
Isole;Sicilia;AG;H914;8,49;5
Nord Est;Veneto;VR;H916;6;25,2
Centro;Lazio;FR;H917;0;1
Nord Ovest;Lombardia;CR;H918;1;12
Sud;Calabria;CS;H919;17,73;21
Sud;Molise;CB;H920;2;1
Nord Est;Emilia-Romagna;RN;H921;9;39,16
Isole;Sicilia;CT;H922;15,33;139,36
Sud;Abruzzo;CH;H923;1;0
Nord Est;Veneto;VR;H924;41,22;244,53
Sud;Puglia;FG;H926;34,63;111,21
Sud;Molise;CB;H928;2;0
Sud;Molise;CB;H929;1;3,63
Nord Ovest;Lombardia;MI;H930;186,54;437,06
Sud;Campania;NA;H931;14,42;11,5
Isole;Sicilia;PA;H933;3;2,5
Centro;Umbria;PG;H935;25,67;47,58
Nord Ovest;Piemonte;TO;H936;1;34
Centro;Toscana;FI;H937;1,7;6,5
Nord Est;Veneto;BL;H938;0;7,75
Sud;Campania;CE;H939;3;0
Isole;Sicilia;CT;H940;12;77,34
Sud;Calabria;VV;H941;1;0
Centro;Lazio;RM;H942;3;3
Sud;Campania;SA;H943;3;4
Nord Est;Veneto;VR;H944;6,5;49,5
Nord Est;Emilia-Romagna;BO;H945;129;428,36
Nord Est;Emilia-Romagna;RN;H949;6,5;13
Nord Est;Friuli- Venezia Giulia;UD;H951;1;4
Sud;Campania;BN;H953;0,33;0
Sud;Campania;BN;H955;4,5;0
Nord Ovest;Liguria;IM;H957;16;23
Centro;Marche;PS;H958;5;9
Sud;Calabria;RC;H959;1;2
Sud;Calabria;CS;H961;1;0
Sud;Calabria;CS;H962;2;5
Sud;Campania;BN;H967;1,66;0
Centro;Lazio;VT;H969;1;8
Sud;Calabria;RC;H970;0;0
Sud;Calabria;CS;H971;6;2,88
Sud;Campania;BN;H973;0;0
Isole;Sardegna;CA;H974;3,83;8
Sud;Campania;AV;H975;0;11
Sud;Calabria;CZ;H976;1;0
Sud;Campania;SA;H977;5;10
Sud;Campania;CE;H978;5,54;67,48
Centro;Marche;AN;H979;1;13
Sud;Calabria;CS;H981;5;4
Isole;Sicilia;ME;H982;1;0
Sud;Campania;BN;H984;2;0
Sud;Puglia;FG;H985;15,15;58,88
Sud;Puglia;FG;H986;0;2
Nord Ovest;Piemonte;AT;H987;0;2,5
Sud;Molise;CB;H990;4;5,75
Sud;Abruzzo;CH;H991;0,5;5
Sud;Calabria;CS;H992;3;0
Sud;Basilicata;PZ;H994;0;1
Nord Est;Veneto;RO;H996;3;20,13
Nord Ovest;Piemonte;TO;H997;1;7
Nord Est;Friuli- Venezia Giulia;PN;H999;0;2,13
Sud;Campania;BN;I002;5,5;4,1
Nord Est;Veneto;VR;I003;52,53;229,43
Nord Ovest;Lombardia;MN;I005;2;12,83
Nord Ovest;Lombardia;CR;I007;0;2
Nord Est;Veneto;PD;I008;15,11;78,83
Nord Est;Emilia-Romagna;RE;I011;13,5;120,27
Nord Ovest;Lombardia;LO;I012;6,5;57,5
Nord Ovest;Lombardia;PV;I014;11,44;114,46
Sud;Campania;AV;I016;11,33;3,5
Nord Ovest;Piemonte;AT;I017;1;3
Sud;Puglia;TA;I018;2;7
Sud;Campania;SA;I019;8,8;16
Sud;Molise;CB;I023;2;21,44
Nord Ovest;Piemonte;TO;I024;19;116,28
Nord Ovest;Piemonte;NO;I025;2;11
Sud;Calabria;KR;I026;1;2
Nord Est;Emilia-Romagna;FO;I027;17,01;127,77
Isole;Sicilia;PA;I028;4,84;0
Sud;Basilicata;MT;I029;2;0
Nord Ovest;Piemonte;TO;I030;97,5;190,56
Sud;Campania;SA;I031;4;3,04
Sud;Campania;SA;I032;4;0
Sud;Campania;AV;I034;10;4
Isole;Sicilia;CT;I035;4;3
Nord Ovest;Piemonte;CN;I037;8;14
Nord Est;Veneto;VE;I040;16,27;293,17
Sud;Puglia;BR;I045;1;13,5
Centro;Toscana;PI;I046;48,6;155,48
Nord Ovest;Lombardia;PV;I048;16,5;48,91
Sud;Campania;BN;I049;2;1
Nord Ovest;Lombardia;CO;I051;0;0
Nord Ovest;Piemonte;NO;I052;2;9,17
Sud;Puglia;BA;I053;9,33;49
Sud;Puglia;FG;I054;16,69;59,59
Sud;Campania;CE;I056;19;155,91
Sud;Calabria;KR;I057;0;0
Sud;Calabria;VV;I058;0,22;1
Sud;Puglia;LE;I059;6,68;16,18
Sud;Calabria;CS;I060;10;4
Sud;Campania;AV;I061;1;0,78
Sud;Campania;BN;I062;6;4
Nord Est;Veneto;BL;I063;1,38;5
Sud;Puglia;BR;I066;3;9,84
Centro;Marche;AN;I071;5,75;1
Sud;Puglia;FG;I072;6,75;16,19
Sud;Campania;NA;I073;5;12,67
Nord Ovest;Piemonte;AT;I076;0;3,75
Nord Ovest;Lombardia;BG;I079;22,81;33,76
Isole;Sicilia;ME;I084;3;0
Isole;Sicilia;ME;I086;4,25;2
Nord Est;Veneto;BL;I088;5,14;8,62
Sud;Campania;SA;I089;0;3
Nord Ovest;Piemonte;TO;I090;1,99;10,66
Nord Est;Friuli- Venezia Giulia;UD;I092;4;21
Sud;Calabria;CZ;I093;8;2
Sud;Calabria;CZ;I095;1;0
Sud;Molise;IS;I096;0;0,5
Isole;Sicilia;CT;I098;3,2;52
Sud;Calabria;RC;I102;3;0
Nord Est;Veneto;TV;I103;7;33,17
Nord Est;Veneto;VR;I105;8;17,16
Nord Est;Veneto;PD;I107;0;29
Sud;Calabria;CS;I108;0;0
Nord Est;Veneto;VR;I109;48,37;114,29
Nord Est;Emilia-Romagna;BO;I110;31,08;193,85
Sud;Campania;CE;I113;0;0
Sud;Calabria;CS;I114;0;0
Sud;Puglia;LE;I115;2;8,14
Nord Ovest;Piemonte;NO;I116;6;20
Nord Est;Veneto;VI;I117;3,5;7
Isole;Sardegna;CA;I118;0;3
Sud;Puglia;BR;I119;3;23,17
Nord Est;Veneto;PD;I120;1;25,4
Sud;Abruzzo;AQ;I121;0;0
Sud;Molise;CB;I122;1;0
Nord Est;Emilia-Romagna;RE;I123;8;73,92
Nord Est;Veneto;TV;I124;6,03;19
Centro;Lazio;RM;I125;6,25;11
Nord Ovest;Piemonte;TO;I126;0;0
Nord Est;Emilia-Romagna;MO;I128;3;28,5
Sud;Campania;AV;I129;4;4
Sud;Campania;CE;I130;0;1
Sud;Campania;CE;I131;12,8;81,01
Sud;Calabria;RC;I132;1;0
Nord Est;Emilia-Romagna;MO;I133;24;108,78
Centro;Toscana;SI;I135;4;11,66
Nord Est;Friuli- Venezia Giulia;PN;I136;11,83;48,65
Nord Ovest;Piemonte;TO;I137;5;27,5
Nord Ovest;Liguria;IM;I138;424,45;538,03
Sud;Calabria;RC;I139;0;1
Nord Ovest;Lombardia;LO;I140;2,25;47,83
Centro;Toscana;LU;I142;1,33;3,33
Sud;Campania;SA;I143;1;4,25
Nord Ovest;Piemonte;AL;I144;10;24,51
Sud;Campania;BN;I145;4;6
Isole;Sicilia;ME;I147;2;0
Sud;Abruzzo;CH;I148;18,5;191,13
Nord Ovest;Piemonte;AL;I150;1;2
Sud;Campania;NA;I151;13;22,42
Nord Ovest;Piemonte;TO;I152;6;26,5
Nord Est;Emilia-Romagna;PR;I153;9;38,48
Nord Ovest;Piemonte;TO;I154;20;42
Centro;Toscana;AR;I155;31,5;75,52
Centro;Marche;MC;I156;33,2;62,84
Sud;Basilicata;PZ;I157;4;1
Sud;Puglia;FG;I158;53,21;230,2
Nord Ovest;Lombardia;CO;I162;33;29,66
Sud;Campania;AV;I163;6;1
Sud;Calabria;CZ;I164;0;0
Sud;Calabria;CS;I165;2;2
Isole;Sardegna;CA;I166;1;23
Nord Ovest;Lombardia;BG;I168;6,08;7,5
Isole;Sicilia;CL;I169;6,42;5
Sud;Calabria;CZ;I170;5;3,5
Sud;Calabria;CS;I171;0;0
Sud;Puglia;LE;I172;0;14,5
Isole;Sicilia;PA;I174;2;0
Nord Ovest;Lombardia;PV;I175;10,07;16
Sud;Calabria;RC;I176;0;0
Centro;Toscana;PI;I177;16,17;102,75
Isole;Sicilia;RG;I178;17,55;43,34
Sud;Campania;BN;I179;0;0
Sud;Molise;CB;I181;0;4
Isole;Sardegna;CA;I182;0;0
Sud;Calabria;CS;I183;2;2
Isole;Sicilia;ME;I184;0;1
Isole;Sicilia;AG;I185;1;0
Centro;Toscana;GR;I187;7,17;25
Isole;Sicilia;PA;I188;16,08;12
Sud;Molise;IS;I189;2;2
Nord Ovest;Piemonte;AL;I190;2;1
Nord Est;Emilia-Romagna;BO;I191;13,75;93,61
Sud;Calabria;CS;I192;2;2
Sud;Puglia;FG;I193;4;2
Nord Est;Emilia-Romagna;RA;I196;0;9,95
Sud;Campania;BN;I197;22,83;9,13
Sud;Calabria;RC;I198;0;0
Isole;Sicilia;ME;I199;21,2;33,5
Nord Est;Emilia-Romagna;RN;I201;3;3,6
Isole;Sicilia;CT;I202;9,65;55,95
Nord Ovest;Lombardia;PV;I203;0;9
Isole;Sardegna;OR;I205;1;5
Nord Est;Veneto;BL;I206;10,61;40,84
Nord Est;Veneto;PD;I207;3;29
Sud;Campania;NA;I208;6,11;24,08
Nord Ovest;Piemonte;CN;I210;1;9
Nord Ovest;Lombardia;PV;I213;2;15
Sud;Calabria;RC;I214;0;0
Isole;Sicilia;ME;I215;4,33;18,5
Isole;Sicilia;CT;I216;12,5;6
Centro;Toscana;PI;I217;7;10
Sud;Campania;AV;I219;1,15;2,3
Isole;Sicilia;ME;I220;8;6,44
Nord Est;Veneto;TV;I221;23,5;86,66
Isole;Sicilia;AG;I224;13,74;22,5
Nord Ovest;Liguria;GE;I225;48,98;153,92
Nord Ovest;Lombardia;PV;I230;2,4;2,2
Centro;Toscana;PI;I232;25,51;90,89
Sud;Campania;CE;I233;11,25;66,44
Sud;Campania;CE;I234;43;182,99
Nord Ovest;Lombardia;PV;I236;8;64,5
Nord Ovest;Lombardia;PV;I237;2;12,5
Sud;Molise;IS;I238;3;1
Isole;Sicilia;CT;I240;16,5;15,99
Nord Est;Veneto;VE;I242;24,09;154,96
Nord Ovest;Lombardia;LC;I243;1;12
Sud;Abruzzo;CH;I244;1;14
Sud;Campania;CE;I247;1;4
Nord Est;Friuli- Venezia Giulia;UD;I248;4;17
Nord Ovest;Piemonte;VB;I249;15,17;46,17
Centro;Marche;AN;I251;2,33;18,94
Sud;Campania;SA;I253;7;15
Isole;Sicilia;ME;I254;2,27;1
Centro;Lazio;RM;I255;75,12;265,7
Centro;Lazio;FR;I256;0;0
Nord Ovest;Piemonte;TO;I258;6;45,5
Nord Est;Veneto;VR;I259;42;138,56
Sud;Campania;SA;I260;3;1
Sud;Campania;CE;I261;6;37
Sud;Campania;NA;I262;17,05;35,2
Centro;Umbria;PG;I263;0,5;0
Sud;Campania;AV;I264;7;1
Centro;Lazio;FR;I265;0;1
Sud;Calabria;CZ;I266;5,33;0
Isole;Sardegna;CA;I271;0;0
Sud;Campania;CE;I273;0;0
Nord Ovest;Lombardia;LO;I274;24;164,25
Nord Est;Veneto;PD;I275;7,5;60,15
Nord Ovest;Lombardia;PV;I276;0;13,5
Sud;Campania;BN;I277;3;2
Sud;Campania;SA;I278;1,5;1
Sud;Campania;AV;I279;3;2
Sud;Campania;AV;I280;1;0,75
Sud;Campania;AV;I281;10;13,67
Sud;Molise;IS;I282;1;0
Isole;Sicilia;ME;I283;2;0
Centro;Lazio;RM;I284;10,5;13
Centro;Marche;MC;I286;8,5;1
Centro;Marche;PS;I287;5;7
Sud;Basilicata;PZ;I288;5,67;0
Sud;Molise;CB;I289;0;0
Isole;Sicilia;AG;I290;1;1
Isole;Sicilia;TP;I291;7;10,67
Nord Est;Veneto;VR;I292;5,54;3,67
Sud;Campania;NA;I293;8,65;61,25
Isole;Sardegna;CA;I294;6,5;18,34
Nord Ovest;Piemonte;TO;I296;12;43
Isole;Sardegna;OR;I298;0;0
Sud;Campania;NA;I300;17,77;9,97
Sud;Campania;AV;I301;0;0
Centro;Lazio;FR;I302;5;3
Nord Est;Emilia-Romagna;RN;I304;16,66;141,8
Sud;Basilicata;PZ;I305;6,22;7
Sud;Campania;CE;I306;26,05;66
Sud;Campania;SA;I307;2;4
Sud;Calabria;KR;I308;5;2,11
Sud;Calabria;CS;I309;3;3
Nord Est;Emilia-Romagna;FO;I310;3;15,68
Isole;Sicilia;ME;I311;10;22,67
Isole;Sardegna;SS;I312;9;76,75
Isole;Sicilia;CT;I314;25,5;20,67
Centro;Marche;AP;I315;0;0,17
Nord Ovest;Piemonte;CN;I316;8,07;23
Sud;Campania;SA;I317;6;7
Sud;Abruzzo;TE;I318;7;27,39
Nord Est;Veneto;PD;I319;0;20,8
Sud;Molise;CB;I320;1,5;2
Centro;Lazio;FR;I321;6,62;6,5
Sud;Calabria;CZ;I322;1;0
Centro;Marche;AP;I324;8,25;54
Sud;Abruzzo;AQ;I326;1;10
Nord Ovest;Piemonte;TO;I327;16,5;98,91
Isole;Sicilia;ME;I328;2,84;5,02
Isole;Sardegna;NU;I329;15;88,5
Sud;Puglia;BA;I330;48,17;96,85
Sud;Abruzzo;PE;I332;0;0
Sud;Calabria;RC;I333;1;1
Sud;Abruzzo;CH;I335;2;2
Sud;Abruzzo;AQ;I336;0;1
Nord Ovest;Piemonte;VC;I337;20;76,67
Centro;Lazio;LT;I339;9,5;3,76
Sud;Calabria;RC;I341;0;0
Nord Est;Emilia-Romagna;RE;I342;36,41;135,67
Centro;Marche;PS;I344;1;3,67
Nord Ovest;Liguria;GE;I346;21;18,5
Nord Est;Veneto;BL;I347;7,5;11,5
Sud;Abruzzo;TE;I348;7;14,33
Sud;Calabria;VV;I350;1,5;0
Centro;Lazio;FR;I351;4;1
Centro;Lazio;RM;I352;9,67;5,89
Nord Est;Veneto;VI;I353;2;38,56
Isole;Sicilia;AG;I356;10;4
Sud;Campania;AV;I357;1,25;2
Sud;Calabria;CS;I359;0;2
Sud;Abruzzo;AQ;I360;1;0
Nord Ovest;Lombardia;MI;I361;17,33;61,17
Nord Ovest;Lombardia;LO;I362;3;9
Nord Ovest;Liguria;SP;I363;41,72;70,82
Centro;Lazio;FR;I364;1;1
Nord Ovest;Liguria;IM;I365;21;48,94
Nord Ovest;Piemonte;CN;I367;7,33;19,83
Nord Ovest;Liguria;GE;I368;5,21;17,3
Isole;Sicilia;ME;I370;4,25;4
Sud;Calabria;RC;I371;0;0
Nord Ovest;Piemonte;CN;I372;2;8
Nord Est;Veneto;VE;I373;8,28;92,47
Isole;Sardegna;OR;I374;4;2
Nord Est;Veneto;PD;I375;0;13
Sud;Abruzzo;PE;I376;5,5;5
Sud;Campania;SA;I377;10,2;29,5
Centro;Umbria;TR;I381;5;7,5
Nord Est;Veneto;TV;I382;17,75;114,75
Isole;Sardegna;OR;I384;0;2
Sud;Calabria;CS;I388;2;5
Sud;Abruzzo;AQ;I389;4;1
Centro;Toscana;LI;I390;27,23;90,09
Sud;Campania;NA;I391;10,9;44,5
Nord Est;Veneto;BL;I392;18,43;54,58
Sud;Calabria;CZ;I393;1;1
Sud;Abruzzo;CH;I394;4;41
Sud;Puglia;BR;I396;18,26;40,2
Centro;Lazio;RM;I400;6,67;11
Nord Est;Veneto;VI;I401;4,66;26
Isole;Sardegna;CA;I402;1;0
Nord Est;Friuli- Venezia Giulia;PN;I403;37,19;126,45
Nord Est;Friuli- Venezia Giulia;UD;I405;3;9
Isole;Sicilia;TP;I407;5,03;23,55
Centro;Lazio;FR;I408;0;1
Nord Ovest;Lombardia;MI;I409;38,5;129,03
Sud;Campania;SA;I410;3;1
Nord Ovest;Lombardia;BS;I412;7,17;49,89
Nord Est;Veneto;VR;I414;5,13;41,28
Nord Ovest;Lombardia;MI;I415;6;51,91
Nord Ovest;Lombardia;PV;I416;2;3
Nord Est;Veneto;TV;I417;7,17;46
Nord Est;Veneto;PD;I418;7,25;98,17
Isole;Sicilia;ME;I420;4;5
Nord Est;Friuli- Venezia Giulia;UD;I421;17,44;30,14
Sud;Campania;SA;I422;11,78;5,94
Sud;Calabria;CS;I423;4,05;1
Centro;Lazio;RM;I424;0;0
Nord Est;Veneto;VI;I425;3,69;26,4
Sud;Basilicata;PZ;I426;0,32;2
Isole;Sardegna;CA;I428;0;0
Nord Ovest;Piemonte;AL;I429;0;1
Nord Est;Veneto;VI;I430;3,74;50,25
Nord Ovest;Piemonte;AL;I432;0;8
Nord Ovest;Lombardia;BS;I433;19,31;101,63
Nord Est;Emilia-Romagna;PC;I434;1;20,5
Nord Est;Veneto;TV;I435;2;11,45
Centro;Marche;MC;I436;16,19;8,67
Nord Ovest;Lombardia;BG;I437;21,19;130,07
Sud;Campania;SA;I438;33,5;62
Nord Ovest;Lombardia;VA;I441;189,82;499,49
Nord Ovest;Valle d'Aosta;AO;I442;26,91;34
Isole;Sardegna;CA;I443;0;1
Nord Est;Emilia-Romagna;FO;I444;2,33;7
Centro;Toscana;SI;I445;15,13;39,33
Nord Ovest;Lombardia;PV;I447;0;12
Isole;Sardegna;NU;I448;0;1
Nord Ovest;Liguria;SP;I449;41,31;152,08
Sud;Campania;SA;I451;2,5;3
Isole;Sardegna;SS;I452;128,35;688,54
Nord Ovest;Liguria;SV;I453;14,04;18,83
Centro;Toscana;LI;I454;7;9,65
Sud;Campania;BN;I455;2;1
Sud;Basilicata;PZ;I457;5;0
Nord Est;Emilia-Romagna;RN;I460;0;1
Centro;Marche;AN;I461;19;31,5
Nord Est;Emilia-Romagna;MO;I462;169,99;553,05
Sud;Calabria;CZ;I463;6;10
Nord Est;Friuli- Venezia Giulia;UD;I464;1;2,5
Nord Ovest;Piemonte;TO;I465;7;38,32
Nord Ovest;Piemonte;TO;I466;18,66;90,69
Sud;Puglia;TA;I467;8;20,5
Sud;Calabria;KR;I468;6,68;2,67
Sud;Campania;NA;I469;13,33;44,2
Nord Ovest;Piemonte;CN;I470;99,62;222,59
Sud;Campania;AV;I471;25;2
Nord Est;Emilia-Romagna;FO;I472;14;171,86
Nord Est;Emilia-Romagna;MO;I473;20,5;108,99
Nord Ovest;Liguria;GE;I475;22;13,33
Nord Ovest;Lombardia;BS;I476;4;4
Isole;Sicilia;ME;I477;1;1
Nord Est;Friuli- Venezia Giulia;UD;I478;1;1
Nord Ovest;Liguria;SV;I480;236,32;314,39
Sud;Abruzzo;PE;I482;5;7,07
Sud;Campania;SA;I483;32,67;130,63
Nord Ovest;Piemonte;CN;I484;0;0
Sud;Calabria;CS;I485;2;2
Sud;Campania;SA;I486;4,92;0
Nord Ovest;Lombardia;PV;I487;2;4,33
Sud;Calabria;CS;I489;83,23;45,09
Nord Ovest;Piemonte;TO;I490;7;41,5
Isole;Sicilia;ME;I492;2;1,83
Sud;Campania;AV;I493;2;0
Sud;Calabria;KR;I494;0;0
Nord Est;Emilia-Romagna;RE;I496;79,52;296,75
Nord Ovest;Lombardia;CR;I497;2;9
Nord Ovest;Lombardia;CR;I498;0;3
Centro;Lazio;RI;I499;9;8
Sud;Abruzzo;AQ;I501;6,5;7
Isole;Sardegna;OR;I503;1;3
Centro;Toscana;GR;I504;37,83;21,38
Nord Ovest;Lombardia;BG;I506;19,49;129,6
Sud;Molise;IS;I507;0;0
Centro;Toscana;GR;I510;2;51
Nord Ovest;Piemonte;TO;I511;4;9
Nord Ovest;Piemonte;CN;I512;8,5;15
Sud;Abruzzo;CH;I520;5;16
Centro;Umbria;PG;I522;8;10
Centro;Umbria;PG;I523;8;0
Sud;Abruzzo;CH;I526;4,13;5
Nord Est;Veneto;VI;I527;1;25
Nord Ovest;Lombardia;CO;I529;8,42;3,5
Nord Ovest;Lombardia;BG;I530;5,32;57,83
Nord Est;Veneto;VI;I531;56,7;467,51
Nord Ovest;Lombardia;MN;I532;3;10
Isole;Sicilia;AG;I533;46,95;33,08
Isole;Sicilia;PA;I534;2;1
Isole;Sicilia;RG;I535;36,82;50,56
Sud;Calabria;RC;I536;1;1
Sud;Calabria;RC;I537;4,2;1
Isole;Sicilia;PA;I538;0;0
Nord Ovest;Piemonte;TO;I539;6;21
Sud;Campania;NA;I540;10;71,33
Isole;Sicilia;PA;I541;2,15;0
Sud;Abruzzo;AQ;I543;1;1
Nord Ovest;Piemonte;VC;I544;3;1
Nord Ovest;Piemonte;VC;I545;4;25
Sud;Abruzzo;AQ;I546;2;13,38
Isole;Sicilia;CT;I548;7;25,64
Sud;Puglia;LE;I549;2;1
Nord Est;Veneto;VE;I551;21,66;214,98
Sud;Abruzzo;AQ;I553;6;6,67
Nord Ovest;Piemonte;AT;I555;0;2
Nord Ovest;Liguria;IM;I556;3,11;3
Sud;Abruzzo;AQ;I558;3;3,25
Sud;Puglia;LE;I559;2;1
Nord Ovest;Lombardia;LO;I561;1;18
Nord Est;Friuli- Venezia Giulia;UD;I562;4,5;14
Nord Est;Veneto;BL;I563;19;130,73
Isole;Sardegna;OR;I564;0;1
Isole;Sardegna;SS;I565;2;1
Nord Ovest;Lombardia;MI;I566;46,75;150
Nord Ovest;Lombardia;BG;I567;10,17;15,92
Centro;Marche;MC;I569;2;1
Isole;Sardegna;CA;I570;0;0
Centro;Toscana;GR;I571;9,5;22,83
Centro;Lazio;RM;I573;22,83;17,33
Nord Ovest;Lombardia;MI;I577;336,09;967,1
Nord Est;Veneto;TV;I578;3;9
Isole;Sardegna;CA;I580;41,96;169,77
Centro;Lazio;RI;I581;3;4
Isole;Sardegna;CA;I582;1;0
Centro;Umbria;PG;I585;2;7,5
Nord Ovest;Lombardia;BS;I588;1;3
Sud;Calabria;CZ;I589;2;0
Sud;Calabria;CZ;I590;7,5;1
Nord Est;Veneto;BL;I592;2,02;7,78
Nord Est;Veneto;VR;I594;6,5;2
Nord Est;Veneto;PD;I595;6;230,28
Nord Ovest;Lombardia;BG;I597;4,5;44,67
Isole;Sardegna;SS;I598;0;0
Nord Ovest;Lombardia;PV;I599;0;0
Sud;Calabria;RC;I600;0;1
Centro;Toscana;GR;I601;11;2
Nord Ovest;Lombardia;MI;I602;100,25;263,97
Isole;Sardegna;OR;I605;0,82;0
Sud;Campania;AV;I606;2;4
Nord Ovest;Lombardia;BS;I607;1;10
Centro;Marche;AN;I608;131,47;440,14
Isole;Sardegna;OR;I609;0;0
Sud;Basilicata;PZ;I610;11,58;3,5
Nord Ovest;Lombardia;CO;I611;5,08;34,12
Nord Ovest;Lombardia;LO;I612;3,5;17
Isole;Sardegna;OR;I613;0;0
Isole;Sardegna;SS;I614;4;5,67
Isole;Sardegna;CA;I615;2;15,4
Sud;Molise;CB;I618;4;2,5
Nord Est;Friuli- Venezia Giulia;PN;I621;3;12
Centro;Toscana;LU;I622;22,99;62
Isole;Sardegna;CA;I624;3;2
Nord Ovest;Lombardia;MI;I625;186,3;544,92
Nord Est;Veneto;BL;I626;3,5;5
Nord Ovest;Lombardia;CR;I627;4;36
Nord Ovest;Lombardia;BG;I628;68,19;327,41
Nord Ovest;Lombardia;BG;I629;10,58;44,1
Sud;Campania;AV;I630;6;8
Nord Ovest;Lombardia;BS;I631;9;20
Nord Ovest;Lombardia;MN;I632;15,5;57,5
Nord Ovest;Lombardia;BS;I633;32,32;200,55
Centro;Lazio;LT;I634;9;36,5
Nord Est;Veneto;TV;I635;10,45;37,7
Nord Ovest;Lombardia;SO;I636;1;2
Nord Ovest;Piemonte;AT;I637;1,5;0
Sud;Calabria;VV;I639;6,85;11
Nord Ovest;Liguria;GE;I640;26,83;29,5
Sud;Puglia;FG;I641;6;14,91
Sud;Calabria;CS;I642;0;0
Centro;Marche;AN;I643;2,75;12,34
Isole;Sicilia;CL;I644;2,4;10,29
Nord Ovest;Piemonte;AL;I645;0;7,5
Nord Ovest;Piemonte;CN;I646;0;0
Isole;Sardegna;CA;I647;1;0,33
Sud;Campania;SA;I648;2;0
Sud;Abruzzo;PE;I649;5;3
Centro;Marche;MC;I651;2,13;2,86
Sud;Campania;NA;I652;4,87;0
Centro;Marche;AN;I653;6,02;12,47
Centro;Marche;PS;I654;0;0,66
Sud;Calabria;CZ;I655;7;2
Sud;Calabria;RC;I656;1;1
Nord Ovest;Piemonte;AL;I657;10,76;57,93
Nord Ovest;Piemonte;CN;I659;1;3,5
Centro;Toscana;PT;I660;16,7;81,38
Centro;Marche;MC;I661;0,33;6,66
Nord Ovest;Lombardia;MN;I662;2;9
Nord Ovest;Piemonte;VC;I663;9;32,95
Sud;Campania;SA;I666;4;4
Isole;Sardegna;CA;I667;1;0
Isole;Sardegna;NU;I668;0;0
Centro;Lazio;FR;I669;7;2
Sud;Calabria;CZ;I671;12;5
Nord Est;Veneto;BL;I673;11;9,5
Sud;Campania;CE;I676;51,84;113,27
Sud;Campania;SA;I677;0,67;0
Nord Ovest;Piemonte;AT;I678;0;0
Sud;Molise;IS;I679;5,89;0
Centro;Toscana;AR;I681;2,34;1
Sud;Molise;IS;I682;3;5
Nord Ovest;Lombardia;CR;I683;3;21,62
Centro;Toscana;FI;I684;97,6;326,84
Nord Est;Friuli- Venezia Giulia;PN;I686;9;38,74
Nord Ovest;Lombardia;VA;I688;41,85;157,17
Nord Est;Emilia-Romagna;MO;I689;22,5;45,17
Nord Ovest;Lombardia;MI;I690;380,92;839,61
Nord Ovest;Piemonte;TO;I692;32,5;269,55
Nord Ovest;Liguria;GE;I693;98,27;173,75
Isole;Sardegna;CA;I695;21,1;91,8
Nord Ovest;Lombardia;MI;I696;16;98,16
Centro;Lazio;FR;I697;0;0
Nord Ovest;Piemonte;AT;I698;1;3,5
Isole;Sardegna;CA;I699;8;20
Nord Ovest;Lombardia;MI;I700;52,52;199,4
Nord Ovest;Piemonte;TO;I701;2;3,5
Nord Ovest;Piemonte;TO;I702;9,96;5
Nord Ovest;Piemonte;TO;I703;180,7;405,83
Sud;Calabria;CZ;I704;2;2
Isole;Sardegna;CA;I705;0;0
Isole;Sardegna;NU;I706;2;0
Isole;Sardegna;NU;I707;1;1
Nord Ovest;Lombardia;MI;I709;77,58;335,13
Nord Ovest;Piemonte;AL;I711;2;5,5
Centro;Lazio;LT;I712;19,26;14
Centro;Lazio;FR;I716;12,17;5
Isole;Sardegna;OR;I717;0;0
Isole;Sardegna;OR;I718;0;0
Sud;Campania;SA;I720;10,33;21,04
Isole;Sardegna;OR;I721;0;0
Isole;Sicilia;AG;I723;9,83;1
Isole;Sardegna;CA;I724;0;0
Sud;Calabria;RC;I725;7;12
Centro;Toscana;SI;I726;122,27;338,13
Centro;Umbria;PG;I727;1,66;7,56
Centro;Toscana;FI;I728;20;104,34
Isole;Sardegna;NU;I730;0;2
