Area;Regione;Provincia;2022_CodCom;NTN_2022_Depositi_Pert;NTN_2022_Box
Isole;Sicilia;CT;I314;8;22,5
Centro;Marche;AP;I315;0;2
Nord Ovest;Piemonte;CN;I316;10,08;28
Sud;Campania;SA;I317;11;9
Sud;Abruzzo;TE;I318;20,08;38,58
Nord Est;Veneto;PD;I319;2;33,35
Sud;Molise;CB;I320;3,25;4,5
Centro;Lazio;FR;I321;9,5;4,99
Sud;Calabria;CZ;I322;3;0
Centro;Marche;AP;I324;16;56,67
Sud;Abruzzo;AQ;I326;3;3,25
Nord Ovest;Piemonte;TO;I327;14,39;81,3
Isole;Sicilia;ME;I328;0;1
Isole;Sardegna;NU;I329;14;94,75
Sud;Puglia;BA;I330;43,48;123,63
Sud;Abruzzo;PE;I332;0;4
Sud;Calabria;RC;I333;1;1
Sud;Abruzzo;CH;I335;3;3,33
Sud;Abruzzo;AQ;I336;0;2
Nord Ovest;Piemonte;VC;I337;9,44;81,33
Centro;Lazio;LT;I339;9;15,89
Sud;Calabria;RC;I341;1;1
Nord Est;Emilia-Romagna;RE;I342;27,51;147,49
Centro;Marche;PS;I344;2;7
Nord Ovest;Liguria;GE;I346;43,63;31
Nord Est;Veneto;BL;I347;9;9,5
Sud;Abruzzo;TE;I348;3,11;15,5
Sud;Calabria;VV;I350;1,5;0
Centro;Lazio;FR;I351;1;3
Centro;Lazio;RM;I352;14;5,22
Nord Est;Veneto;VI;I353;8;32,28
Isole;Sicilia;AG;I356;6,67;6
Sud;Campania;AV;I357;2;2
Sud;Calabria;CS;I359;0;7
Sud;Abruzzo;AQ;I360;2;1
Nord Ovest;Lombardia;MI;I361;45,55;92,38
Nord Ovest;Lombardia;LO;I362;3;12,61
Nord Ovest;Liguria;SP;I363;48,59;95,12
Centro;Lazio;FR;I364;0;0
Nord Ovest;Liguria;IM;I365;25,6;63,8
Nord Ovest;Piemonte;CN;I367;6,86;29,34
Nord Ovest;Liguria;GE;I368;12;17
Isole;Sicilia;ME;I370;12,59;6
Sud;Calabria;RC;I371;1;0
Nord Ovest;Piemonte;CN;I372;2,39;6
Nord Est;Veneto;VE;I373;13,34;102,42
Isole;Sardegna;OR;I374;1;0
Nord Est;Veneto;PD;I375;0;6
Sud;Abruzzo;PE;I376;3,5;3,67
Sud;Campania;SA;I377;7,45;14,5
Centro;Umbria;TR;I381;16;11,5
Nord Est;Veneto;TV;I382;23,6;116,79
Isole;Sardegna;OR;I384;1;1
Sud;Calabria;CS;I388;3;3
Sud;Abruzzo;AQ;I389;1,5;6
Centro;Toscana;LI;I390;34,15;140,71
Sud;Campania;NA;I391;4,2;70,5
Nord Est;Veneto;BL;I392;33,55;72,27
Sud;Calabria;CZ;I393;1;2
Sud;Abruzzo;CH;I394;17,5;29,78
Sud;Puglia;BR;I396;26,36;42,05
Centro;Lazio;RM;I400;9,25;12,17
Nord Est;Veneto;VI;I401;2;22,42
Isole;Sardegna;CA;I402;1;1
Nord Est;Friuli- Venezia Giulia;PN;I403;45,89;150,13
Nord Est;Friuli- Venezia Giulia;UD;I405;0;4
Isole;Sicilia;TP;I407;4;40,45
Centro;Lazio;FR;I408;2,5;4
Nord Ovest;Lombardia;MI;I409;23,01;116,31
Sud;Campania;SA;I410;1;1
Nord Ovest;Lombardia;BS;I412;8;60,17
Nord Est;Veneto;VR;I414;7;39,17
Nord Ovest;Lombardia;MI;I415;9;67
Nord Ovest;Lombardia;PV;I416;2;2
Nord Est;Veneto;TV;I417;5,17;38
Nord Est;Veneto;PD;I418;8,5;147,37
Isole;Sicilia;ME;I420;4,67;2
Nord Est;Friuli- Venezia Giulia;UD;I421;10,05;53,59
Sud;Campania;SA;I422;15,5;13
Sud;Calabria;CS;I423;3;5,02
Centro;Lazio;RM;I424;0;1
Nord Est;Veneto;VI;I425;3;22,25
Sud;Basilicata;PZ;I426;5;0
Isole;Sardegna;CA;I428;0;2
Nord Ovest;Piemonte;AL;I429;1;6
Nord Est;Veneto;VI;I430;8;75,16
Nord Ovest;Piemonte;AL;I432;3;4
Nord Ovest;Lombardia;BS;I433;7;114,24
Nord Est;Emilia-Romagna;PC;I434;1;18
Nord Est;Veneto;TV;I435;4,04;21,5
Centro;Marche;MC;I436;11,2;13,91
Nord Ovest;Lombardia;BG;I437;31;142,05
Sud;Campania;SA;I438;53,71;96,5
Nord Ovest;Lombardia;VA;I441;208,12;544,42
Nord Ovest;Valle d'Aosta;AO;I442;23;55,67
Isole;Sardegna;CA;I443;2;2
Nord Est;Emilia-Romagna;FO;I444;4,75;16,5
Centro;Toscana;SI;I445;16,14;39,5
Nord Ovest;Lombardia;PV;I447;0;4,5
Isole;Sardegna;NU;I448;0;0
Nord Ovest;Liguria;SP;I449;67,08;184,65
Sud;Campania;SA;I451;7,5;2
Isole;Sardegna;SS;I452;151,97;846,43
Nord Ovest;Liguria;SV;I453;9;15,9
Centro;Toscana;LI;I454;4;6,98
Sud;Campania;BN;I455;0;0
Sud;Basilicata;PZ;I457;0,5;0,5
Nord Est;Emilia-Romagna;RN;I460;0,5;11
Centro;Marche;AN;I461;16,63;37,42
Nord Est;Emilia-Romagna;MO;I462;227,96;540,19
Sud;Calabria;CZ;I463;10,93;6
Nord Est;Friuli- Venezia Giulia;UD;I464;0;1
Nord Ovest;Piemonte;TO;I465;3;19,21
Nord Ovest;Piemonte;TO;I466;31,83;114,76
Sud;Puglia;TA;I467;7;20,33
Sud;Calabria;KR;I468;0;0
Sud;Campania;NA;I469;19,11;49,58
Nord Ovest;Piemonte;CN;I470;146,34;266,16
Sud;Campania;AV;I471;4;0
Nord Est;Emilia-Romagna;FO;I472;20,41;213,54
Nord Est;Emilia-Romagna;MO;I473;34,17;155,22
Nord Ovest;Liguria;GE;I475;21,5;13
Nord Ovest;Lombardia;BS;I476;1,67;3
Isole;Sicilia;ME;I477;8,5;5
Nord Est;Friuli- Venezia Giulia;UD;I478;0;1
Nord Ovest;Liguria;SV;I480;234,86;293,77
Sud;Abruzzo;PE;I482;5;4,61
Sud;Campania;SA;I483;44,09;150,42
Nord Ovest;Piemonte;CN;I484;2;1
Sud;Calabria;CS;I485;0;0
Sud;Campania;SA;I486;17;2
Nord Ovest;Lombardia;PV;I487;0;7,17
Sud;Calabria;CS;I489;69,56;40,5
Nord Ovest;Piemonte;TO;I490;3;25,5
Isole;Sicilia;ME;I492;3,39;2
Sud;Campania;AV;I493;1;1
Sud;Calabria;KR;I494;3;1
Nord Est;Emilia-Romagna;RE;I496;52,5;266,75
Nord Ovest;Lombardia;CR;I497;0;2,28
Nord Ovest;Lombardia;CR;I498;1;4
Centro;Lazio;RI;I499;4,5;11
Sud;Abruzzo;AQ;I501;6,33;3
Isole;Sardegna;OR;I503;0;1
Centro;Toscana;GR;I504;31,5;30
Nord Ovest;Lombardia;BG;I506;20,83;138,52
Sud;Molise;IS;I507;2;0
Centro;Toscana;GR;I510;6;69,25
Nord Ovest;Piemonte;TO;I511;1;6
Nord Ovest;Piemonte;CN;I512;5;14,01
Sud;Abruzzo;CH;I520;2,5;4
Centro;Umbria;PG;I522;3,66;4
Centro;Umbria;PG;I523;2;1
Sud;Abruzzo;CH;I526;4;1
Nord Est;Veneto;VI;I527;2;19
Nord Ovest;Lombardia;CO;I529;2;6,5
Nord Ovest;Lombardia;BG;I530;5,5;25,33
Nord Est;Veneto;VI;I531;48,05;597,54
Nord Ovest;Lombardia;MN;I532;1;6,33
Isole;Sicilia;AG;I533;43,59;31,57
Isole;Sicilia;PA;I534;0;3
Isole;Sicilia;RG;I535;44,67;71,5
Sud;Calabria;RC;I536;0;2
Sud;Calabria;RC;I537;4;5
Isole;Sicilia;PA;I538;8;0
Nord Ovest;Piemonte;TO;I539;1;8,5
Sud;Campania;NA;I540;3;25,33
Isole;Sicilia;PA;I541;1;1
Sud;Abruzzo;AQ;I543;2;0
Nord Ovest;Piemonte;VC;I544;6;12
Nord Ovest;Piemonte;VC;I545;3;31
Sud;Abruzzo;AQ;I546;3;16
Isole;Sicilia;CT;I548;10;27,3
Sud;Puglia;LE;I549;2;12
Nord Est;Veneto;VE;I551;11,5;232,33
Sud;Abruzzo;AQ;I553;10,67;12,5
Nord Ovest;Piemonte;AT;I555;4;7
Nord Ovest;Liguria;IM;I556;2,25;1
Sud;Abruzzo;AQ;I558;2;2
Sud;Puglia;LE;I559;0;2
Nord Ovest;Lombardia;LO;I561;4,44;23,13
Nord Est;Friuli- Venezia Giulia;UD;I562;1;18,25
Nord Est;Veneto;BL;I563;32,5;112,81
Isole;Sardegna;OR;I564;2;1
Isole;Sardegna;SS;I565;1;3
Nord Ovest;Lombardia;MI;I566;108,16;225,49
Nord Ovest;Lombardia;BG;I567;4,1;21,64
Centro;Marche;MC;I569;1,5;3,33
Isole;Sardegna;CA;I570;0;0
Centro;Toscana;GR;I571;7,33;8
Centro;Lazio;RM;I573;15,5;15
Nord Ovest;Lombardia;MI;I577;425,53;824,13
Nord Est;Veneto;TV;I578;5;8,5
Isole;Sardegna;CA;I580;32,5;172,06
Centro;Lazio;RI;I581;0;5
Isole;Sardegna;CA;I582;0;0
Centro;Umbria;PG;I585;6,33;6
Nord Ovest;Lombardia;BS;I588;1;3,76
Sud;Calabria;CZ;I589;3;0
Sud;Calabria;CZ;I590;6,34;3
Nord Est;Veneto;BL;I592;5,3;9,75
Nord Est;Veneto;VR;I594;1;8
Nord Est;Veneto;PD;I595;9;365,39
Nord Ovest;Lombardia;BG;I597;6,5;46,25
Isole;Sardegna;SS;I598;1;0
Nord Ovest;Lombardia;PV;I599;0;0
Sud;Calabria;RC;I600;2;2
Centro;Toscana;GR;I601;13,84;3,83
Nord Ovest;Lombardia;MI;I602;87,95;269,51
Isole;Sardegna;OR;I605;3;0
Sud;Campania;AV;I606;3;2,8
Nord Ovest;Lombardia;BS;I607;2;3,5
Centro;Marche;AN;I608;124,8;446,94
Isole;Sardegna;OR;I609;0;0
Sud;Basilicata;PZ;I610;8,5;1
Nord Ovest;Lombardia;CO;I611;4;24,5
Nord Ovest;Lombardia;LO;I612;2;14
Isole;Sardegna;OR;I613;0;0
Isole;Sardegna;SS;I614;3,33;8
Isole;Sardegna;CA;I615;4;8
Sud;Molise;CB;I618;1;0,86
Nord Est;Friuli- Venezia Giulia;PN;I621;3,5;10,94
Centro;Toscana;LU;I622;24,41;56,17
Isole;Sardegna;CA;I624;6,25;11
Nord Ovest;Lombardia;MI;I625;282,32;676,36
Nord Est;Veneto;BL;I626;7,17;9,84
Nord Ovest;Lombardia;CR;I627;8;58,41
Nord Ovest;Lombardia;BG;I628;78,49;444,65
Nord Ovest;Lombardia;BG;I629;10,5;55,47
Sud;Campania;AV;I630;10,35;10,65
Nord Ovest;Lombardia;BS;I631;7,89;12,67
Nord Ovest;Lombardia;MN;I632;8,25;63,8
Nord Ovest;Lombardia;BS;I633;42,93;275,57
Centro;Lazio;LT;I634;17,85;50,25
Nord Est;Veneto;TV;I635;4,5;36,25
Nord Ovest;Lombardia;SO;I636;3;9
Nord Ovest;Piemonte;AT;I637;2;0
Sud;Calabria;VV;I639;7;7,67
Nord Ovest;Liguria;GE;I640;57,24;31,33
Sud;Puglia;FG;I641;4;11
Sud;Calabria;CS;I642;4,67;0
Centro;Marche;AN;I643;2;17,5
Isole;Sicilia;CL;I644;5,5;9
Nord Ovest;Piemonte;AL;I645;0;0
Nord Ovest;Piemonte;CN;I646;1;0
Isole;Sardegna;CA;I647;0;3
Sud;Campania;SA;I648;0;0
Sud;Abruzzo;PE;I649;1;0
Centro;Marche;MC;I651;2;1
Sud;Campania;NA;I652;0;1
Centro;Marche;AN;I653;8,5;6,89
Centro;Marche;PS;I654;5,33;0
Sud;Calabria;CZ;I655;6,67;1
Sud;Calabria;RC;I656;2;1
Nord Ovest;Piemonte;AL;I657;13;47,8
Nord Ovest;Piemonte;CN;I659;2;6
Centro;Toscana;PT;I660;18,13;106,27
Centro;Marche;MC;I661;0;4,83
Nord Ovest;Lombardia;MN;I662;0;5
Nord Ovest;Piemonte;VC;I663;15,2;32,61
Sud;Campania;SA;I666;7;7
Isole;Sardegna;CA;I667;0;1
Isole;Sardegna;NU;I668;0;0
Centro;Lazio;FR;I669;1;1,5
Sud;Calabria;CZ;I671;8;0
Nord Est;Veneto;BL;I673;7,91;14,08
Sud;Campania;CE;I676;41,17;103,64
Sud;Campania;SA;I677;1;0
Nord Ovest;Piemonte;AT;I678;3;1
Sud;Molise;IS;I679;9;2
Centro;Toscana;AR;I681;3,34;3
Sud;Molise;IS;I682;8;0
Nord Ovest;Lombardia;CR;I683;6;33
Centro;Toscana;FI;I684;123,92;376,77
Nord Est;Friuli- Venezia Giulia;PN;I686;2;63,17
Nord Ovest;Lombardia;VA;I688;45,07;167,84
Nord Est;Emilia-Romagna;MO;I689;13,75;62,42
Nord Ovest;Lombardia;MI;I690;413,35;682,08
Nord Ovest;Piemonte;TO;I692;38,02;138,29
Nord Ovest;Liguria;GE;I693;114,18;307,47
Isole;Sardegna;CA;I695;16;122,99
Nord Ovest;Lombardia;MI;I696;14;97,96
Centro;Lazio;FR;I697;2;1
Nord Ovest;Piemonte;AT;I698;0;1
Isole;Sardegna;CA;I699;6;18
Nord Ovest;Lombardia;MI;I700;56,5;263,01
Nord Ovest;Piemonte;TO;I701;2;5
Nord Ovest;Piemonte;TO;I702;4;9
Nord Ovest;Piemonte;TO;I703;183,99;503,96
Sud;Calabria;CZ;I704;6,33;2
Isole;Sardegna;CA;I705;0;0
Isole;Sardegna;NU;I706;1;1
Isole;Sardegna;NU;I707;1;1
Nord Ovest;Lombardia;MI;I709;98,99;281,8
Nord Ovest;Piemonte;AL;I711;1;0
Centro;Lazio;LT;I712;14,33;13,66
Centro;Lazio;FR;I716;7;1
Isole;Sardegna;OR;I717;0;0
Isole;Sardegna;OR;I718;0;1
Sud;Campania;SA;I720;11,17;21,65
Isole;Sardegna;OR;I721;0;0
Isole;Sicilia;AG;I723;10;3
Isole;Sardegna;CA;I724;0;0
Sud;Calabria;RC;I725;10,34;11
Centro;Toscana;SI;I726;68,1;471,23
Centro;Umbria;PG;I727;7,24;19,5
Centro;Toscana;FI;I728;27,75;140,08
Isole;Sardegna;NU;I730;1;0
Isole;Sardegna;SS;I732;0;0
Isole;Sardegna;CA;I734;3;2
Isole;Sardegna;CA;I735;0;0
Nord Ovest;Piemonte;NO;I736;0;1
Nord Ovest;Piemonte;AL;I738;2,98;9,17
Nord Ovest;Lombardia;PV;I739;0;2
Sud;Abruzzo;TE;I741;49,2;135,44
Isole;Sardegna;OR;I742;0;0
Isole;Sardegna;OR;I743;1;3,25
Sud;Calabria;VV;I744;1;0
Sud;Calabria;CZ;I745;4,5;1
Isole;Sicilia;ME;I747;4;1
Isole;Sardegna;NU;I748;1;2
Isole;Sardegna;OR;I749;0;0
Nord Ovest;Piemonte;CN;I750;3;4
Isole;Sardegna;NU;I751;2,5;6
Isole;Sardegna;CA;I752;15,5;50
Sud;Calabria;RC;I753;2;0
Isole;Sicilia;SR;I754;51,73;540,77
Sud;Campania;AV;I756;1,17;18
Isole;Sardegna;OR;I757;0;0
Centro;Marche;AN;I758;9,77;114,26
Nord Ovest;Lombardia;LC;I759;3,04;23
Nord Ovest;Lombardia;LC;I761;8;29,5
Isole;Sardegna;CA;I765;0;0
Nord Ovest;Piemonte;NO;I767;2;8
Centro;Marche;AP;I774;0,33;0
Nord Est;Veneto;VR;I775;21,38;93,34
Nord Est;Friuli- Venezia Giulia;UD;I777;0;3
Isole;Sardegna;OR;I778;0;0
Nord Est;Emilia-Romagna;FO;I779;3;15,67
Sud;Puglia;LE;I780;6;6,67
Nord Ovest;Piemonte;AT;I781;0;0
Nord Ovest;Lombardia;BS;I782;4,5;64,7
Nord Est;Veneto;VI;I783;2;9
Isole;Sicilia;SR;I785;1;7,67
Nord Ovest;Lombardia;MI;I786;70,25;217,61
Nord Est;Emilia-Romagna;RA;I787;3;41,88
Nord Ovest;Lombardia;CR;I790;1,5;6
Isole;Sardegna;OR;I791;0;0,17
Nord Ovest;Lombardia;VA;I793;12;54,83
Nord Ovest;Lombardia;VA;I794;14;79,84
Nord Ovest;Liguria;IM;I796;13;3
Isole;Sardegna;CA;I797;0;1
Nord Ovest;Piemonte;AL;I798;1;8,75
Nord Est;Veneto;PD;I799;2,67;44,67
Sud;Puglia;LE;I800;4;7,33
Nord Ovest;Lombardia;MN;I801;1;22,7
Nord Est;Emilia-Romagna;MO;I802;28,5;239,48
Nord Est;Emilia-Romagna;PR;I803;4;18
Sud;Abruzzo;AQ;I804;46,2;100,18
Sud;Campania;AV;I805;5,05;31,5
Nord Ovest;Piemonte;AL;I808;1;2
Sud;Campania;BN;I809;5,84;6
Nord Ovest;Lombardia;BG;I812;5;33
Nord Ovest;Lombardia;BG;I813;2,34;20,3
Nord Ovest;Lombardia;LO;I815;7;34,52
Nord Ovest;Piemonte;CN;I817;0;2
Nord Ovest;Lombardia;VA;I819;59,37;221,06
Sud;Campania;NA;I820;17,5;34,5
Nord Est;Veneto;VR;I821;20,5;133,16
Nord Ovest;Piemonte;CN;I822;25;59,25
Nord Ovest;Piemonte;CN;I823;3;9,5
Isole;Sicilia;CL;I824;7,6;13,67
Nord Ovest;Lombardia;PV;I825;1;8
Nord Est;Veneto;VR;I826;41,25;206,47
Nord Ovest;Lombardia;CR;I827;4;58,5
Nord Ovest;Lombardia;SO;I828;16,17;17,83
Nord Ovest;Lombardia;SO;I829;145,9;275,6
Nord Ovest;Lombardia;BG;I830;2;36,17
Nord Ovest;Lombardia;BS;I831;10,63;14,5
Centro;Lazio;LT;I832;15;9
Centro;Lazio;FR;I838;26;31,72
Nord Est;Emilia-Romagna;PR;I840;5;39,75
Centro;Toscana;GR;I841;23,54;12
Sud;Campania;AV;I843;0;3,67
Sud;Calabria;CZ;I844;1,8;2
Nord Ovest;Piemonte;BI;I847;5,5;8,35
Nord Ovest;Lombardia;LO;I848;9;61
Nord Ovest;Lombardia;CR;I849;10,07;92,38
Nord Est;Veneto;VR;I850;2;14
Isole;Sardegna;NU;I851;1;0,95
Nord Ovest;Liguria;GE;I852;16,03;28
Sud;Calabria;VV;I853;0;0
Sud;Calabria;VV;I854;1;1
Centro;Lazio;VT;I855;41,33;46,66
Nord Ovest;Lombardia;CO;I856;7;5,5
Nord Ovest;Piemonte;NO;I857;0;2,72
Nord Ovest;Lombardia;BG;I858;18,16;86,47
Nord Ovest;Lombardia;CO;I860;3,01;10,17
Isole;Sardegna;OR;I861;1;0
Sud;Campania;NA;I862;17,08;35,67
Isole;Sardegna;SS;I863;15,5;33,09
Isole;Sicilia;SR;I864;7;30,33
Nord Ovest;Lombardia;CR;I865;1,5;26,17
Nord Est;Veneto;BL;I866;7;11,38
Nord Est;Veneto;VI;I867;2;19
Nord Ovest;Piemonte;BI;I868;2;8
Nord Ovest;Lombardia;BG;I869;6,5;63,17
Sud;Calabria;CZ;I872;21,6;18,75
Nord Ovest;Lombardia;BG;I873;5,34;47,39
Sud;Calabria;CZ;I874;2;1
Sud;Calabria;CZ;I875;2;0
Nord Est;Veneto;BL;I876;0;2
Centro;Toscana;SI;I877;19;78,33
Nord Ovest;Lombardia;MI;I878;34,67;78,62
Nord Est;Veneto;VI;I879;12;95,28
Nord Ovest;Piemonte;NO;I880;1;12,83
Isole;Sicilia;ME;I881;8;6
Sud;Calabria;VV;I884;0;0
Sud;Campania;CE;I885;5;15,92
Nord Ovest;Piemonte;TO;I886;1,5;2
Sud;Puglia;LE;I887;8;7
Centro;Umbria;PG;I888;15,2;56,04
Isole;Sicilia;EN;I891;3;4
Centro;Lazio;LT;I892;7,92;13,46
Sud;Campania;AV;I893;3,23;12
Nord Ovest;Lombardia;PV;I894;1;8
Sud;Calabria;CS;I895;6;1,25
Sud;Calabria;CS;I896;23,82;11
Nord Ovest;Piemonte;AL;I901;6;9,33
Centro;Lazio;LT;I902;4;3,17
Nord Est;Emilia-Romagna;MO;I903;36;158,69
Nord Est;Friuli- Venezia Giulia;PN;I904;35,54;94,42
Sud;Calabria;VV;I905;0;0
Nord Ovest;Lombardia;CR;I906;2,8;16
Sud;Puglia;BA;I907;13,5;17,5
Nord Est;Veneto;VE;I908;27,61;454,54
Nord Ovest;Lombardia;CR;I909;0;4
Sud;Molise;CB;I910;1;0
Nord Ovest;Piemonte;AL;I911;0;1
Centro;Marche;AP;I912;21,44;61,84
Nord Ovest;Lombardia;CR;I914;14,5;102,61
Nord Ovest;Lombardia;BG;I916;3;21,33
Sud;Basilicata;PZ;I917;2;2
Nord Ovest;Lombardia;BG;I919;13,84;47,05
Centro;Umbria;PG;I921;81,94;252,16
Sud;Abruzzo;PE;I922;33,5;164,06
Sud;Puglia;LE;I923;5,61;4
Nord Ovest;Liguria;SV;I926;45,67;109,25
Nord Est;Veneto;TV;I927;29,33;166,77
Nord Ovest;Lombardia;SO;I928;0;2
Sud;Calabria;CZ;I929;8;10
Sud;Puglia;LE;I930;4;23,5
Centro;Marche;AN;I932;2,31;9
Nord Ovest;Lombardia;CR;I935;1;8,5
Sud;Calabria;RC;I936;0;0
Sud;Calabria;CZ;I937;4,42;7,31
Nord Est;Veneto;PD;I938;5,5;43,71
Nord Ovest;Piemonte;AL;I941;4;12,34
Centro;Toscana;LU;I942;9,75;3
Nord Ovest;Lombardia;CO;I943;2;1
Sud;Calabria;VV;I945;1;0
Nord Ovest;Liguria;SV;I946;23,18;18,67
Nord Ovest;Liguria;SV;I947;6;3
Sud;Puglia;LE;I950;2,75;1,83
Nord Ovest;Lombardia;BG;I951;35,45;227,64
Nord Est;Veneto;RO;I953;7,47;23
Sud;Basilicata;MT;I954;16;8,5
Sud;Calabria;RC;I955;0;1
Sud;Calabria;RC;I956;1;1
Centro;Lazio;RI;I959;5;6
Sud;Campania;SA;I960;0;0
Sud;Puglia;FG;I962;8;13,33
Sud;Puglia;FG;I963;3,5;16
Nord Est;Veneto;VE;I965;8;80,17
Nord Ovest;Lombardia;PV;I968;24;93,63
Nord Ovest;Piemonte;TO;I969;0;0
Nord Ovest;Piemonte;TO;I970;12,5;73,11
Centro;Lazio;FR;I973;1;0
Nord Est;Friuli- Venezia Giulia;UD;I974;1;0
Nord Ovest;Piemonte;VB;I976;18,02;85,62
Nord Ovest;Piemonte;AL;I977;3,25;21,84
Sud;Campania;NA;I978;10;9
Nord Ovest;Piemonte;BI;I980;0;1,5
Centro;Umbria;TR;I981;5,5;12,66
Sud;Calabria;KR;I982;5,34;3
Nord Ovest;Piemonte;VC;I984;7;17,5
Nord Ovest;Piemonte;CN;I985;4;0,95
Nord Ovest;Lombardia;BG;I986;3;10,41
Sud;Campania;AV;I990;3;6
Centro;Toscana;AR;I991;17,95;47,05
Centro;Lazio;RM;I992;38,75;47,5
Sud;Campania;CE;I993;16,51;45,65
Nord Ovest;Lombardia;LC;I994;2;0
Isole;Sardegna;CA;I995;3;0
Nord Ovest;Lombardia;LC;I996;5;4,46
Nord Ovest;Lombardia;BG;I997;3,89;36,89
Nord Ovest;Lombardia;MI;I998;12,8;125,1
Nord Ovest;Lombardia;BS;L002;4,33;33,68
Nord Ovest;Lombardia;VA;L003;6;62,71
Sud;Campania;AV;L004;1;2
Isole;Sardegna;NU;L006;2;1
Nord Ovest;Piemonte;NO;L007;1;15
Sud;Puglia;LE;L008;3;5
Centro;Lazio;FR;L009;5;1
Sud;Puglia;LE;L010;0;1
Sud;Puglia;LE;L011;7;74,25
Nord Ovest;Piemonte;TO;L013;33;36
Nord Est;Veneto;TV;L014;14,8;117,22
Nord Ovest;Lombardia;MN;L015;1;15,5
Isole;Sicilia;CL;L016;4;3
Centro;Lazio;VT;L017;18;48,5
Nord Est;Friuli- Venezia Giulia;UD;L018;3,5;4,5
Centro;Toscana;LI;L019;27,28;32
Nord Ovest;Lombardia;MN;L020;21,78;204,83
Nord Ovest;Lombardia;LC;L022;2;10
Isole;Sardegna;OR;L023;0;0
Nord Ovest;Liguria;IM;L024;73;91
Sud;Abruzzo;AQ;L025;37,29;37,96
Nord Est;Veneto;RO;L026;4;45,29
Nord Ovest;Piemonte;AL;L027;4,16;10,67
Nord Est;Veneto;BL;L030;8,5;10
Nord Ovest;Lombardia;VA;L032;6;39,92
Nord Est;Emilia-Romagna;RN;L034;1;4
Nord Ovest;Lombardia;SO;L035;15;16,5
Isole;Sardegna;NU;L036;0;0
Nord Ovest;Lombardia;BG;L037;0;12
Centro;Toscana;AR;L038;2,5;0,33
Nord Est;Friuli- Venezia Giulia;UD;L039;6;19
Nord Est;Veneto;BL;L040;5;15,22
Isole;Sicilia;ME;L042;17,5;47
Centro;Lazio;RI;L046;4;4
Sud;Abruzzo;CH;L047;1;1
Nord Ovest;Piemonte;CN;L048;9,67;19,67
Sud;Puglia;TA;L049;249,93;459,79
Nord Est;Friuli- Venezia Giulia;UD;L050;9;74,93
Sud;Calabria;CS;L055;2,75;2
Nord Ovest;Lombardia;SO;L056;5;0
Nord Est;Veneto;TV;L058;9,83;24,5
Nord Ovest;Piemonte;AL;L059;1;5
Sud;Campania;AV;L061;0,5;1
Sud;Campania;AV;L062;1,5;4
Sud;Calabria;RC;L063;12,83;16,34
Sud;Puglia;LE;L064;3;8,67
Nord Est;Friuli- Venezia Giulia;UD;L065;44,34;202,02
Nord Ovest;Piemonte;TO;L066;2;2
Sud;Molise;CB;L069;1;1
Sud;Calabria;CZ;L070;12,8;5
Nord Ovest;Lombardia;CO;L071;26,88;41,88
Nord Ovest;Lombardia;BG;L073;3,5;25,08
Sud;Puglia;LE;L074;4,67;20,83
Nord Ovest;Piemonte;BI;L075;2;4
Centro;Marche;PS;L078;0;3
Centro;Marche;PS;L081;8;100,48
Sud;Basilicata;PZ;L082;0;0
Sud;Campania;CE;L083;10;17,67
Nord Ovest;Lombardia;SO;L084;34,93;36,67
Nord Est;Veneto;VE;L085;1,5;11
Sud;Campania;BN;L086;7,75;21
Nord Ovest;Lombardia;BG;L087;8,12;39,92
Isole;Sardegna;SS;L088;2;3
Isole;Sardegna;SS;L093;12,67;30,5
Nord Ovest;Lombardia;BS;L094;27,82;119,78
Nord Est;Veneto;PD;L100;6,33;116,51
Sud;Campania;AV;L102;0;3
Sud;Abruzzo;TE;L103;208,6;237,41
Nord Ovest;Piemonte;NO;L104;0;6
Centro;Lazio;FR;L105;0;0
Sud;Puglia;BA;L109;94,81;124,5
Isole;Sicilia;PA;L112;32,41;36,17
Sud;Molise;CB;L113;40,33;340,05
Nord Ovest;Lombardia;VA;L115;16;48,75
Nord Ovest;Piemonte;BI;L116;1;3
Centro;Umbria;TR;L117;336,61;869,74
Nord Ovest;Lombardia;BG;L118;12;172,41
Centro;Lazio;LT;L120;86,62;180,6
Isole;Sardegna;OR;L122;1;6
Centro;Toscana;AR;L123;21,36;77,16
Sud;Calabria;CS;L124;4;2
Nord Ovest;Lombardia;LO;L125;3;22
Sud;Basilicata;PZ;L126;3;1
Sud;Calabria;RC;L127;3,86;0
Isole;Sicilia;PA;L131;12,05;55,33
Nord Est;Veneto;PD;L132;1;15,5
Sud;Calabria;CS;L134;1;0
Nord Est;Veneto;VR;L136;1;11,8
Centro;Toscana;PI;L138;25,75;31
Nord Ovest;Piemonte;AL;L139;2;7,5
Isole;Sardegna;NU;L140;0;1,67
Sud;Campania;NA;L142;8;6
Nord Ovest;Piemonte;AL;L143;2,5;7,5
Nord Ovest;Liguria;IM;L146;3;1
Centro;Lazio;VT;L150;0;2
Nord Ovest;Liguria;SV;L152;3;2
Isole;Sardegna;NU;L153;0;2
Isole;Sardegna;CA;L154;1,33;2
Sud;Campania;CE;L155;14,5;60,39
Nord Est;Veneto;VI;L156;6,83;105,33
Nord Est;Veneto;VI;L157;32,97;300,75
Isole;Sardegna;SS;L158;0;4
Isole;Sardegna;NU;L160;0;0
