AREA;REGIONE;PROVINCIA;2020_CodCom;NTN_2020_Depositi_Pert;NTN_2020_Box
Nord Est;Veneto;BL;I063;0;1
Sud;Puglia;BR;I066;0;5,14
Centro;Marche;AN;I071;0;3
Sud;Puglia;FG;I072;5;7
Sud;Campania;NA;I073;3;10,84
Nord Ovest;Piemonte;AT;I076;0;5,5
Nord Ovest;Lombardia;BG;I079;8,5;26,29
Isole;Sicilia;ME;I084;5;2
Isole;Sicilia;ME;I086;2;1
Nord Est;Veneto;BL;I088;4,64;9,04
Sud;Campania;SA;I089;0;1
Nord Ovest;Piemonte;TO;I090;1;7,5
Nord Est;Friuli- Venezia Giulia;UD;I092;0;4
Sud;Calabria;CZ;I093;2;1
Sud;Calabria;CZ;I095;4;0
Sud;Molise;IS;I096;1;1
Isole;Sicilia;CT;I098;6;38
Sud;Calabria;RC;I102;0;0
Nord Est;Veneto;TV;I103;1;43
Nord Est;Veneto;VR;I105;4,67;34,83
Nord Est;Veneto;PD;I107;1;14,33
Sud;Calabria;CS;I108;0;0
Nord Est;Veneto;VR;I109;27,79;96,61
Nord Est;Emilia-Romagna;BO;I110;18;169,23
Sud;Campania;CE;I113;0;0
Sud;Calabria;CS;I114;3;1
Sud;Puglia;LE;I115;0;4
Nord Ovest;Piemonte;NO;I116;1;12
Nord Est;Veneto;VI;I117;0;2
Isole;Sardegna;CA;I118;0;2
Sud;Puglia;BR;I119;3,53;22,78
Nord Est;Veneto;PD;I120;1,75;24,75
Sud;Abruzzo;AQ;I121;4;1
Sud;Molise;CB;I122;3,33;0
Nord Est;Emilia-Romagna;RE;I123;3,33;43,5
Nord Est;Veneto;TV;I124;4,1;29,94
Centro;Lazio;RM;I125;8,5;4
Nord Ovest;Piemonte;TO;I126;0;0
Nord Est;Emilia-Romagna;MO;I128;2;25,72
Sud;Campania;AV;I129;4,75;2
Sud;Campania;CE;I130;2,75;0
Sud;Campania;CE;I131;18;88
Sud;Calabria;RC;I132;0;0
Nord Est;Emilia-Romagna;MO;I133;3,13;45,06
Centro;Toscana;SI;I135;1;12,5
Nord Est;Friuli- Venezia Giulia;PN;I136;8;26,37
Nord Ovest;Piemonte;TO;I137;3;28,1
Nord Ovest;Liguria;IM;I138;200,06;396,88
Sud;Calabria;RC;I139;1;0
Nord Ovest;Lombardia;LO;I140;4,5;20,33
Centro;Toscana;LU;I142;1;1
Sud;Campania;SA;I143;0;1
Nord Ovest;Piemonte;AL;I144;2,5;13,5
Sud;Campania;BN;I145;0,12;4,12
Isole;Sicilia;ME;I147;1;1
Sud;Abruzzo;CH;I148;22,11;149,16
Nord Ovest;Piemonte;AL;I150;1;1,5
Sud;Campania;NA;I151;12,33;14
Nord Ovest;Piemonte;TO;I152;2;21
Nord Est;Emilia-Romagna;PR;I153;1;35,17
Nord Ovest;Piemonte;TO;I154;3;22
Centro;Toscana;AR;I155;15,67;49,11
Centro;Marche;MC;I156;20,79;56,63
Sud;Basilicata;PZ;I157;0;0
Sud;Puglia;FG;I158;43,27;178,8
Nord Ovest;Lombardia;CO;I162;7,5;23
Sud;Campania;AV;I163;1;0
Sud;Calabria;CZ;I164;0;0
Sud;Calabria;CS;I165;4;0
Isole;Sardegna;CA;I166;2;8,9
Nord Ovest;Lombardia;BG;I168;7;8,7
Isole;Sicilia;CL;I169;2;5
Sud;Calabria;CZ;I170;2,34;0
Sud;Calabria;CS;I171;0,92;0
Sud;Puglia;LE;I172;0;4
Isole;Sicilia;PA;I174;5;1
Nord Ovest;Lombardia;PV;I175;3;10
Sud;Calabria;RC;I176;0;0
Centro;Toscana;PI;I177;10,75;50,5
Isole;Sicilia;RG;I178;4,06;48,65
Sud;Campania;BN;I179;0,67;0
Sud;Molise;CB;I181;1;4
Isole;Sardegna;CA;I182;0;0
Sud;Calabria;CS;I183;1,75;0,83
Isole;Sicilia;ME;I184;0;1
Isole;Sicilia;AG;I185;1;1
Centro;Toscana;GR;I187;4;16,17
Isole;Sicilia;PA;I188;4,5;8
Sud;Molise;IS;I189;0;2
Nord Ovest;Piemonte;AL;I190;0;0
Nord Est;Emilia-Romagna;BO;I191;14;84,34
Sud;Calabria;CS;I192;2;0
Sud;Puglia;FG;I193;2;3
Nord Est;Emilia-Romagna;RA;I196;0;22
Sud;Campania;BN;I197;5;7
Sud;Calabria;RC;I198;2;0
Isole;Sicilia;ME;I199;12,75;29,71
Nord Est;Emilia-Romagna;RN;I201;1,5;1
Isole;Sicilia;CT;I202;3,83;47,86
Nord Ovest;Lombardia;PV;I203;4;9
Isole;Sardegna;OR;I205;0;8
Nord Est;Veneto;BL;I206;7,5;43
Nord Est;Veneto;PD;I207;2,5;39
Sud;Campania;NA;I208;7,5;16,91
Nord Ovest;Piemonte;CN;I210;6;18
Nord Ovest;Lombardia;PV;I213;1;11,25
Sud;Calabria;RC;I214;0;0
Isole;Sicilia;ME;I215;2;3
Isole;Sicilia;CT;I216;1;2
Centro;Toscana;PI;I217;3,84;5
Sud;Campania;AV;I219;1;1,61
Isole;Sicilia;ME;I220;7;3,5
Nord Est;Veneto;TV;I221;11,5;88,3
Isole;Sicilia;AG;I224;7;14,5
Nord Ovest;Liguria;GE;I225;26,73;113,18
Nord Ovest;Lombardia;PV;I230;2;4,5
Centro;Toscana;PI;I232;17,61;113,56
Sud;Campania;CE;I233;7,5;53,17
Sud;Campania;CE;I234;26,06;155,17
Nord Ovest;Lombardia;PV;I236;1;38,5
Nord Ovest;Lombardia;PV;I237;2;7
Sud;Molise;IS;I238;2;3
Isole;Sicilia;CT;I240;10;12,5
Nord Est;Veneto;VE;I242;20,5;143,21
Nord Ovest;Lombardia;LC;I243;2;11
Sud;Abruzzo;CH;I244;3;10
Sud;Campania;CE;I247;2;1
Nord Est;Friuli- Venezia Giulia;UD;I248;1;8,5
Nord Ovest;Piemonte;VB;I249;7,5;33,5
Centro;Marche;AN;I251;0;13
Sud;Campania;SA;I253;1;3,33
Isole;Sicilia;ME;I254;0;0
Centro;Lazio;RM;I255;43,66;217,69
Centro;Lazio;FR;I256;0;0
Nord Ovest;Piemonte;TO;I258;5;35,67
Nord Est;Veneto;VR;I259;10;88,59
Sud;Campania;SA;I260;1;1
Sud;Campania;CE;I261;5;30
Sud;Campania;NA;I262;13,16;39,7
Centro;Umbria;PG;I263;1;1
Sud;Campania;AV;I264;1;0
Centro;Lazio;FR;I265;1;1
Sud;Calabria;CZ;I266;5,8;0
Isole;Sardegna;CA;I271;0,5;0
Sud;Campania;CE;I273;2;11
Nord Ovest;Lombardia;LO;I274;3,83;114,33
Nord Est;Veneto;PD;I275;4;44,7
Nord Ovest;Lombardia;PV;I276;0;5
Sud;Campania;BN;I277;2;0
Sud;Campania;SA;I278;3;0
Sud;Campania;AV;I279;0,12;2,12
Sud;Campania;AV;I280;2;2
Sud;Campania;AV;I281;6;9,25
Sud;Molise;IS;I282;0;0
Isole;Sicilia;ME;I283;4,58;0
Centro;Lazio;RM;I284;8,5;18
Centro;Marche;MC;I286;4,78;3
Centro;Marche;PS;I287;4,5;7,67
Sud;Basilicata;PZ;I288;0;0
Sud;Molise;CB;I289;2;1
Isole;Sicilia;AG;I290;0;0
Isole;Sicilia;TP;I291;1,5;7,5
Nord Est;Veneto;VR;I292;8,71;10,42
Sud;Campania;NA;I293;9,4;33,06
Isole;Sardegna;CA;I294;6;9
Nord Ovest;Piemonte;TO;I296;9,5;39
Isole;Sardegna;OR;I298;0;0
Sud;Campania;NA;I300;10,34;8,28
Sud;Campania;AV;I301;1;1
Centro;Lazio;FR;I302;1;0
Nord Est;Emilia-Romagna;RN;I304;16,92;117,92
Sud;Basilicata;PZ;I305;13;12,5
Sud;Campania;CE;I306;24,63;67,17
Sud;Campania;SA;I307;0;3
Sud;Calabria;KR;I308;1;0
Sud;Calabria;CS;I309;3;0
Nord Est;Emilia-Romagna;FO;I310;3;22
Isole;Sicilia;ME;I311;7,5;28,33
Isole;Sardegna;SS;I312;6,33;28
Isole;Sicilia;CT;I314;9,83;11
Centro;Marche;AP;I315;0;2
Nord Ovest;Piemonte;CN;I316;5,16;38,5
Sud;Campania;SA;I317;6,33;6,67
Sud;Abruzzo;TE;I318;5;19,33
Nord Est;Veneto;PD;I319;0;13,5
Sud;Molise;CB;I320;3;3
Centro;Lazio;FR;I321;10;3
Sud;Calabria;CZ;I322;3;0
Centro;Marche;AP;I324;6,6;38,5
Sud;Abruzzo;AQ;I326;3;3,5
Nord Ovest;Piemonte;TO;I327;4;65,5
Isole;Sicilia;ME;I328;1;0
Isole;Sardegna;NU;I329;17;66,55
Sud;Puglia;BA;I330;25,67;92,46
Sud;Abruzzo;PE;I332;0;1
Sud;Calabria;RC;I333;0;3
Sud;Abruzzo;CH;I335;3;3
Sud;Abruzzo;AQ;I336;0;0
Nord Ovest;Piemonte;VC;I337;7;55,39
Centro;Lazio;LT;I339;8;3
Sud;Calabria;RC;I341;1;1,5
Nord Est;Emilia-Romagna;RE;I342;11,07;118,3
Centro;Marche;PS;I344;3;2
Nord Ovest;Liguria;GE;I346;18,5;26,71
Nord Est;Veneto;BL;I347;2,7;6
Sud;Abruzzo;TE;I348;1;6
Sud;Calabria;VV;I350;0;0
Centro;Lazio;FR;I351;3;1
Centro;Lazio;RM;I352;11;3
Nord Est;Veneto;VI;I353;4,47;32,17
Isole;Sicilia;AG;I356;3,28;6,5
Sud;Campania;AV;I357;1;1
Sud;Calabria;CS;I359;3;5
Sud;Abruzzo;AQ;I360;1,5;3
Nord Ovest;Lombardia;MI;I361;11;51,17
Nord Ovest;Lombardia;LO;I362;5,13;8
Nord Ovest;Liguria;SP;I363;25,53;65,83
Centro;Lazio;FR;I364;0;1
Nord Ovest;Liguria;IM;I365;9;38,5
Nord Ovest;Piemonte;CN;I367;6;9,58
Nord Ovest;Liguria;GE;I368;1;12
Isole;Sicilia;ME;I370;8,5;2
Sud;Calabria;RC;I371;0;0
Nord Ovest;Piemonte;CN;I372;4;4
Nord Est;Veneto;VE;I373;13,5;87,05
Isole;Sardegna;OR;I374;1;2
Nord Est;Veneto;PD;I375;0,17;6,59
Sud;Abruzzo;PE;I376;0,58;0
Sud;Campania;SA;I377;2,2;14,38
Centro;Umbria;TR;I381;1;5,5
Nord Est;Veneto;TV;I382;19,17;80,3
Isole;Sardegna;OR;I384;2;0
Sud;Calabria;CS;I388;5;0
Sud;Abruzzo;AQ;I389;3;2
Centro;Toscana;LI;I390;19,96;102,55
Sud;Campania;NA;I391;3,25;53,22
Nord Est;Veneto;BL;I392;12,5;33,33
Sud;Calabria;CZ;I393;0;0
Sud;Abruzzo;CH;I394;16;17
Sud;Puglia;BR;I396;17;34,83
Centro;Lazio;RM;I400;5;2
Nord Est;Veneto;VI;I401;4;33,13
Isole;Sardegna;CA;I402;3;0
Nord Est;Friuli- Venezia Giulia;PN;I403;17,04;103,01
Nord Est;Friuli- Venezia Giulia;UD;I405;2;13,33
Isole;Sicilia;TP;I407;16;13,58
Centro;Lazio;FR;I408;0;0
Nord Ovest;Lombardia;MI;I409;14,5;94
Sud;Campania;SA;I410;0;0
Nord Ovest;Lombardia;BS;I412;7,5;63,83
Nord Est;Veneto;VR;I414;10;36,5
Nord Ovest;Lombardia;MI;I415;3;43,5
Nord Ovest;Lombardia;PV;I416;1;2
Nord Est;Veneto;TV;I417;8,2;44,2
Nord Est;Veneto;PD;I418;9;96,57
Isole;Sicilia;ME;I420;4;5
Nord Est;Veneto;UD;I421;6,33;40,95
Sud;Campania;SA;I422;1;3
Sud;Calabria;CS;I423;4,17;1
Centro;Lazio;RM;I424;0;0,5
Nord Est;Veneto;VI;I425;4;24
Sud;Basilicata;PZ;I426;3;0
Isole;Sardegna;CA;I428;0;0
Nord Ovest;Piemonte;AL;I429;0;2
Nord Est;Veneto;VI;I430;1;52,85
Nord Ovest;Piemonte;AL;I432;3;2
Nord Ovest;Lombardia;BS;I433;14,28;115,02
Nord Est;Emilia-Romagna;PC;I434;1;19,83
Nord Est;Veneto;TV;I435;1,12;12
Centro;Marche;MC;I436;2,04;13,5
Nord Ovest;Lombardia;BG;I437;7,09;112,21
Sud;Campania;SA;I438;26,24;37,09
Nord Ovest;Lombardia;VA;I441;87,42;395,48
Nord Ovest;Valle d'Aosta;AO;I442;10,44;33,16
Isole;Sardegna;CA;I443;0,14;1
Nord Est;Emilia-Romagna;FO;I444;2;7,33
Centro;Toscana;SI;I445;4,83;17,26
Nord Ovest;Lombardia;PV;I447;0,5;6
Isole;Sardegna;NU;I448;1;0
Nord Ovest;Liguria;SP;I449;31,95;106,62
Sud;Campania;SA;I451;3,83;2,33
Isole;Sardegna;SS;I452;85,67;582,9
Nord Ovest;Liguria;SV;I453;5,5;15,25
Centro;Toscana;LI;I454;2;2,49
Sud;Campania;BN;I455;0;0
Sud;Basilicata;PZ;I457;2;0
Centro;Marche;PS;I460;0,75;11,75
Centro;Marche;AN;I461;8,5;13,8
Nord Est;Emilia-Romagna;MO;I462;78;383,14
Sud;Calabria;CZ;I463;2;6
Nord Est;Friuli- Venezia Giulia;UD;I464;1;2
Nord Ovest;Piemonte;TO;I465;2;19,16
Nord Ovest;Piemonte;TO;I466;15;96,16
Sud;Puglia;TA;I467;8,28;11
Sud;Calabria;KR;I468;0;0
Sud;Campania;NA;I469;2,86;51,5
Nord Ovest;Piemonte;CN;I470;55,43;196,06
Sud;Campania;AV;I471;3;0
Nord Est;Emilia-Romagna;FO;I472;11,5;124,68
Nord Est;Emilia-Romagna;MO;I473;6,5;106,28
Nord Ovest;Liguria;GE;I475;12,49;8,99
Nord Ovest;Lombardia;BS;I476;4;2,67
Isole;Sicilia;ME;I477;2;0
Nord Est;Friuli- Venezia Giulia;UD;I478;0;0
Nord Ovest;Liguria;SV;I480;134,92;257,23
Sud;Abruzzo;PE;I482;2;10,5
Sud;Campania;SA;I483;25,5;72,17
Nord Ovest;Piemonte;CN;I484;2;0
Sud;Calabria;CS;I485;1,75;0
Sud;Campania;SA;I486;5;1
Nord Ovest;Lombardia;PV;I487;0;4
Sud;Calabria;CS;I489;38,83;20
Nord Ovest;Piemonte;TO;I490;3;25
Isole;Sicilia;ME;I492;2,5;2,5
Sud;Campania;AV;I493;0;1
Sud;Calabria;KR;I494;3;0
Nord Est;Emilia-Romagna;RE;I496;46,71;260,37
Nord Ovest;Lombardia;CR;I497;0;3,67
Nord Ovest;Lombardia;CR;I498;1;1
Centro;Lazio;RI;I499;6;6
Sud;Abruzzo;AQ;I501;10,3;3
Isole;Sardegna;OR;I503;1;0
Centro;Toscana;GR;I504;13;16,08
Nord Ovest;Lombardia;BG;I506;19,5;102,91
Sud;Molise;IS;I507;0;0
Centro;Toscana;GR;I510;8,25;31,44
Nord Ovest;Piemonte;TO;I511;0;1
Nord Ovest;Piemonte;CN;I512;5,75;14,5
Sud;Abruzzo;CH;I520;2;8
Centro;Umbria;PG;I522;1,5;2
Centro;Umbria;PG;I523;1;0
Sud;Abruzzo;CH;I526;0;1
Nord Est;Veneto;VI;I527;1,75;14,75
Nord Ovest;Lombardia;CO;I529;4,5;2,83
Nord Ovest;Lombardia;BG;I530;4,04;17
Nord Est;Veneto;VI;I531;25,34;355,15
Nord Ovest;Lombardia;MN;I532;0;4
Isole;Sicilia;AG;I533;39,58;25,17
Isole;Sicilia;PA;I534;1;2
Isole;Sicilia;RG;I535;16,5;44,25
Sud;Calabria;RC;I536;0;0
Sud;Calabria;RC;I537;0;4
Isole;Sicilia;PA;I538;0;0
Nord Ovest;Piemonte;TO;I539;3;8
Sud;Campania;NA;I540;6,5;35
Isole;Sicilia;PA;I541;0;0
Sud;Abruzzo;AQ;I543;0;0
Nord Ovest;Piemonte;VC;I544;2,5;5,5
Nord Ovest;Piemonte;VC;I545;2;22,75
Sud;Abruzzo;AQ;I546;0;12,5
Isole;Sicilia;CT;I548;5;23,5
Sud;Puglia;LE;I549;2;11
Nord Est;Veneto;VE;I551;12;221,95
Sud;Abruzzo;AQ;I553;0,75;1,5
Nord Ovest;Piemonte;AT;I555;0;1
Nord Ovest;Liguria;IM;I556;2;1
Sud;Abruzzo;AQ;I558;0;0
Sud;Puglia;LE;I559;2,5;1
Nord Ovest;Lombardia;LO;I561;3;15,6
Nord Est;Friuli- Venezia Giulia;UD;I562;3;20
Nord Est;Veneto;BL;I563;17,16;97,71
Isole;Sardegna;OR;I564;0;1
Isole;Sardegna;SS;I565;0;0
Nord Ovest;Lombardia;MI;I566;23,5;141,33
Nord Ovest;Lombardia;BG;I567;3,09;17,29
Centro;Marche;MC;I569;0;0
Isole;Sardegna;CA;I570;0;0
Centro;Toscana;GR;I571;16;12
Centro;Lazio;RM;I573;19,83;20,34
Nord Ovest;Lombardia;MI;I577;234,88;631,81
Nord Est;Veneto;TV;I578;2;6,84
Isole;Sardegna;CA;I580;41,67;189,17
Centro;Lazio;RI;I581;4;3
Isole;Sardegna;CA;I582;0;0
Centro;Umbria;PG;I585;1;2
Nord Ovest;Lombardia;BS;I588;0;6,5
Sud;Calabria;CZ;I589;1,83;0
Sud;Calabria;CZ;I590;3,89;2,5
Nord Est;Veneto;BL;I592;6,49;15,13
Nord Est;Veneto;VR;I594;3,67;6
Nord Est;Veneto;PD;I595;8;237,75
Nord Ovest;Lombardia;BG;I597;7,14;45,81
Isole;Sardegna;SS;I598;0;2
Nord Ovest;Lombardia;PV;I599;0;1
Sud;Calabria;RC;I600;0;0
Centro;Toscana;GR;I601;10;8
Nord Ovest;Lombardia;MI;I602;59,64;207,16
Isole;Sardegna;OR;I605;5,25;2
Sud;Campania;AV;I606;2;0
Nord Ovest;Lombardia;BS;I607;1;5
Centro;Marche;AN;I608;68,98;395,62
Isole;Sardegna;OR;I609;0;0
Sud;Basilicata;PZ;I610;6;5
Nord Ovest;Lombardia;CO;I611;2,83;21,33
Nord Ovest;Lombardia;LO;I612;6;9,74
Isole;Sardegna;OR;I613;0;0
Isole;Sardegna;SS;I614;3;13,74
Isole;Sardegna;CA;I615;2;4
Sud;Molise;CB;I618;1,8;1
Nord Est;Friuli- Venezia Giulia;PN;I621;2;5
Centro;Toscana;LU;I622;9;17,11
Isole;Sardegna;CA;I624;0;2
Nord Ovest;Lombardia;MI;I625;140,53;537,2
Nord Est;Veneto;BL;I626;2,67;5,17
Nord Ovest;Lombardia;CR;I627;1;36,66
Nord Ovest;Lombardia;BG;I628;32,19;292,92
Nord Ovest;Lombardia;BG;I629;2,2;30,27
Sud;Campania;AV;I630;3,41;2,33
Nord Ovest;Lombardia;BS;I631;3;7
Nord Ovest;Lombardia;MN;I632;7;37,56
Nord Ovest;Lombardia;BS;I633;16,41;219,31
Centro;Lazio;LT;I634;12,25;33,5
Nord Est;Veneto;TV;I635;7,5;33,5
Nord Ovest;Lombardia;SO;I636;0;1
Nord Ovest;Piemonte;AT;I637;0;1
Sud;Calabria;VV;I639;4,83;5
Nord Ovest;Liguria;GE;I640;26,8;24,84
Sud;Puglia;FG;I641;2;8
Sud;Calabria;CS;I642;0;0
Centro;Marche;AN;I643;1;11
Isole;Sicilia;CL;I644;13,61;8
Nord Ovest;Piemonte;AL;I645;0;0
Nord Ovest;Piemonte;CN;I646;1;1
Isole;Sardegna;CA;I647;0;3
Sud;Campania;SA;I648;0;0
Sud;Abruzzo;PE;I649;1;2,33
Centro;Marche;MC;I651;0;1
Sud;Campania;NA;I652;0;2
Centro;Marche;AN;I653;1;12
Centro;Marche;PS;I654;2;1
Sud;Calabria;CZ;I655;4;1
Sud;Calabria;RC;I656;1;0
Nord Ovest;Piemonte;AL;I657;2;53,5
Nord Ovest;Piemonte;CN;I659;1;0
Centro;Toscana;PT;I660;6;84
Centro;Marche;MC;I661;1;3
Nord Ovest;Lombardia;MN;I662;1;8,33
Nord Ovest;Piemonte;VC;I663;4;29,5
Sud;Campania;SA;I666;9;1
Isole;Sardegna;CA;I667;0;0
Isole;Sardegna;NU;I668;0;0
Centro;Lazio;FR;I669;1;1
Sud;Calabria;CZ;I671;3;0
Nord Est;Veneto;BL;I673;4,5;4,5
Sud;Campania;CE;I676;22,5;113,66
Sud;Campania;SA;I677;1;0
Nord Ovest;Piemonte;AT;I678;0;1
Sud;Molise;IS;I679;0;1
Centro;Toscana;AR;I681;1;2
Sud;Molise;IS;I682;2,32;1
Nord Ovest;Lombardia;CR;I683;4,34;18,5
Centro;Toscana;FI;I684;111,82;410,23
Nord Est;Friuli- Venezia Giulia;PN;I686;8;35,5
Nord Ovest;Lombardia;VA;I688;14,28;98,16
Nord Est;Emilia-Romagna;MO;I689;10,5;47,33
Nord Ovest;Lombardia;MI;I690;168,39;776,14
Nord Ovest;Piemonte;TO;I692;12;110,02
Nord Ovest;Liguria;GE;I693;31,35;146,83
Isole;Sardegna;CA;I695;14;59
Nord Ovest;Lombardia;MI;I696;6;75,38
Centro;Lazio;FR;I697;0;0
Nord Ovest;Piemonte;AT;I698;0;1
Isole;Sardegna;CA;I699;2,5;11
Nord Ovest;Lombardia;MI;I700;24,5;241,01
Nord Ovest;Piemonte;TO;I701;0;0
Nord Ovest;Piemonte;TO;I702;1,5;4
Nord Ovest;Piemonte;TO;I703;52,21;364,51
Sud;Calabria;CZ;I704;2;0
Isole;Sardegna;CA;I705;0;0
Isole;Sardegna;NU;I706;0;1
Isole;Sardegna;NU;I707;0;1
Nord Ovest;Lombardia;MI;I709;38,16;233,58
Nord Ovest;Piemonte;AL;I711;1;1
Centro;Lazio;LT;I712;10,1;16,5
Centro;Lazio;FR;I716;7,5;0
Isole;Sardegna;OR;I717;0;0
Isole;Sardegna;OR;I718;1;0
Sud;Campania;SA;I720;11,33;9,67
Isole;Sardegna;OR;I721;0;0
Isole;Sicilia;AG;I723;6;3
Isole;Sardegna;CA;I724;0;0
Sud;Calabria;RC;I725;2;12,2
Centro;Toscana;SI;I726;66,25;298,58
Centro;Umbria;PG;I727;4;13,5
Centro;Toscana;FI;I728;11,33;92,32
Isole;Sardegna;NU;I730;0;1
Isole;Sardegna;SS;I732;0;2
Isole;Sardegna;CA;I734;0;0
Isole;Sardegna;CA;I735;0;0
Nord Ovest;Piemonte;NO;I736;1;2
Nord Ovest;Piemonte;AL;I738;2;8,06
Nord Ovest;Lombardia;PV;I739;2;4
Sud;Abruzzo;TE;I741;35,29;85,5
Isole;Sardegna;OR;I742;0;0
Isole;Sardegna;OR;I743;0;0
Sud;Calabria;VV;I744;0;0
Sud;Calabria;CZ;I745;3,01;2
Isole;Sicilia;ME;I747;4;0
Isole;Sardegna;NU;I748;0;1,86
Isole;Sardegna;OR;I749;0;1
Nord Ovest;Piemonte;CN;I750;1;1
Isole;Sardegna;NU;I751;2,33;3
Isole;Sardegna;CA;I752;9;34,25
Sud;Calabria;RC;I753;0;0
Isole;Sicilia;SR;I754;39,49;318,43
Sud;Campania;AV;I756;3;10,83
Isole;Sardegna;OR;I757;0;0
Centro;Marche;AN;I758;3;60,57
Nord Ovest;Lombardia;LC;I759;5,5;12,75
Nord Ovest;Lombardia;LC;I761;1,5;17,5
Isole;Sardegna;CA;I765;0;0
Nord Ovest;Piemonte;NO;I767;1;5
Centro;Marche;AP;I774;0;0
Nord Est;Veneto;VR;I775;10;77,17
Nord Est;Friuli- Venezia Giulia;UD;I777;0;2
Isole;Sardegna;OR;I778;0;0
Nord Est;Emilia-Romagna;FO;I779;2;6,64
Sud;Puglia;LE;I780;2;2
Nord Ovest;Piemonte;AT;I781;0;0
Nord Ovest;Lombardia;BS;I782;3;50,53
Nord Est;Veneto;VI;I783;0;14
Isole;Sicilia;SR;I785;1;6,08
Nord Ovest;Lombardia;MI;I786;15,3;101,5
Nord Est;Emilia-Romagna;RA;I787;2,5;30,33
Nord Ovest;Lombardia;CR;I790;0;4
Isole;Sardegna;OR;I791;1;0
Nord Ovest;Lombardia;VA;I793;2;26
Nord Ovest;Lombardia;VA;I794;5;26,5
Nord Ovest;Liguria;IM;I796;7,5;3
Isole;Sardegna;CA;I797;0;0
Nord Ovest;Piemonte;AL;I798;2;5
Nord Est;Veneto;PD;I799;0,5;27,7
Sud;Puglia;LE;I800;1;14
Nord Ovest;Lombardia;MN;I801;2;26
Nord Est;Emilia-Romagna;MO;I802;11,63;160,92
Nord Est;Emilia-Romagna;PR;I803;2,4;7,34
Sud;Abruzzo;AQ;I804;35,94;74,34
Sud;Campania;AV;I805;4;17
Nord Ovest;Piemonte;AL;I808;0;2
Sud;Campania;BN;I809;2;1
Nord Ovest;Lombardia;BG;I812;3,5;18,5
Nord Ovest;Lombardia;BG;I813;0;24
Nord Ovest;Lombardia;LO;I815;3;31
Nord Ovest;Piemonte;CN;I817;0,33;0
Nord Ovest;Lombardia;VA;I819;20,99;155,77
Sud;Campania;NA;I820;16;29,27
Nord Est;Veneto;VR;I821;9,24;106,17
Nord Ovest;Piemonte;CN;I822;9,25;50,44
Nord Ovest;Piemonte;CN;I823;1;10
Isole;Sicilia;CL;I824;2,5;9,89
Nord Ovest;Lombardia;PV;I825;2;6
Nord Est;Veneto;VR;I826;25,88;136,27
Nord Ovest;Lombardia;CR;I827;10;42
Nord Ovest;Lombardia;SO;I828;23,34;11
Nord Ovest;Lombardia;SO;I829;106,23;190,15
Nord Ovest;Lombardia;BG;I830;0;10
Nord Ovest;Lombardia;BS;I831;2,45;3
Centro;Lazio;LT;I832;12;8,75
Centro;Lazio;FR;I838;7;40,75
Nord Est;Emilia-Romagna;PR;I840;4;35,17
Centro;Toscana;GR;I841;10,5;3
Sud;Campania;AV;I843;0,04;3,96
Sud;Calabria;CZ;I844;5,5;1,86
Nord Ovest;Piemonte;BI;I847;3;6
Nord Ovest;Lombardia;LO;I848;4;53,5
Nord Ovest;Lombardia;CR;I849;9;67,25
Nord Est;Veneto;VR;I850;2,83;14,4
Isole;Sardegna;NU;I851;0;1
Nord Ovest;Liguria;GE;I852;12,5;28
Sud;Calabria;VV;I853;0;0
Sud;Calabria;VV;I854;2;0
Centro;Lazio;VT;I855;25,17;21
Nord Ovest;Lombardia;CO;I856;3;8
Nord Ovest;Piemonte;NO;I857;1;1
Nord Ovest;Lombardia;BG;I858;5,75;86,25
Nord Ovest;Lombardia;CO;I860;0,2;6,5
Isole;Sardegna;OR;I861;0;2
Sud;Campania;NA;I862;12,98;28,13
Isole;Sardegna;SS;I863;7,9;12
Isole;Sicilia;SR;I864;7,21;16
Nord Ovest;Lombardia;CR;I865;1;10,08
Nord Est;Veneto;BL;I866;4;13,05
Nord Est;Veneto;VI;I867;2;15,25
Nord Ovest;Piemonte;BI;I868;2;3
Nord Ovest;Lombardia;BG;I869;1;36
Sud;Calabria;CZ;I872;10,72;11,5
Nord Ovest;Lombardia;BG;I873;7,97;30,5
Sud;Calabria;CZ;I874;3;0
Sud;Calabria;CZ;I875;2;0
Nord Est;Veneto;BL;I876;1;3
Centro;Toscana;SI;I877;7,25;56,34
Nord Ovest;Lombardia;MI;I878;11,25;47,83
Nord Est;Veneto;VI;I879;0;39,27
Nord Ovest;Piemonte;NO;I880;1;5
Isole;Sicilia;ME;I881;6;7,28
Sud;Calabria;VV;I884;0;0
Sud;Campania;CE;I885;3,05;10
Nord Ovest;Piemonte;TO;I886;1;12,66
Sud;Puglia;LE;I887;0,34;6
Centro;Umbria;PG;I888;4;30,5
Isole;Sicilia;EN;I891;3;2
Centro;Lazio;LT;I892;6,67;20,5
Sud;Campania;AV;I893;1;10
Nord Ovest;Lombardia;PV;I894;0;3
Sud;Calabria;CS;I895;1;2
Sud;Calabria;CS;I896;7,42;12
Nord Ovest;Piemonte;AL;I901;1;1
Centro;Lazio;LT;I902;0;1
Nord Est;Emilia-Romagna;MO;I903;29,18;126,87
Nord Est;Friuli- Venezia Giulia;PN;I904;13;65
Sud;Calabria;VV;I905;0;1
Nord Ovest;Lombardia;CR;I906;2;11
Sud;Puglia;BA;I907;9,8;5,75
