AREA;Regione;prov;2019_CodCom;NTN_2019_Box;NTN_2019_Depositi_Pert
Centro;Lazio;FR;I364;0;1
Nord Ovest;Liguria;IM;I365;27;11
Nord Ovest;Piemonte;CN;I367;21;4
Nord Ovest;Liguria;GE;I368;3,2;5,5
Isole;Sicilia;ME;I370;3,5;7,5
Sud;Calabria;RC;I371;4;0
Nord Ovest;Piemonte;CN;I372;2;1
Nord Est;Veneto;VE;I373;79,54;6,08
Isole;Sardegna;OR;I374;1;1
Nord Est;Veneto;PD;I375;1,64;0
Sud;Abruzzo;PE;I376;2;3
Sud;Campania;SA;I377;2;7,17
Centro;Umbria;TR;I381;5;1
Nord Est;Veneto;TV;I382;94,7;13,62
Isole;Sardegna;OR;I384;0;0
Sud;Calabria;CS;I388;1;2
Sud;Abruzzo;AQ;I389;5,34;2
Centro;Toscana;LI;I390;82,11;15,39
Sud;Campania;NA;I391;30;3,5
Nord Est;Veneto;BL;I392;34,49;8,5
Sud;Calabria;CZ;I393;0;0
Sud;Abruzzo;CH;I394;22;5,17
Sud;Puglia;BR;I396;28,92;12,67
Centro;Lazio;RM;I400;3;9,25
Nord Est;Veneto;VI;I401;35,7;1
Isole;Sardegna;CA;I402;0;2
Nord Est;Friuli- Venezia Giulia;PN;I403;140,08;16,03
Nord Est;Friuli- Venezia Giulia;UD;I405;17;8,5
Isole;Sicilia;TP;I407;31,2;4
Centro;Lazio;FR;I408;2;0
Nord Ovest;Lombardia;MI;I409;78,66;2,51
Sud;Campania;SA;I410;1;0
Nord Ovest;Lombardia;BS;I412;62,17;6,67
Nord Est;Veneto;VR;I414;48,21;16,33
Nord Ovest;Lombardia;MI;I415;49,28;1
Nord Ovest;Lombardia;PV;I416;2;2
Nord Est;Veneto;TV;I417;51,83;8
Nord Est;Veneto;PD;I418;90,98;5,2
Isole;Sicilia;ME;I420;4;3
Nord Est;Friuli- Venezia Giulia;UD;I421;29,5;5,03
Sud;Campania;SA;I422;18;10
Sud;Calabria;CS;I423;3;11,17
Centro;Lazio;RM;I424;0;0
Nord Est;Veneto;VI;I425;25;0
Sud;Basilicata;PZ;I426;0;4
Isole;Sardegna;CA;I428;0;2
Nord Ovest;Piemonte;AL;I429;2;0
Nord Est;Veneto;VI;I430;59,04;0
Nord Ovest;Piemonte;AL;I432;5;3
Nord Ovest;Lombardia;BS;I433;83,61;5,38
Nord Est;Emilia-Romagna;PC;I434;19,05;1
Nord Est;Veneto;TV;I435;10,1;2
Centro;Marche;MC;I436;22,71;7,68
Nord Ovest;Lombardia;BG;I437;110,97;23,7
Sud;Campania;SA;I438;44,08;29,84
Nord Ovest;Lombardia;VA;I441;418,24;44,63
Nord Ovest;Valle d'Aosta;AO;I442;53;21,5
Isole;Sardegna;CA;I443;5;0
Nord Est;Emilia-Romagna;FO;I444;8,33;4,34
Centro;Toscana;SI;I445;32,33;9,14
Nord Ovest;Lombardia;PV;I447;3;1
Isole;Sardegna;NU;I448;0;0
Nord Ovest;Liguria;SP;I449;164,66;31,51
Sud;Campania;SA;I451;0;4,53
Isole;Sardegna;SS;I452;561,35;95,58
Nord Ovest;Liguria;SV;I453;10,5;7
Centro;Toscana;LI;I454;4;6
Sud;Campania;BN;I455;0;0
Sud;Basilicata;PZ;I457;1;1
Centro;Marche;PS;I460;6,67;0,25
Centro;Marche;AN;I461;23,37;9,45
Nord Est;Emilia-Romagna;MO;I462;468,29;93,64
Sud;Calabria;CZ;I463;5;5
Nord Est;Friuli- Venezia Giulia;UD;I464;1;0
Nord Ovest;Piemonte;TO;I465;34,57;5
Nord Ovest;Piemonte;TO;I466;148,34;15,03
Sud;Puglia;TA;I467;20;5
Sud;Calabria;KR;I468;0;3
Sud;Campania;NA;I469;41,25;2
Nord Ovest;Piemonte;CN;I470;191,1;77,39
Sud;Campania;AV;I471;1;2
Nord Est;Emilia-Romagna;FO;I472;145,26;21,75
Nord Est;Emilia-Romagna;MO;I473;112,03;6
Nord Ovest;Liguria;GE;I475;10,5;12
Nord Ovest;Lombardia;BS;I476;3;3
Isole;Sicilia;ME;I477;0;4
Nord Est;Friuli- Venezia Giulia;UD;I478;2;0
Nord Ovest;Liguria;SV;I480;319,52;103,95
Sud;Abruzzo;PE;I482;9;5
Sud;Campania;SA;I483;118,57;22,33
Nord Ovest;Piemonte;CN;I484;0;1
Sud;Calabria;CS;I485;0;0
Sud;Campania;SA;I486;2;9
Nord Ovest;Lombardia;PV;I487;1,5;0
Sud;Calabria;CS;I489;27,77;40,25
Nord Ovest;Piemonte;TO;I490;15,5;1
Isole;Sicilia;ME;I492;1;1
Sud;Campania;AV;I493;0;2
Sud;Calabria;KR;I494;0;3
Nord Est;Emilia-Romagna;RE;I496;285,38;23,81
Nord Ovest;Lombardia;CR;I497;7,13;0
Nord Ovest;Lombardia;CR;I498;0,5;0,5
Centro;Lazio;RI;I499;6;5
Sud;Abruzzo;AQ;I501;3,67;8,83
Isole;Sardegna;OR;I503;0;2
Centro;Toscana;GR;I504;14,17;18
Nord Ovest;Lombardia;BG;I506;105,7;5
Sud;Molise;IS;I507;0;0
Centro;Toscana;GR;I510;48;7
Nord Ovest;Piemonte;TO;I511;3;0,67
Nord Ovest;Piemonte;CN;I512;5;1,24
Sud;Abruzzo;CH;I520;5;2
Centro;Umbria;PG;I522;3;2
Centro;Umbria;PG;I523;1;0
Sud;Abruzzo;CH;I526;3;2
Nord Est;Veneto;VI;I527;14;0
Nord Ovest;Lombardia;CO;I529;3;6
Nord Ovest;Lombardia;BG;I530;6,67;4,33
Nord Est;Veneto;VI;I531;407,21;19,19
Nord Ovest;Lombardia;MN;I532;5;0
Isole;Sicilia;AG;I533;25,67;48,81
Isole;Sicilia;PA;I534;1,75;0
Isole;Sicilia;RG;I535;52,55;26,3
Sud;Calabria;RC;I536;0;0
Sud;Calabria;RC;I537;4;1
Isole;Sicilia;PA;I538;0;1
Nord Ovest;Piemonte;TO;I539;2,67;3,67
Sud;Campania;NA;I540;16;4
Isole;Sicilia;PA;I541;0;2
Sud;Abruzzo;AQ;I543;0;1
Nord Ovest;Piemonte;VC;I544;3;2,71
Nord Ovest;Piemonte;VC;I545;19,17;2,25
Sud;Abruzzo;AQ;I546;10,25;0
Isole;Sicilia;CT;I548;28,13;8
Sud;Puglia;LE;I549;7;1
Nord Est;Veneto;VE;I551;191,52;8
Sud;Abruzzo;AQ;I553;3;2
Nord Ovest;Piemonte;AT;I555;1;0
Nord Ovest;Liguria;IM;I556;2;9
Sud;Abruzzo;AQ;I558;0;0
Sud;Puglia;LE;I559;1;1
Nord Ovest;Lombardia;LO;I561;7;0
Nord Est;Friuli- Venezia Giulia;UD;I562;12,5;1
Nord Est;Veneto;BL;I563;102,76;12,5
Isole;Sardegna;OR;I564;1,04;0
Isole;Sardegna;SS;I565;1;0
Nord Ovest;Lombardia;MI;I566;167,15;38
Nord Ovest;Lombardia;BG;I567;25,5;4,67
Centro;Marche;MC;I569;3;2,5
Isole;Sardegna;CA;I570;0;0
Centro;Toscana;GR;I571;3;5
Centro;Lazio;RM;I573;25;8,64
Nord Ovest;Lombardia;MI;I577;582,2;205,92
Nord Est;Veneto;TV;I578;9,33;3
Isole;Sardegna;CA;I580;183;57
Centro;Lazio;RI;I581;5;5,66
Isole;Sardegna;CA;I582;0;0
Centro;Umbria;PG;I585;5,33;5
Nord Ovest;Lombardia;BS;I588;2;0
Sud;Calabria;CZ;I589;0;0
Sud;Calabria;CZ;I590;1;6
Nord Est;Veneto;BL;I592;10,34;1,04
Nord Est;Veneto;VR;I594;5,67;16,01
Nord Est;Veneto;PD;I595;304,88;7
Nord Ovest;Lombardia;BG;I597;25,5;0,25
Isole;Sardegna;SS;I598;0;0
Nord Ovest;Lombardia;PV;I599;0;0
Sud;Calabria;RC;I600;0;4
Centro;Toscana;GR;I601;0;6
Nord Ovest;Lombardia;MI;I602;226,91;34,59
Isole;Sardegna;OR;I605;0;0
Sud;Campania;AV;I606;0;0
Nord Ovest;Lombardia;BS;I607;5;0
Centro;Marche;AN;I608;355,2;56,77
Isole;Sardegna;OR;I609;0;0
Sud;Basilicata;PZ;I610;15;5,01
Nord Ovest;Lombardia;CO;I611;29,38;1,56
Nord Ovest;Lombardia;LO;I612;6,67;0
Isole;Sardegna;OR;I613;0;0
Isole;Sardegna;SS;I614;8;0,83
Isole;Sardegna;CA;I615;7;1
Sud;Molise;CB;I618;0,09;0
Nord Est;Friuli- Venezia Giulia;PN;I621;10,5;2
Centro;Toscana;LU;I622;39,5;16
Isole;Sardegna;CA;I624;0;0
Nord Ovest;Lombardia;MI;I625;576,18;116,85
Nord Est;Veneto;BL;I626;4,33;5,21
Nord Ovest;Lombardia;CR;I627;44,5;3
Nord Ovest;Lombardia;BG;I628;323,97;26,13
Nord Ovest;Lombardia;BG;I629;25;2,5
Sud;Campania;AV;I630;2,45;4,67
Nord Ovest;Lombardia;BS;I631;2,99;0,33
Nord Ovest;Lombardia;MN;I632;40,35;0
Nord Ovest;Lombardia;BS;I633;260,1;34,2
Centro;Lazio;LT;I634;49;8
Nord Est;Veneto;TV;I635;30;4
Nord Ovest;Lombardia;SO;I636;0;1,5
Nord Ovest;Piemonte;AT;I637;0;0
Sud;Calabria;VV;I639;2;7
Nord Ovest;Liguria;GE;I640;29,5;12,5
Sud;Puglia;FG;I641;11;1
Sud;Calabria;CS;I642;0;0
Centro;Marche;AN;I643;13;0
Isole;Sicilia;CL;I644;13,75;7
Nord Ovest;Piemonte;AL;I645;0;0
Nord Ovest;Piemonte;CN;I646;0,5;0
Isole;Sardegna;CA;I647;0;0
Sud;Campania;SA;I648;0;0
Sud;Abruzzo;PE;I649;3,6;1,58
Centro;Marche;MC;I651;1,5;2
Sud;Campania;NA;I652;0;4
Centro;Marche;AN;I653;5,78;1
Centro;Marche;PS;I654;0;2
Sud;Calabria;CZ;I655;4,33;5
Sud;Calabria;RC;I656;0;0
Nord Ovest;Piemonte;AL;I657;28,5;7,5
Nord Ovest;Piemonte;CN;I659;2;0
Centro;Toscana;PT;I660;65,44;10
Centro;Marche;MC;I661;5;0,5
Nord Ovest;Lombardia;MN;I662;6,83;0
Nord Ovest;Piemonte;VC;I663;21;2
Sud;Campania;SA;I666;4;4
Isole;Sardegna;CA;I667;3;1
Isole;Sardegna;NU;I668;0;0
Centro;Lazio;FR;I669;1,67;3,99
Sud;Calabria;CZ;I671;1;1
Nord Est;Veneto;BL;I673;4,33;4
Sud;Campania;CE;I676;93,8;36,16
Sud;Campania;SA;I677;2;2
Nord Ovest;Piemonte;AT;I678;2,5;0
Sud;Molise;IS;I679;0;1
Centro;Toscana;AR;I681;1,5;3,25
Sud;Molise;IS;I682;1;6
Nord Ovest;Lombardia;CR;I683;26,5;0
Centro;Toscana;FI;I684;344,3;63,63
Nord Est;Friuli- Venezia Giulia;PN;I686;41,75;3
Nord Ovest;Lombardia;VA;I688;114,5;20,57
Nord Est;Emilia-Romagna;MO;I689;23,5;9,26
Nord Ovest;Lombardia;MI;I690;558,52;111,62
Nord Ovest;Piemonte;TO;I692;139,04;13
Nord Ovest;Liguria;GE;I693;162,97;40,07
Isole;Sardegna;CA;I695;71;14
Nord Ovest;Lombardia;MI;I696;86,5;3
Centro;Lazio;FR;I697;0;0
Nord Ovest;Piemonte;AT;I698;22;4
Isole;Sardegna;CA;I699;9,84;5,5
Nord Ovest;Lombardia;MI;I700;242,28;26,34
Nord Ovest;Piemonte;TO;I701;1;1
Nord Ovest;Piemonte;TO;I702;11;4
Nord Ovest;Piemonte;TO;I703;389,93;37,08
Sud;Calabria;CZ;I704;2;4
Isole;Sardegna;CA;I705;0;0
Isole;Sardegna;NU;I706;1;0
Isole;Sardegna;NU;I707;1;0
Nord Ovest;Lombardia;MI;I709;214,23;30,3
Nord Ovest;Piemonte;AL;I711;7,34;1
Centro;Lazio;LT;I712;8,22;9
Centro;Lazio;FR;I716;0;8,47
Isole;Sardegna;OR;I717;0;0
Isole;Sardegna;OR;I718;0;0
Sud;Campania;SA;I720;14;6
Isole;Sardegna;OR;I721;0;1
Isole;Sicilia;AG;I723;0;4
Isole;Sardegna;CA;I724;0;0
Sud;Calabria;RC;I725;21;3,13
Centro;Toscana;SI;I726;306,87;66,97
Centro;Umbria;PG;I727;7,13;5,83
Centro;Toscana;FI;I728;107,65;18
Isole;Sardegna;NU;I730;1;0
Isole;Sardegna;SS;I732;2;4
Isole;Sardegna;CA;I734;1;1
Isole;Sardegna;CA;I735;0;0
Nord Ovest;Piemonte;NO;I736;1;0
Nord Ovest;Piemonte;AL;I738;9;2,5
Nord Ovest;Lombardia;PV;I739;5,5;3
Sud;Abruzzo;TE;I741;100,62;35,21
Isole;Sardegna;OR;I742;0;0
Isole;Sardegna;OR;I743;0;0,07
Sud;Calabria;VV;I744;0;6
Sud;Calabria;CZ;I745;3;5
Isole;Sicilia;ME;I747;0;7,5
Isole;Sardegna;NU;I748;7;2
Isole;Sardegna;OR;I749;0;0
Nord Ovest;Piemonte;CN;I750;2;1
Isole;Sardegna;NU;I751;10;2
Isole;Sardegna;CA;I752;38;10
Sud;Calabria;RC;I753;0;0
Isole;Sicilia;SR;I754;350,23;58,64
Sud;Campania;AV;I756;15;0
Isole;Sardegna;OR;I757;0;0
Centro;Marche;AN;I758;21,53;5,52
Nord Ovest;Lombardia;LC;I759;16,17;4,07
Nord Ovest;Lombardia;LC;I761;19,2;6
Isole;Sardegna;CA;I765;1;0
Nord Ovest;Piemonte;NO;I767;2,5;1
Centro;Marche;AP;I774;1;0
Nord Est;Veneto;VR;I775;85,75;5,95
Nord Est;Friuli- Venezia Giulia;UD;I777;1,5;1
Isole;Sardegna;OR;I778;0;0
Nord Est;Emilia-Romagna;FO;I779;15;2
Sud;Puglia;LE;I780;6,27;0
Nord Ovest;Piemonte;AT;I781;2;0
Nord Ovest;Lombardia;BS;I782;50,91;1,72
Nord Est;Veneto;VI;I783;6,04;0
Isole;Sicilia;SR;I785;9,5;1
Nord Ovest;Lombardia;MI;I786;185,42;54,9
Nord Est;Emilia-Romagna;RA;I787;20,5;1
Nord Ovest;Lombardia;CR;I790;2;0
Isole;Sardegna;OR;I791;0;0
Nord Ovest;Lombardia;VA;I793;47,62;1
Nord Ovest;Lombardia;VA;I794;44,06;1
Nord Ovest;Liguria;IM;I796;1;4
Isole;Sardegna;CA;I797;0;0
Nord Ovest;Piemonte;AL;I798;7,5;4
Nord Est;Veneto;PD;I799;30,46;3,67
Sud;Puglia;LE;I800;4;5
Nord Ovest;Lombardia;MN;I801;19;1
Nord Est;Emilia-Romagna;MO;I802;186,92;15,5
Nord Est;Emilia-Romagna;PR;I803;5,25;4
Sud;Abruzzo;AQ;I804;84,23;17,09
Sud;Campania;AV;I805;28,6;7,3
Nord Ovest;Piemonte;AL;I808;2;1
Sud;Campania;BN;I809;1;4
Nord Ovest;Lombardia;BG;I812;17,84;4
Nord Ovest;Lombardia;BG;I813;20;1
Nord Ovest;Lombardia;LO;I815;39,91;4
Nord Ovest;Piemonte;CN;I817;0;1
Nord Ovest;Lombardia;VA;I819;176,23;20,5
Sud;Campania;NA;I820;33,75;12,62
Nord Est;Veneto;VR;I821;109,84;11
Nord Ovest;Piemonte;CN;I822;43,67;5
Nord Ovest;Piemonte;CN;I823;12;3
Isole;Sicilia;CL;I824;8,83;7,67
Nord Ovest;Lombardia;PV;I825;10,5;1
Nord Est;Veneto;VR;I826;181,25;12,02
Nord Ovest;Lombardia;CR;I827;43;4,5
Nord Ovest;Lombardia;SO;I828;18,5;12,5
Nord Ovest;Lombardia;SO;I829;202,07;73,73
Nord Ovest;Lombardia;BG;I830;19,33;3,94
Nord Ovest;Lombardia;BS;I831;7;5
Centro;Lazio;LT;I832;7,84;7,5
Centro;Lazio;FR;I838;17;6,5
Nord Est;Emilia-Romagna;PR;I840;32,67;1
Centro;Toscana;GR;I841;15,33;19
Sud;Campania;AV;I843;2;2
Sud;Calabria;CZ;I844;0;3
Nord Ovest;Piemonte;BI;I847;8;1
Nord Ovest;Lombardia;LO;I848;54,3;8
Nord Ovest;Lombardia;CR;I849;86,92;6,34
Nord Est;Veneto;VR;I850;18,5;2
Isole;Sardegna;NU;I851;0;1
Nord Ovest;Liguria;GE;I852;59,53;7,25
Sud;Calabria;VV;I853;0;0
Sud;Calabria;VV;I854;0;3,47
Centro;Lazio;VT;I855;24,5;20
Nord Ovest;Lombardia;CO;I856;6;1
Nord Ovest;Piemonte;NO;I857;1;0
Nord Ovest;Lombardia;BG;I858;54,39;8,75
Nord Ovest;Lombardia;CO;I860;3;0,04
Isole;Sardegna;OR;I861;0;0
Sud;Campania;NA;I862;47,22;15,05
Isole;Sardegna;SS;I863;9;9,5
Isole;Sicilia;SR;I864;17,16;1,2
Nord Ovest;Lombardia;CR;I865;10,25;1
Nord Est;Veneto;BL;I866;11;7,32
Nord Est;Veneto;VI;I867;30,33;2
Nord Ovest;Piemonte;BI;I868;2;1
Nord Ovest;Lombardia;BG;I869;48,5;3
Sud;Calabria;CZ;I872;5,8;9,02
Nord Ovest;Lombardia;BG;I873;26;0,5
Sud;Calabria;CZ;I874;0;0
Sud;Calabria;CZ;I875;3;0
Nord Est;Veneto;BL;I876;0;3
Centro;Toscana;SI;I877;72,21;4,75
Nord Ovest;Lombardia;MI;I878;63,94;6,62
Nord Est;Veneto;VI;I879;64,1;3
Nord Ovest;Piemonte;NO;I880;8;1
Isole;Sicilia;ME;I881;3,5;6,83
Sud;Calabria;VV;I884;0;0
Sud;Campania;CE;I885;8;1
Nord Ovest;Piemonte;TO;I886;11;1
Sud;Puglia;LE;I887;6;1
Centro;Umbria;PG;I888;38,7;8,6
Isole;Sicilia;EN;I891;0;0
Centro;Lazio;LT;I892;11;4,67
Sud;Campania;AV;I893;8;2
Nord Ovest;Lombardia;PV;I894;4;0
Sud;Calabria;CS;I895;6;5
Sud;Calabria;CS;I896;13;13
Nord Ovest;Piemonte;AL;I901;3;3
Centro;Lazio;LT;I902;2,5;2
Nord Est;Emilia-Romagna;MO;I903;132,81;16
Nord Est;Friuli- Venezia Giulia;PN;I904;72,42;18,5
Sud;Calabria;VV;I905;0;0
Nord Ovest;Lombardia;CR;I906;8;0,5
Sud;Puglia;BA;I907;13,8;6,67
Nord Est;Veneto;VE;I908;460,38;13,75
Nord Ovest;Lombardia;CR;I909;2,5;1
Sud;Molise;CB;I910;0;4
Nord Ovest;Piemonte;AL;I911;0;0
Centro;Marche;AP;I912;54,84;6,5
Nord Ovest;Lombardia;CR;I914;88,83;6
Nord Ovest;Lombardia;BG;I916;11,33;0,5
Sud;Basilicata;PZ;I917;1;9
Nord Ovest;Lombardia;BG;I919;39,66;1,13
Centro;Umbria;PG;I921;180,47;43,25
Sud;Abruzzo;PE;I922;124,45;20,44
Sud;Puglia;LE;I923;5;1
Nord Ovest;Liguria;SV;I926;145,32;20
Nord Est;Veneto;TV;I927;135,61;12
Nord Ovest;Lombardia;SO;I928;1;1
Sud;Calabria;CZ;I929;4,5;5,08
Sud;Puglia;LE;I930;13,76;1
Centro;Marche;AN;I932;15,17;0
Nord Ovest;Lombardia;CR;I935;5;0
Sud;Calabria;RC;I936;0;0
Sud;Calabria;CZ;I937;8;5,5
Nord Est;Veneto;PD;I938;28,8;3
Nord Ovest;Piemonte;AL;I941;21;3
Centro;Toscana;LU;I942;2,67;9,78
Nord Ovest;Lombardia;CO;I943;0;1
Sud;Calabria;VV;I945;1,1;0
Nord Ovest;Liguria;SV;I946;20;14,5
Nord Ovest;Liguria;SV;I947;4;7
Sud;Puglia;LE;I950;1;1
Nord Ovest;Lombardia;BG;I951;240,28;22,91
Nord Est;Veneto;RO;I953;17,5;2
Sud;Basilicata;MT;I954;5;1,11
Sud;Calabria;RC;I955;0;0
Sud;Calabria;RC;I956;3;0
Centro;Lazio;RI;I959;8;1
Sud;Campania;SA;I960;0;0
Sud;Puglia;FG;I962;5;2
Sud;Puglia;FG;I963;16,5;3
Nord Est;Veneto;VE;I965;113,6;2,25
Nord Ovest;Lombardia;PV;I968;83,86;6,29
Nord Ovest;Piemonte;TO;I969;0;0
Nord Ovest;Piemonte;TO;I970;67,34;10
Centro;Lazio;FR;I973;0;0
Nord Est;Friuli- Venezia Giulia;UD;I974;0;0
Nord Ovest;Piemonte;VB;I976;55,54;8,5
Nord Ovest;Piemonte;AL;I977;6;3
Sud;Campania;NA;I978;9,33;10
Nord Ovest;Piemonte;BI;I980;3;1
Centro;Umbria;TR;I981;22;12
Sud;Calabria;KR;I982;3;3,96
Nord Ovest;Piemonte;VC;I984;4;1
Nord Ovest;Piemonte;CN;I985;0;0
Nord Ovest;Lombardia;BG;I986;17;3,33
Sud;Campania;AV;I990;1;0
Centro;Toscana;AR;I991;29;3
Centro;Lazio;RM;I992;21,93;28,28
Sud;Campania;CE;I993;43,93;13,79
Nord Ovest;Lombardia;LC;I994;1;3
Isole;Sardegna;CA;I995;0;0
Nord Ovest;Lombardia;LC;I996;4,5;3
Nord Ovest;Lombardia;BG;I997;33,66;4
Nord Ovest;Lombardia;MI;I998;71,5;10,5
Nord Ovest;Lombardia;BS;L002;17,3;3
Nord Ovest;Lombardia;VA;L003;33;6,75
Sud;Campania;AV;L004;6,17;0
Isole;Sardegna;NU;L006;1;0
Nord Ovest;Piemonte;NO;L007;15,5;3
Sud;Puglia;LE;L008;5,5;1,33
Centro;Lazio;FR;L009;3;4
Sud;Puglia;LE;L010;3;0
Sud;Puglia;LE;L011;50;5,5
Nord Ovest;Piemonte;TO;L013;22,83;9,5
Nord Est;Veneto;TV;L014;96,17;10
Nord Ovest;Lombardia;MN;L015;8,83;1
Isole;Sicilia;CL;L016;1;0
Centro;Lazio;VT;L017;33;17,5
Nord Est;Friuli- Venezia Giulia;UD;L018;4,5;7
Centro;Toscana;LI;L019;25;14,4
Nord Ovest;Lombardia;MN;L020;226,74;21,74
Nord Ovest;Lombardia;LC;L022;5;1
Isole;Sardegna;OR;L023;0;0
Nord Ovest;Liguria;IM;L024;61,67;48,33
Sud;Abruzzo;AQ;L025;34,67;11,5
Nord Est;Veneto;RO;L026;57,55;3
Nord Ovest;Piemonte;AL;L027;2,17;1
Nord Est;Veneto;BL;L030;7,63;1,75
Nord Ovest;Lombardia;VA;L032;26,25;1,25
Nord Est;Emilia-Romagna;RN;L034;2;0
Nord Ovest;Lombardia;SO;L035;15,66;6,49
Isole;Sardegna;NU;L036;0;0
Nord Ovest;Lombardia;BG;L037;5,9;1,3
Centro;Toscana;AR;L038;4;2
Nord Est;Friuli- Venezia Giulia;UD;L039;18,25;4
Nord Est;Veneto;BL;L040;11,33;10
Isole;Sicilia;ME;L042;33,25;9,17
Centro;Lazio;RI;L046;2;4
Sud;Abruzzo;CH;L047;1,5;0
Nord Ovest;Piemonte;CN;L048;17;1
Sud;Puglia;TA;L049;452,33;124,66
Nord Est;Friuli- Venezia Giulia;UD;L050;73,61;9
Sud;Calabria;CS;L055;0;0
Nord Ovest;Lombardia;SO;L056;1;1
Nord Est;Veneto;TV;L058;17,67;6,34
Nord Ovest;Piemonte;AL;L059;5;4
Sud;Campania;AV;L061;0;0
Sud;Campania;AV;L062;1;2,75
Sud;Calabria;RC;L063;14;5
Sud;Puglia;LE;L064;8,19;3,67
Nord Est;Friuli- Venezia Giulia;UD;L065;210,25;14
Nord Ovest;Piemonte;TO;L066;1;0
Sud;Molise;CB;L069;1;2
Sud;Calabria;CZ;L070;1;3
Nord Ovest;Lombardia;CO;L071;39,78;6
Nord Ovest;Lombardia;BG;L073;13,4;1
Sud;Puglia;LE;L074;10,11;0
Nord Ovest;Piemonte;BI;L075;5;4
Centro;Marche;PS;L078;1;0
Centro;Marche;PS;L081;52,22;4
Sud;Basilicata;PZ;L082;1;0
Sud;Campania;CE;L083;6;11,44
Nord Ovest;Lombardia;SO;L084;11,34;13,12
Nord Est;Veneto;VE;L085;9;0
Sud;Campania;BN;L086;31,67;8
Nord Ovest;Lombardia;BG;L087;36,5;6
Isole;Sardegna;SS;L088;3;0
Isole;Sardegna;SS;L093;36,5;7
Nord Ovest;Lombardia;BS;L094;84,5;9,55
Nord Est;Veneto;PD;L100;55,84;3
Sud;Campania;AV;L102;3,08;3,01
Sud;Abruzzo;TE;L103;227,78;76,58
Nord Ovest;Piemonte;NO;L104;1;1
Centro;Lazio;FR;L105;0;0
Sud;Puglia;BA;L109;74,61;91,57
Isole;Sicilia;PA;L112;24,89;21,8
Sud;Molise;CB;L113;259,23;38,49
Nord Ovest;Lombardia;VA;L115;10,67;3
Nord Ovest;Piemonte;BI;L116;1;0
Centro;Umbria;TR;L117;704,04;92,94
Nord Ovest;Lombardia;BG;L118;117,05;4,06
Centro;Lazio;LT;L120;101,73;61,98
Isole;Sardegna;OR;L122;0;3
Centro;Toscana;AR;L123;75,17;3,5
Sud;Calabria;CS;L124;2;1
Nord Ovest;Lombardia;LO;L125;12;0
Sud;Basilicata;PZ;L126;0;1
Sud;Calabria;RC;L127;1;0
Isole;Sicilia;PA;L131;18,5;11,5
Nord Est;Veneto;PD;L132;19,84;2
Sud;Calabria;CS;L134;1;1
Nord Est;Veneto;VR;L136;9,5;1
Centro;Toscana;PI;L138;29,67;13
Nord Ovest;Piemonte;AL;L139;4;1
Isole;Sardegna;NU;L140;1;0
Sud;Campania;NA;L142;8;5,17
Nord Ovest;Piemonte;AL;L143;2;1
Nord Ovest;Liguria;IM;L146;0;0
Centro;Lazio;VT;L150;1;1,5
Nord Ovest;Liguria;SV;L152;0;0
Isole;Sardegna;NU;L153;0;0
Isole;Sardegna;CA;L154;0;2
Sud;Campania;CE;L155;50,67;5,5
Nord Est;Veneto;VI;L156;116,72;8
Nord Est;Veneto;VI;L157;248,62;11
Isole;Sardegna;SS;L158;1;0
Isole;Sardegna;NU;L160;0;0
Nord Ovest;Lombardia;CR;L164;2;0
Nord Ovest;Piemonte;AL;L165;4;0
Sud;Puglia;LE;L166;4,83;0
Nord Ovest;Liguria;GE;L167;1,5;0,5
Nord Ovest;Piemonte;AT;L168;14;1
Nord Ovest;Lombardia;BS;L169;21;6
Isole;Sardegna;NU;L172;0;0
Sud;Abruzzo;AQ;L173;1;0
Nord Ovest;Lombardia;SO;L175;51,71;23,06
Sud;Calabria;CZ;L177;3;4,5
Isole;Sardegna;SS;L180;7;0
Sud;Basilicata;PZ;L181;18;7,25
Centro;Lazio;RM;L182;179,88;72,4
Nord Est;Emilia-Romagna;PR;L183;26,25;7
Nord Est;Emilia-Romagna;RE;L184;14;1,89
Sud;Campania;BN;L185;0;0
Sud;Abruzzo;PE;L186;3,82;5
Nord Ovest;Piemonte;VB;L187;10,5;4
Centro;Umbria;PG;L188;64,5;24,56
Centro;Lazio;RI;L189;1,25;1
Nord Ovest;Liguria;SV;L190;24,5;6
Centro;Marche;MC;L191;75,62;19,16
Centro;Lazio;RM;L192;7;6
Nord Ovest;Piemonte;BI;L193;11;1
Sud;Abruzzo;CH;L194;3;5
Nord Est;Friuli- Venezia Giulia;UD;L195;79,98;16,03
Sud;Basilicata;PZ;L197;2;1,38
Nord Est;Veneto;PD;L199;82,43;2
Isole;Sardegna;NU;L202;0,5;0
Nord Ovest;Piemonte;AT;L203;0;0,33
Nord Ovest;Piemonte;AT;L204;1;0
Sud;Campania;CE;L205;3;3
Sud;Calabria;CS;L206;2;1
Sud;Abruzzo;TE;L207;0;0
Nord Ovest;Lombardia;BS;L210;69,91;2
Sud;Campania;SA;L212;2;0
Sud;Puglia;BR;L213;6,5;1
Sud;Campania;AV;L214;5,83;8,5
Sud;Molise;CB;L215;1;5
Centro;Umbria;PG;L216;32,5;5,5
Nord Ovest;Valle d'Aosta;AO;L217;13,31;8,99
Sud;Abruzzo;CH;L218;6,96;0
Nord Ovest;Piemonte;TO;L219;5186,09;876,15
