AREA;Regione;prov;2018_CodCom;NTN_2018_Box;NTN_2018_Depositi_Pert
Sud;Calabria;CS;I108;0;0
Nord Est;Veneto;VR;I109;92,24;10
Nord Est;Emilia-Romagna;BO;I110;150,82;10,5
Sud;Campania;CE;I113;0;0
Sud;Calabria;CS;I114;1;1
Sud;Puglia;LE;I115;3;1
Nord Ovest;Piemonte;NO;I116;10;1
Nord Est;Veneto;VI;I117;2,5;0,44
Isole;Sardegna;CA;I118;1;0
Sud;Puglia;BR;I119;20,02;1
Nord Est;Veneto;PD;I120;18,99;10
Sud;Abruzzo ;AQ;I121;0;0
Sud;Molise;CB;I122;0;0
Nord Est;Emilia-Romagna;RE;I123;55,59;3
Nord Est;Veneto;TV;I124;30,32;5,96
Centro;Lazio;RM;I125;4;3,5
Nord Ovest;Piemonte;TO;I126;2,5;0
Nord Est;Emilia-Romagna;MO;I128;17;3
Sud;Campania;AV;I129;3;1,17
Sud;Campania;CE;I130;0;1
Sud;Campania;CE;I131;56,5;20,33
Sud;Calabria;RC;I132;0;0
Nord Est;Emilia-Romagna;MO;I133;74,84;19
Centro;Toscana;SI;I135;13,78;3
Nord Est;Friuli- Venezia Giulia;PN;I136;19,11;3
Nord Ovest;Piemonte;TO;I137;27,5;5
Nord Ovest;Liguria;IM;I138;361,04;170,4
Sud;Calabria;RC;I139;0;0
Nord Ovest;Lombardia;LO;I140;22;1,5
Centro;Toscana;LU;I142;0;3
Sud;Campania;SA;I143;3;1
Nord Ovest;Piemonte;AL;I144;9,44;3,5
Sud;Campania;BN;I145;6;1
Isole;Sicilia;ME;I147;4;1
Sud;Abruzzo ;CH;I148;149,04;27,19
Nord Ovest;Piemonte;AL;I150;4;5
Sud;Campania;NA;I151;19,28;11,52
Nord Ovest;Piemonte;TO;I152;8;4
Nord Est;Emilia-Romagna;PR;I153;38,88;0
Nord Ovest;Piemonte;TO;I154;33,34;7
Centro;Toscana;AR;I155;56,42;17,34
Centro;Marche;MC;I156;52,5;22,33
Sud;Basilicata;PZ;I157;1;1
Sud;Puglia;FG;I158;174,59;33,74
Nord Ovest;Lombardia;CO;I162;11;10
Sud;Campania;AV;I163;0;5,08
Sud;Calabria;CZ;I164;1;2
Sud;Calabria;CS;I165;0;2
Isole;Sardegna;CA;I166;22;3
Nord Ovest;Lombardia;BG;I168;4,17;3
Isole;Sicilia;CL;I169;6;1,67
Sud;Calabria;CZ;I170;1;4
Sud;Calabria;CS;I171;0;0,5
Sud;Puglia;LE;I172;6,33;1
Isole;Sicilia;PA;I174;0;2
Nord Ovest;Lombardia;PV;I175;11,17;0
Sud;Calabria;RC;I176;0;1
Centro;Toscana;PI;I177;81,9;10
Isole;Sicilia;RG;I178;51,5;3,75
Sud;Campania;BN;I179;0,8;0
Sud;Molise;CB;I181;4;0
Isole;Sardegna;CA;I182;0;4,88
Sud;Calabria;CS;I183;0;1
Isole;Sicilia;ME;I184;0;1
Isole;Sicilia;AG;I185;1;0
Centro;Toscana;GR;I187;22,22;3
Isole;Sicilia;PA;I188;16;7
Sud;Molise;IS;I189;0;0,05
Nord Ovest;Piemonte;AL;I190;2;3
Nord Est;Emilia-Romagna;BO;I191;75,89;10
Sud;Calabria;CS;I192;0;1
Sud;Puglia;FG;I193;9;5
Nord Est;Emilia-Romagna;RA;I196;19,5;2
Sud;Campania;BN;I197;4;6,58
Sud;Calabria;RC;I198;0;0
Isole;Sicilia;ME;I199;27;16,25
Nord Est;Emilia-Romagna;RN;I201;2;2
Isole;Sicilia;CT;I202;43;5
Nord Ovest;Lombardia;PV;I203;12,5;2
Isole;Sardegna;OR;I205;6,5;0
Nord Est;Veneto;BL;I206;34,78;14
Nord Est;Veneto;PD;I207;26;1
Sud;Campania;NA;I208;23,9;8
Nord Ovest;Piemonte;CN;I210;10;0
Nord Ovest;Lombardia;PV;I213;5;0
Sud;Calabria;RC;I214;0;0
Isole;Sicilia;ME;I215;4,5;2
Isole;Sicilia;CT;I216;3;2
Centro;Toscana;PI;I217;5,5;2
Sud;Campania;AV;I219;3,8;1,8
Isole;Sicilia;ME;I220;3,17;14,29
Nord Est;Veneto;TV;I221;100,27;13
Isole;Sicilia;AG;I224;12,77;6
Nord Ovest;Liguria;GE;I225;117,67;43,9
Nord Ovest;Lombardia;PV;I230;5;5
Centro;Toscana;PI;I232;122,5;24
Sud;Campania;CE;I233;53,33;8,31
Sud;Campania;CE;I234;202,97;33,19
Nord Ovest;Lombardia;PV;I236;41,34;2
Nord Ovest;Lombardia;PV;I237;3,33;0,5
Sud;Molise;IS;I238;1;3,67
Isole;Sicilia;CT;I240;8;15
Nord Est;Veneto;VE;I242;144,37;22
Nord Ovest;Lombardia;LC;I243;8;1
Sud;Abruzzo ;CH;I244;6;0
Sud;Campania;CE;I247;0;3
Nord Est;Friuli- Venezia Giulia;UD;I248;11,75;2
Nord Ovest;Piemonte;VB;I249;34,5;5,1
Centro;Marche;AN;I251;7,3;2,83
Sud;Campania;SA;I253;5;5
Isole;Sicilia;ME;I254;7;3
Centro;Lazio;RM;I255;194,76;51,94
Centro;Lazio;FR;I256;0;1
Nord Ovest;Piemonte;TO;I258;35;7,5
Nord Est;Veneto;VR;I259;137,48;13
Sud;Campania;SA;I260;0;1
Sud;Campania;CE;I261;42,5;7
Sud;Campania;NA;I262;42,69;18,01
Centro;Umbria;PG;I263;0;0
Sud;Campania;AV;I264;2;3
Centro;Lazio;FR;I265;0;1
Sud;Calabria;CZ;I266;0;5,48
Isole;Sardegna;CA;I271;0,8;1
Sud;Campania;CE;I273;1;1,5
Nord Ovest;Lombardia;LO;I274;98,9;7
Nord Est;Veneto;PD;I275;51,47;1,5
Nord Ovest;Lombardia;PV;I276;3;0
Sud;Campania;BN;I277;3,83;2
Sud;Campania;SA;I278;0;2
Sud;Campania;AV;I279;0;0
Sud;Campania;AV;I280;0;1,25
Sud;Campania;AV;I281;8,25;3,07
Sud;Molise;IS;I282;1;0
Isole;Sicilia;ME;I283;1,5;5,5
Centro;Lazio;RM;I284;15;11
Centro;Marche;MC;I286;2;0
Centro;Marche;PS;I287;8;2
Sud;Basilicata;PZ;I288;0;1
Sud;Molise;CB;I289;0;0
Isole;Sicilia;AG;I290;0;0
Isole;Sicilia;TP;I291;7;2
Nord Est;Veneto;VR;I292;8,5;7,07
Sud;Campania;NA;I293;49,67;13,97
Isole;Sardegna;CA;I294;12,75;4
Nord Ovest;Piemonte;TO;I296;33;4,5
Isole;Sardegna;OR;I298;0;0
Sud;Campania;NA;I300;7,92;5,25
Sud;Campania;AV;I301;2;1
Centro;Lazio;FR;I302;0;0
Nord Est;Emilia-Romagna;RN;I304;136,55;18,67
Sud;Basilicata;PZ;I305;5;10
Sud;Campania;CE;I306;56,17;8
Sud;Campania;SA;I307;4;1
Sud;Calabria;KR;I308;0,24;1,33
Sud;Calabria;CS;I309;0;1
Nord Est;Emilia-Romagna;FO;I310;22,17;1
Isole;Sicilia;ME;I311;16,41;9,33
Isole;Sardegna;SS;I312;48,96;9
Isole;Sicilia;CT;I314;17;4,83
Centro;Marche;AP;I315;1;0
Nord Ovest;Piemonte;CN;I316;24;1
Sud;Campania;SA;I317;6,99;5
Sud;Abruzzo ;TE;I318;27,07;8,33
Nord Est;Veneto;PD;I319;19;0
Sud;Molise;CB;I320;3;0
Centro;Lazio;FR;I321;4;8
Sud;Calabria;CZ;I322;1;3
Centro;Marche;AP;I324;45,43;14,22
Sud;Abruzzo ;AQ;I326;5,5;4,5
Nord Ovest;Piemonte;TO;I327;111,42;8,83
Isole;Sicilia;ME;I328;2;3,5
Isole;Sardegna;NU;I329;55,5;11,97
Sud;Puglia;BA;I330;85,25;42,86
Sud;Abruzzo ;PE;I332;2;0
Sud;Calabria;RC;I333;6;2
Sud;Abruzzo ;CH;I335;3;0
Sud;Abruzzo ;AQ;I336;1,5;1
Nord Ovest;Piemonte;VC;I337;70;1,08
Centro;Lazio;LT;I339;5,25;3,34
Sud;Calabria;RC;I341;0;0
Nord Est;Emilia-Romagna;RE;I342;116,14;7,05
Centro;Marche;PS;I344;3,34;0
Nord Ovest;Liguria;GE;I346;23;10,7
Nord Est;Veneto;BL;I347;5,5;10
Sud;Abruzzo ;TE;I348;5;0
Sud;Calabria;VV;I350;1;2,88
Centro;Lazio;FR;I351;0;1
Centro;Lazio;RM;I352;4,5;8,5
Nord Est;Veneto;VI;I353;35;3,2
Isole;Sicilia;AG;I356;3;5
Sud;Campania;AV;I357;1;2,89
Sud;Calabria;CS;I359;0;0
Sud;Abruzzo ;AQ;I360;0;2
Nord Ovest;Lombardia;MI;I361;46,51;5,17
Nord Ovest;Lombardia;LO;I362;10;0
Nord Ovest;Liguria;SP;I363;94,25;25,42
Centro;Lazio;FR;I364;0;2
Nord Ovest;Liguria;IM;I365;35,5;10,07
Nord Ovest;Piemonte;CN;I367;11,66;3,33
Nord Ovest;Liguria;GE;I368;9;2,17
Isole;Sicilia;ME;I370;2;9,7
Sud;Calabria;RC;I371;1;1
Nord Ovest;Piemonte;CN;I372;3,5;1
Nord Est;Veneto;VE;I373;102,5;8
Isole;Sardegna;OR;I374;2;1
Nord Est;Veneto;PD;I375;3,84;0
Sud;Abruzzo ;PE;I376;1;1
Sud;Campania;SA;I377;7,5;5,61
Centro;Umbria;TR;I381;2,83;3
Nord Est;Veneto;TV;I382;145,94;18,1
Isole;Sardegna;OR;I384;3;0
Sud;Calabria;CS;I388;4;1
Sud;Abruzzo ;AQ;I389;4;3
Centro;Toscana;LI;I390;92,78;13,42
Sud;Campania;NA;I391;57,83;8
Nord Est;Veneto;BL;I392;41,93;11,49
Sud;Calabria;CZ;I393;0;0
Sud;Abruzzo ;CH;I394;30,5;9,33
Sud;Puglia;BR;I396;29,5;12,33
Centro;Lazio;RM;I400;4,5;6,88
Nord Est;Veneto;VI;I401;35,5;0,67
Isole;Sardegna;CA;I402;2;0
Nord Est;Friuli- Venezia Giulia;PN;I403;118,67;14,67
Nord Est;Friuli- Venezia Giulia;UD;I405;9;4
Isole;Sicilia;TP;I407;33,04;5
Centro;Lazio;FR;I408;0;0,78
Nord Ovest;Lombardia;MI;I409;69;5,5
Sud;Campania;SA;I410;1;4,5
Nord Ovest;Lombardia;BS;I412;42,17;1,3
Nord Est;Veneto;VR;I414;40;16,66
Nord Ovest;Lombardia;MI;I415;55,4;1
Nord Ovest;Lombardia;PV;I416;0;1
Nord Est;Veneto;TV;I417;40,65;6,67
Nord Est;Veneto;PD;I418;101,23;1,53
Isole;Sicilia;ME;I420;4,5;4
Nord Est;Friuli- Venezia Giulia;UD;I421;51,87;8,5
Sud;Campania;SA;I422;13,17;6,33
Sud;Calabria;CS;I423;1;5
Centro;Lazio;RM;I424;0;1
Nord Est;Veneto;VI;I425;24;6
Sud;Basilicata;PZ;I426;2;1
Isole;Sardegna;CA;I428;0,25;2
Nord Ovest;Piemonte;AL;I429;0;0
Nord Est;Veneto;VI;I430;57,16;1
Nord Ovest;Piemonte;AL;I432;2;0
Nord Ovest;Lombardia;BS;I433;100,59;8,51
Nord Est;Emilia-Romagna;PC;I434;12,5;0
Nord Est;Veneto;TV;I435;6,33;1,83
Centro;Marche;MC;I436;11,91;2,02
Nord Ovest;Lombardia;BG;I437;99,79;13,57
Sud;Campania;SA;I438;37,63;20,33
Nord Ovest;Lombardia;VA;I441;448,96;64,85
Nord Ovest;Valle d'Aosta;AO;I442;33,4;7
Isole;Sardegna;CA;I443;0;3
Nord Est;Emilia-Romagna;FO;I444;2,5;2,5
Centro;Toscana;SI;I445;25,26;10,23
Nord Ovest;Lombardia;PV;I447;6,67;1
Isole;Sardegna;NU;I448;2;1
Nord Ovest;Liguria;SP;I449;120,57;43,62
Sud;Campania;SA;I451;0;0
Isole;Sardegna;SS;I452;614,06;115,47
Nord Ovest;Liguria;SV;I453;8;4
Centro;Toscana;LI;I454;2;7,33
Sud;Campania;BN;I455;0;3
Sud;Basilicata;PZ;I457;1;1,67
Centro;Marche;PS;I459;7;2
Centro;Marche;PS;I460;6,75;0
Centro;Marche;AN;I461;16,94;2,17
Nord Est;Emilia-Romagna;MO;I462;425;62,97
Sud;Calabria;CZ;I463;1;3
Nord Est;Friuli- Venezia Giulia;UD;I464;1;3,5
Nord Ovest;Piemonte;TO;I465;23;5,17
Nord Ovest;Piemonte;TO;I466;98,76;10
Sud;Puglia;TA;I467;11;4
Sud;Calabria;KR;I468;2;1
Sud;Campania;NA;I469;30;5
Nord Ovest;Piemonte;CN;I470;202,68;55,33
Sud;Campania;AV;I471;0;0
Nord Est;Emilia-Romagna;FO;I472;178,67;16,83
Nord Est;Emilia-Romagna;MO;I473;83,21;11,5
Nord Ovest;Liguria;GE;I475;8,5;12,88
Nord Ovest;Lombardia;BS;I476;5,58;2
Isole;Sicilia;ME;I477;2,5;2
Nord Est;Friuli- Venezia Giulia;UD;I478;1;2
Nord Ovest;Liguria;SV;I480;456,64;130,17
Sud;Abruzzo ;PE;I482;9;2
Sud;Campania;SA;I483;120,48;22,34
Nord Ovest;Piemonte;CN;I484;0;0
Sud;Calabria;CS;I485;0;0
Sud;Campania;SA;I486;1;5
Nord Ovest;Lombardia;PV;I487;6;0
Sud;Calabria;CS;I489;18,22;45,83
Nord Ovest;Piemonte;TO;I490;22,5;1
Isole;Sicilia;ME;I492;0;3,8
Sud;Campania;AV;I493;0;1,33
Sud;Calabria;KR;I494;0;0
Nord Est;Emilia-Romagna;RE;I496;243,1;18,19
Nord Ovest;Lombardia;CR;I497;2;0
Nord Ovest;Lombardia;CR;I498;2;0
Centro;Lazio;RI;I499;12;14
Sud;Abruzzo ;AQ;I501;5;3
Isole;Sardegna;OR;I503;0;0
Centro;Toscana;GR;I504;17,08;9,33
Nord Ovest;Lombardia;BG;I506;156,85;8,5
Sud;Molise;IS;I507;1;2
Centro;Toscana;GR;I510;37,5;6,8
Nord Ovest;Piemonte;TO;I511;5;0
Nord Ovest;Piemonte;CN;I512;13,5;2,14
Sud;Abruzzo ;CH;I520;5;2,67
Centro;Umbria;PG;I522;1,26;3
Centro;Umbria;PG;I523;1,17;1,83
Sud;Abruzzo ;CH;I526;2;4,5
Nord Est;Veneto;VI;I527;13;1
Nord Ovest;Lombardia;CO;I529;5,5;3
Nord Ovest;Lombardia;BG;I530;9,83;1,89
Nord Est;Veneto;VI;I531;335,63;26,95
Nord Ovest;Lombardia;MN;I532;2;0
Isole;Sicilia;AG;I533;21,66;37,31
Isole;Sicilia;PA;I534;1;0,67
Isole;Sicilia;RG;I535;41,72;15,17
Sud;Calabria;RC;I536;0;0
Sud;Calabria;RC;I537;6;1
Isole;Sicilia;PA;I538;0;0
Nord Ovest;Piemonte;TO;I539;14,1;2,6
Sud;Campania;NA;I540;9,1;6,5
Isole;Sicilia;PA;I541;0;2
Sud;Abruzzo ;AQ;I543;0;0
Nord Ovest;Piemonte;VC;I544;1;2
Nord Ovest;Piemonte;VC;I545;16;4
Sud;Abruzzo ;AQ;I546;16,5;2
Isole;Sicilia;CT;I548;23,83;9,33
Sud;Puglia;LE;I549;12;3
Nord Est;Veneto;VE;I551;213,11;10,75
Sud;Abruzzo ;AQ;I553;5;1
Nord Ovest;Piemonte;AT;I555;1;3
Nord Ovest;Liguria;IM;I556;1;2,25
Sud;Abruzzo ;AQ;I558;0;1,5
Sud;Puglia;LE;I559;0;1
Nord Ovest;Lombardia;LO;I561;32,22;0,22
Nord Est;Friuli- Venezia Giulia;UD;I562;13;0
Nord Est;Veneto;BL;I563;96,67;15,25
Isole;Sardegna;OR;I564;1;0
Isole;Sardegna;SS;I565;1;1
Nord Ovest;Lombardia;MI;I566;138,29;14,02
Nord Ovest;Lombardia;BG;I567;13,22;0,67
Centro;Marche;MC;I569;0;3
Isole;Sardegna;CA;I570;0;0
Centro;Toscana;GR;I571;6,5;5
Centro;Lazio;RM;I573;22;11,19
Nord Ovest;Lombardia;MI;I577;1169,84;205
Nord Est;Veneto;TV;I578;3,67;1
Isole;Sardegna;CA;I580;193,08;45,83
Centro;Lazio;RI;I581;2;2
Isole;Sardegna;CA;I582;0;0
Centro;Umbria;PG;I585;0;3
Nord Ovest;Lombardia;BS;I588;2,86;1
Sud;Calabria;CZ;I589;0;1
Sud;Calabria;CZ;I590;0;7
Nord Est;Veneto;BL;I592;14,25;4,71
Nord Est;Veneto;VR;I594;2;8
Nord Est;Veneto;PD;I595;336,46;7
Nord Ovest;Lombardia;BG;I597;33,2;2
Isole;Sardegna;SS;I598;0;0
Nord Ovest;Lombardia;PV;I599;2;0
Sud;Calabria;RC;I600;1;0
Centro;Toscana;GR;I601;7;8
Nord Ovest;Lombardia;MI;I602;186,5;27,61
Isole;Sardegna;OR;I605;0;2
Sud;Campania;AV;I606;0;0
Nord Ovest;Lombardia;BS;I607;4,5;0
Centro;Marche;AN;I608;358,92;60,49
Isole;Sardegna;OR;I609;0;0
Sud;Basilicata;PZ;I610;4,5;9,33
Nord Ovest;Lombardia;CO;I611;26,36;5,5
Nord Ovest;Lombardia;LO;I612;8;1
Isole;Sardegna;OR;I613;0;0
Isole;Sardegna;SS;I614;12,51;1,67
Isole;Sardegna;CA;I615;6;4
Sud;Molise;CB;I618;1;1
Nord Est;Friuli- Venezia Giulia;PN;I621;8,89;4
Centro;Toscana;LU;I622;28,83;8,5
Isole;Sardegna;CA;I624;3;0
Nord Ovest;Lombardia;MI;I625;552,46;82,39
Nord Est;Veneto;BL;I626;6,18;5,33
Nord Ovest;Lombardia;CR;I627;29,3;1
Nord Ovest;Lombardia;BG;I628;313,66;12,12
Nord Ovest;Lombardia;BG;I629;20,5;2,98
Sud;Campania;AV;I630;9;4,5
Nord Ovest;Lombardia;BS;I631;8;3
Nord Ovest;Lombardia;MN;I632;33,59;4
Nord Ovest;Lombardia;BS;I633;253,76;39,67
Centro;Lazio;LT;I634;45;9
Nord Est;Veneto;TV;I635;30;6
Nord Ovest;Lombardia;SO;I636;1;0
Nord Ovest;Piemonte;AT;I637;0;0
Sud;Calabria;VV;I639;1;6
Nord Ovest;Liguria;GE;I640;24,5;27
Sud;Puglia;FG;I641;5,17;3,8
Sud;Calabria;CS;I642;0;0
Centro;Marche;AN;I643;19;0,67
Isole;Sicilia;CL;I644;9;7
Nord Ovest;Piemonte;AL;I645;2;0
Nord Ovest;Piemonte;CN;I646;2;4
Isole;Sardegna;CA;I647;4;5
Sud;Campania;SA;I648;0;1,5
Sud;Abruzzo ;PE;I649;0;0
Centro;Marche;MC;I651;1;0
Sud;Campania;NA;I652;0;3
Centro;Marche;AN;I653;2;0
Centro;Marche;PS;I654;0,63;1,83
Sud;Calabria;CZ;I655;0;1
Sud;Calabria;RC;I656;0;0
Nord Ovest;Piemonte;AL;I657;23,5;4
Nord Ovest;Piemonte;CN;I659;0;1
Centro;Toscana;PT;I660;55,41;4
Centro;Marche;MC;I661;8,5;1
Nord Ovest;Lombardia;MN;I662;5;1
Nord Ovest;Piemonte;VC;I663;20,34;2
Sud;Campania;SA;I666;3;6
Isole;Sardegna;CA;I667;0;0
Isole;Sardegna;NU;I668;0;0
Centro;Lazio;FR;I669;0;1
Sud;Calabria;CZ;I671;1;5
Nord Est;Veneto;BL;I673;5;4,5
Sud;Campania;CE;I676;110,89;32,06
Sud;Campania;SA;I677;0;2
Nord Ovest;Piemonte;AT;I678;3;0
Sud;Molise;IS;I679;0;2
Centro;Toscana;AR;I681;2;1
Sud;Molise;IS;I682;0;1
Nord Ovest;Lombardia;CR;I683;17;0
Centro;Toscana;FI;I684;362,34;85,19
Nord Est;Friuli- Venezia Giulia;PN;I686;25,5;2
Nord Ovest;Lombardia;VA;I688;118,5;11,42
Nord Est;Emilia-Romagna;MO;I689;39,33;11,16
Nord Ovest;Lombardia;MI;I690;505,15;99,55
Nord Ovest;Piemonte;TO;I692;86,56;9
Nord Ovest;Liguria;GE;I693;132,66;57,83
Isole;Sardegna;CA;I695;65,5;14,5
Nord Ovest;Lombardia;MI;I696;89,83;4
Centro;Lazio;FR;I697;1;1
Nord Ovest;Piemonte;AT;I698;0;0
Isole;Sardegna;CA;I699;18,5;4,5
Nord Ovest;Lombardia;MI;I700;258,66;28,5
Nord Ovest;Piemonte;TO;I701;1;0
Nord Ovest;Piemonte;TO;I702;6;2
Nord Ovest;Piemonte;TO;I703;342,04;18,45
Sud;Calabria;CZ;I704;0;2
Isole;Sardegna;CA;I705;0;0
Isole;Sardegna;NU;I706;2;2
Isole;Sardegna;NU;I707;0;0
Nord Ovest;Lombardia;MI;I709;213,76;35,47
Nord Ovest;Piemonte;AL;I711;3;2
Centro;Lazio;LT;I712;11,16;13,02
Centro;Lazio;FR;I716;1;10
Isole;Sardegna;OR;I717;1;0
Isole;Sardegna;OR;I718;0;0
Sud;Campania;SA;I720;9;9
Isole;Sardegna;OR;I721;0;1
Isole;Sicilia;AG;I723;8;6
Isole;Sardegna;CA;I724;0;0,17
Sud;Calabria;RC;I725;13;4
Centro;Toscana;SI;I726;282,5;52,26
Centro;Umbria;PG;I727;8;1
Centro;Toscana;FI;I728;133,99;18,51
Isole;Sardegna;NU;I730;0;1
Isole;Sardegna;SS;I732;1;1
Isole;Sardegna;CA;I734;2;0
Isole;Sardegna;CA;I735;0;0
Nord Ovest;Piemonte;NO;I736;2;0
Nord Ovest;Piemonte;AL;I738;12;4
Nord Ovest;Lombardia;PV;I739;0;0
Sud;Abruzzo ;TE;I741;95,47;23,34
Isole;Sardegna;OR;I742;0;0
Isole;Sardegna;OR;I743;0;0
Sud;Calabria;VV;I744;0;0
Sud;Calabria;CZ;I745;0;4
Isole;Sicilia;ME;I747;0;6
Isole;Sardegna;NU;I748;1,5;0
Isole;Sardegna;OR;I749;0;0
Nord Ovest;Piemonte;CN;I750;1;0
Isole;Sardegna;NU;I751;11;6
Isole;Sardegna;CA;I752;47,75;10,5
Sud;Calabria;RC;I753;0;0
Isole;Sicilia;SR;I754;351,79;46,06
Sud;Campania;AV;I756;22,5;1
Isole;Sardegna;OR;I757;0;0
Centro;Marche;AN;I758;25,56;7,5
Nord Ovest;Lombardia;LC;I759;8;0,04
Nord Ovest;Lombardia;LC;I761;19;1,28
Isole;Sardegna;CA;I765;1;0
Nord Ovest;Piemonte;NO;I767;5,5;1,27
Centro;Marche;AP;I774;0;0
Nord Est;Veneto;VR;I775;75,76;11,6
Nord Est;Friuli- Venezia Giulia;UD;I777;1;0
Isole;Sardegna;OR;I778;0;0
Nord Est;Emilia-Romagna;FO;I779;19,98;3
Sud;Puglia;LE;I780;0,5;0
Nord Ovest;Piemonte;AT;I781;2;0
Nord Ovest;Lombardia;BS;I782;36,29;1
Nord Est;Veneto;VI;I783;6;1
Isole;Sicilia;SR;I785;8,67;2
Nord Ovest;Lombardia;MI;I786;112,54;18
Nord Est;Emilia-Romagna;RA;I787;26,17;3
Nord Ovest;Lombardia;CR;I790;4,5;0
Isole;Sardegna;OR;I791;0;0
Nord Ovest;Lombardia;CO;I792;23,5;0
Nord Ovest;Lombardia;VA;I793;40;9
Nord Ovest;Lombardia;VA;I794;42,2;4,5
Nord Ovest;Liguria;IM;I796;2;1
Isole;Sardegna;CA;I797;4;0,5
Nord Ovest;Piemonte;AL;I798;9;3,2
Nord Est;Veneto;PD;I799;37,72;1,5
Sud;Puglia;LE;I800;8;1
Nord Ovest;Lombardia;MN;I801;17;1
Nord Est;Emilia-Romagna;MO;I802;145,35;3
Nord Est;Emilia-Romagna;PR;I803;12,25;2
Sud;Abruzzo ;AQ;I804;108,66;21,4
Sud;Campania;AV;I805;24,33;6
Nord Ovest;Piemonte;AL;I808;1;0
Sud;Campania;BN;I809;1;3,22
Nord Ovest;Lombardia;BG;I812;20,5;1
Nord Ovest;Lombardia;BG;I813;25,75;1
Nord Ovest;Lombardia;LO;I815;33;1
Nord Ovest;Piemonte;CN;I817;4;1
Nord Ovest;Lombardia;VA;I819;166,56;14,33
Sud;Campania;NA;I820;34;13,89
Nord Est;Veneto;VR;I821;95,91;8
Nord Ovest;Piemonte;CN;I822;40,5;6,5
Nord Ovest;Piemonte;CN;I823;13,02;4
Isole;Sicilia;CL;I824;8,5;5,49
Nord Ovest;Lombardia;PV;I825;3;0
Nord Est;Veneto;VR;I826;115,83;16
Nord Ovest;Lombardia;CR;I827;48,38;0
Nord Ovest;Lombardia;SO;I828;26,43;20
Nord Ovest;Lombardia;SO;I829;187,46;71,69
Nord Ovest;Lombardia;BG;I830;13;2
Nord Ovest;Lombardia;BS;I831;4;2
Centro;Lazio;LT;I832;1,19;5,11
Nord Ovest;Piemonte;BI;I835;1;0
Centro;Lazio;FR;I838;57,08;12
Nord Est;Emilia-Romagna;PR;I840;35,42;3
Centro;Toscana;GR;I841;4,88;7,65
Sud;Campania;AV;I843;1;0
Sud;Calabria;CZ;I844;0;3,44
Nord Est;Emilia-Romagna;PR;I845;93,86;4
Nord Ovest;Piemonte;BI;I847;5;1
Nord Ovest;Lombardia;LO;I848;36,5;0
Nord Ovest;Lombardia;CR;I849;65,17;3
Nord Est;Veneto;VR;I850;12;4,2
Isole;Sardegna;NU;I851;0;1
Nord Ovest;Liguria;GE;I852;34;5,67
Sud;Calabria;VV;I853;0;0
Sud;Calabria;VV;I854;0;1,5
Centro;Lazio;VT;I855;17,41;17,88
Nord Ovest;Lombardia;CO;I856;5;3
Nord Ovest;Piemonte;NO;I857;0;0
Nord Ovest;Lombardia;BG;I858;80,46;6
Nord Ovest;Lombardia;CO;I860;3,5;4
Isole;Sardegna;OR;I861;1;0
Sud;Campania;NA;I862;34,9;16,74
Isole;Sardegna;SS;I863;5;10,49
Isole;Sicilia;SR;I864;20,78;5,18
Nord Ovest;Lombardia;CR;I865;16,25;1
Nord Est;Veneto;BL;I866;13,11;3
Nord Est;Veneto;VI;I867;23;1
Nord Ovest;Piemonte;BI;I868;6;2
Nord Ovest;Lombardia;BG;I869;47,48;3
Sud;Calabria;CZ;I872;13;14
Nord Ovest;Lombardia;BG;I873;148,33;4,5
Sud;Calabria;CZ;I874;0;1
Sud;Calabria;CZ;I875;3;0
Nord Est;Veneto;BL;I876;0,67;0
Centro;Toscana;SI;I877;86,5;14,5
Nord Ovest;Lombardia;MI;I878;84,92;25,08
Nord Est;Veneto;VI;I879;76,89;0,29
Nord Ovest;Piemonte;NO;I880;5,5;0
Isole;Sicilia;ME;I881;8,5;10
Sud;Calabria;VV;I884;0;0
Sud;Campania;CE;I885;14,2;1
Nord Ovest;Piemonte;TO;I886;8;0,06
Sud;Puglia;LE;I887;5,25;4
Centro;Umbria;PG;I888;26,83;5,1
Isole;Sicilia;EN;I891;0;2,8
Centro;Lazio;LT;I892;7;5
Sud;Campania;AV;I893;8,3;2,33
Nord Ovest;Lombardia;PV;I894;4;0
Sud;Calabria;CS;I895;0;2,33
Sud;Calabria;CS;I896;8,5;10,66
Nord Ovest;Piemonte;AL;I901;3;0
Centro;Lazio;LT;I902;3;1
Nord Est;Emilia-Romagna;MO;I903;124;6,5
Nord Est;Friuli- Venezia Giulia;PN;I904;79,08;14,66
Sud;Calabria;VV;I905;0;2
Nord Ovest;Lombardia;CR;I906;7;3
Sud;Puglia;BA;I907;15;7,84
Nord Est;Veneto;VE;I908;365,12;17,21
Nord Ovest;Lombardia;CR;I909;1;0
Sud;Molise;CB;I910;1;0
Nord Ovest;Piemonte;AL;I911;0;0
Centro;Marche;AP;I912;53,5;6
Nord Ovest;Lombardia;CR;I914;83,16;2
Nord Ovest;Lombardia;BG;I916;10,67;0
Sud;Basilicata;PZ;I917;3;9
Nord Ovest;Lombardia;BG;I919;29;3,5
Centro;Umbria;PG;I921;165,28;48,72
Sud;Abruzzo ;PE;I922;111,35;15
Sud;Puglia;LE;I923;4,75;2
Nord Ovest;Liguria;SV;I926;65,33;15,33
Nord Est;Veneto;TV;I927;123;8
